,ionIdx,ionMz,average intensity,mz difference,score,formula,ion,name,Query,KEGG
2216,915,724.4878506,9869.964128,0.004424269,63,C40H72NO8P,-H(+),"PE(15:0/20:4(5Z,8Z,11Z,14Z))",HMDB08904,C00350
2217,915,724.4878506,9869.964128,0.004424269,63,C40H72NO8P,-H(+),"PE(15:0/20:4(8Z,11Z,14Z,17Z))",HMDB08905,C00350
2218,915,724.4878506,9869.964128,0.004424269,63,C40H72NO8P,-H(+),"PE(20:4(5Z,8Z,11Z,14Z)/15:0)",HMDB09384,C00350
2219,915,724.4878506,9869.964128,0.004424269,63,C40H72NO8P,-H(+),"PE(20:4(8Z,11Z,14Z,17Z)/15:0)",HMDB09417,C00350
2220,916,726.4463326,2302.157477,0.004172152,35,C39H66NO8P,+F(-),"PE(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",HMDB08873,C00350
2221,916,726.4463326,2302.157477,0.004172152,35,C39H66NO8P,+F(-),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z))",HMDB09449,C00350
2222,917,726.4749418,2819.398676,-0.003307691,49,C36H70NO10P,+F(-),PS(14:0/16:0),HMDB12332,
2223,917,726.4749418,2819.398676,-0.003307691,49,C36H70NO10P,+F(-),PS(16:0/14:0),HMDB12352,
2224,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),PE(18:1(11Z)/P-18:1(11Z)),HMDB09050,C00350
2225,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),PE(18:1(11Z)/P-18:1(9Z)),HMDB09051,C00350
2226,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),PE(18:1(9Z)/P-18:1(11Z)),HMDB09083,C00350
2227,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),PE(18:1(9Z)/P-18:1(9Z)),HMDB09084,C00350
2228,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),"PE(18:2(9Z,12Z)/P-18:0)",HMDB09115,C00350
2229,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),"PE(20:2(11Z,14Z)/P-16:0)",HMDB09312,C00350
2230,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),"PE(P-16:0/20:2(11Z,14Z))",HMDB11349,
2231,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),"PE(P-18:0/18:2(9Z,12Z))",HMDB11376,
2232,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),PE(P-18:1(11Z)/18:1(11Z)),HMDB11407,
2233,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),PE(P-18:1(11Z)/18:1(9Z)),HMDB11408,
2234,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),PE(P-18:1(9Z)/18:1(11Z)),HMDB11440,
2235,918,726.5434408,97630.55408,0.000869659,100,C41H78NO7P,-H(+),PE(P-18:1(9Z)/18:1(9Z)),HMDB11441,
2236,919,728.5236235,59980.04995,-4.8447e-05,100,C40H76NO8P,-H(+),"PC(14:0/18:2(9Z,12Z))",HMDB07874,C00157
2237,919,728.5236235,59980.04995,-4.8447e-05,100,C40H76NO8P,-H(+),PC(14:1(9Z)/18:1(11Z)),HMDB07905,C00157
2238,919,728.5236235,59980.04995,-4.8447e-05,100,C40H76NO8P,-H(+),PC(14:1(9Z)/18:1(9Z)),HMDB07906,C00157
2239,919,728.5236235,59980.04995,-4.8447e-05,100,C40H76NO8P,-H(+),PC(16:1(9Z)/16:1(9Z)),HMDB08002,C00157
2240,919,728.5236235,59980.04995,-4.8447e-05,100,C40H76NO8P,-H(+),PC(18:1(11Z)/14:1(9Z)),HMDB08065,C00157
2241,919,728.5236235,59980.04995,-4.8447e-05,100,C40H76NO8P,-H(+),PC(18:1(9Z)/14:1(9Z)),HMDB08098,C00157
2242,919,728.5236235,59980.04995,-4.8447e-05,100,C40H76NO8P,-H(+),"PC(18:2(9Z,12Z)/14:0)",HMDB08130,C00157
2243,919,728.5236235,59980.04995,-4.8447e-05,100,C40H76NO8P,-H(+),"PE(15:0/20:2(11Z,14Z))",HMDB08901,C00350
2244,919,728.5236235,59980.04995,-4.8447e-05,100,C40H76NO8P,-H(+),"PE(20:2(11Z,14Z)/15:0)",HMDB09285,C00350
2245,920,730.4735742,5845.191213,-0.007120153,39,C38H70NO10P,-H(+),"PS(14:0/18:2(9Z,12Z))",HMDB12336,
2246,920,730.4735742,5845.191213,-0.007120153,39,C38H70NO10P,-H(+),PS(14:1(9Z)/18:1(9Z)),HMDB12346,
2247,920,730.4735742,5845.191213,-0.007120153,39,C38H70NO10P,-H(+),PS(16:1(9Z)/16:1(9Z)),HMDB12366,
2248,920,730.4735742,5845.191213,-0.007120153,39,C38H70NO10P,-H(+),PS(18:1(9Z)/14:1(9Z)),HMDB12386,
2249,920,730.4735742,5845.191213,-0.007120153,39,C38H70NO10P,-H(+),"PS(18:2(9Z,12Z)/14:0)",HMDB12396,
2250,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PC(14:0/18:1(11Z)),HMDB07872,C00157
2251,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PC(14:0/18:1(9Z)),HMDB07873,C00157
2252,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PC(14:1(9Z)/18:0),HMDB07904,C00157
2253,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PC(16:0/16:1(9Z)),HMDB07969,C00157
2254,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PC(16:1(9Z)/16:0),HMDB08001,C00157
2255,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PC(18:0/14:1(9Z)),HMDB08032,C00157
2256,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PC(18:1(11Z)/14:0),HMDB08064,C00157
2257,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PC(18:1(9Z)/14:0),HMDB08097,C00157
2258,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PE(15:0/20:1(11Z)),HMDB08900,C00350
2259,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PE(20:1(11Z)/15:0),HMDB09252,C00350
2260,921,730.5381704,71103.56231,0.001054644,95,C40H78NO8P,-H(+),PE-NMe(16:0/18:1(9Z)),HMDB10569,
2261,922,730.5736439,25828.9194,0.001966715,51,C41H82NO7P,-H(+),PC(15:0/P-18:0),HMDB07962,C00157
2262,922,730.5736439,25828.9194,0.001966715,51,C41H82NO7P,-H(+),PE(18:0/P-18:0),HMDB09016,C00350
2263,922,730.5736439,25828.9194,0.001966715,51,C41H82NO7P,-H(+),PE(20:0/P-16:0),HMDB09246,C00350
2264,922,730.5736439,25828.9194,0.001966715,51,C41H82NO7P,-H(+),PC(P-18:0/15:0),HMDB11238,
2265,922,730.5736439,25828.9194,0.001966715,51,C41H82NO7P,-H(+),PE(P-16:0/20:0),HMDB11347,
2266,922,730.5736439,25828.9194,0.001966715,51,C41H82NO7P,-H(+),PE(dm18:0/18:0),HMDB11373,
2267,923,732.4823319,22744.86022,-0.000227788,100,C38H72NO10P,-H(+),PS(14:0/18:1(9Z)),HMDB12335,
2268,923,732.4823319,22744.86022,-0.000227788,100,C38H72NO10P,-H(+),PS(14:1(9Z)/18:0),HMDB12345,
2269,923,732.4823319,22744.86022,-0.000227788,100,C38H72NO10P,-H(+),PS(16:0/16:1(9Z)),HMDB12355,
2270,923,732.4823319,22744.86022,-0.000227788,100,C38H72NO10P,-H(+),PS(16:1(9Z)/16:0),HMDB12365,
2271,923,732.4823319,22744.86022,-0.000227788,100,C38H72NO10P,-H(+),PS(18:0/14:1(9Z)),HMDB12375,
2272,923,732.4823319,22744.86022,-0.000227788,100,C38H72NO10P,-H(+),PS(18:1(9Z)/14:0),HMDB12385,
2273,924,732.5504185,13109.87008,0.004456644,36,C40H80NO8P,-H(+),PC(16:0/16:0),HMDB00564,C00157
2274,924,732.5504185,13109.87008,0.004456644,36,C40H80NO8P,-H(+),PC(14:0/18:0),HMDB07871,C00157
2275,924,732.5504185,13109.87008,0.004456644,36,C40H80NO8P,-H(+),PC(18:0/14:0),HMDB08031,C00157
2276,924,732.5504185,13109.87008,0.004456644,36,C40H80NO8P,-H(+),PE(15:0/20:0),HMDB08899,C00350
2277,924,732.5504185,13109.87008,0.004456644,36,C40H80NO8P,-H(+),PE(20:0/15:0),HMDB09219,C00350
2278,925,733.5185621,10322.99103,0.001663215,76,C47H70O5,+F(-),"DG(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",HMDB07730,
2279,925,733.5185621,10322.99103,0.001663215,76,C47H70O5,+F(-),"DG(22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",HMDB07759,
2280,925,733.5185621,10322.99103,0.001663215,76,C47H70O5,+F(-),"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",HMDB07786,
2281,925,733.5185621,10322.99103,0.001663215,76,C47H70O5,+F(-),"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",HMDB07787,
2282,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB08847,C00350
2283,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB08878,C00350
2284,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",HMDB08879,C00350
2285,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",HMDB08972,C00350
2286,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))",HMDB09096,C00350
2287,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))",HMDB09127,C00350
2288,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))",HMDB09128,C00350
2289,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))",HMDB09160,C00350
2290,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))",HMDB09161,C00350
2291,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))",HMDB09192,C00350
2292,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))",HMDB09452,C00350
2293,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))",HMDB09614,C00350
2294,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))",HMDB09647,C00350
2295,926,734.4794376,6282.370613,-0.002812765,66,C41H70NO8P,-H(+),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)",HMDB09679,C00350
2296,927,735.5364487,18255.61038,-0.000573337,40,C47H72O5,+F(-),"DG(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",HMDB07701,
2297,927,735.5364487,18255.61038,-0.000573337,40,C47H72O5,+F(-),"DG(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",HMDB07728,
2298,927,735.5364487,18255.61038,-0.000573337,40,C47H72O5,+F(-),"DG(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",HMDB07729,
2299,927,735.5364487,18255.61038,-0.000573337,40,C47H72O5,+F(-),"DG(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",HMDB07757,
2300,927,735.5364487,18255.61038,-0.000573337,40,C47H72O5,+F(-),"DG(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",HMDB07758,
2301,927,735.5364487,18255.61038,-0.000573337,40,C47H72O5,+F(-),"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z)/0:0)",HMDB07785,
2302,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB08845,C00350
2303,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(14:0/22:5(7Z,10Z,13Z,16Z,19Z))",HMDB08846,C00350
2304,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))",HMDB08877,C00350
2305,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(16:0/20:5(5Z,8Z,11Z,14Z,17Z))",HMDB08939,C00350
2306,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",HMDB08970,C00350
2307,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))",HMDB08971,C00350
2308,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))",HMDB09030,C00350
2309,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))",HMDB09063,C00350
2310,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))",HMDB09094,C00350
2311,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))",HMDB09095,C00350
2312,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",HMDB09126,C00350
2313,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))",HMDB09159,C00350
2314,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))",HMDB09190,C00350
2315,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))",HMDB09191,C00350
2316,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))",HMDB09386,C00350
2317,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))",HMDB09419,C00350
2318,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)",HMDB09451,C00350
2319,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))",HMDB09581,C00350
2320,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)",HMDB09613,C00350
2321,928,736.4911998,32818.85235,0.001075115,93,C41H72NO8P,-H(+),"PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)",HMDB09646,C00350
2322,929,736.5179594,41192.50623,0.010701048,41,C42H76NO7P,-H(+),"PC(18:4(6Z,9Z,12Z,15Z)/P-16:0)",HMDB08258,C00157
2323,929,736.5179594,41192.50623,0.010701048,41,C42H76NO7P,-H(+),"PC(P-16:0/18:4(6Z,9Z,12Z,15Z))",HMDB11214,
2324,930,736.5648717,22016.79845,0.000268796,40,C40H80NO7P,+F(-),PC(14:0/P-18:0),HMDB07896,C00157
2325,930,736.5648717,22016.79845,0.000268796,40,C40H80NO7P,+F(-),PC(16:0/P-16:0),HMDB07994,C00157
2326,930,736.5648717,22016.79845,0.000268796,40,C40H80NO7P,+F(-),PC(P-16:0/16:0),HMDB11206,
2327,930,736.5648717,22016.79845,0.000268796,40,C40H80NO7P,+F(-),PC(P-18:0/14:0),HMDB11236,
2328,930,736.5648717,22016.79845,0.000268796,40,C40H80NO7P,+F(-),PC(o-16:0/16:1(9Z)),HMDB13404,
2329,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PC(15:0/18:4(6Z,9Z,12Z,15Z))",HMDB07943,C00157
2330,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PC(18:4(6Z,9Z,12Z,15Z)/15:0)",HMDB08231,C00157
2331,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(14:0/22:4(7Z,10Z,13Z,16Z))",HMDB08844,C00350
2332,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(16:0/20:4(5Z,8Z,11Z,14Z))",HMDB08937,C00350
2333,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(16:0/20:4(8Z,11Z,14Z,17Z))",HMDB08938,C00350
2334,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(16:1(9Z)/20:3(5Z,8Z,11Z))",HMDB08968,C00350
2335,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:0/18:4(6Z,9Z,12Z,15Z))",HMDB08997,C00350
2336,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:1(11Z)/18:3(6Z,9Z,12Z))",HMDB09028,C00350
2337,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:1(11Z)/18:3(9Z,12Z,15Z))",HMDB09029,C00350
2338,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:1(9Z)/18:3(6Z,9Z,12Z))",HMDB09061,C00350
2339,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:1(9Z)/18:3(9Z,12Z,15Z))",HMDB09062,C00350
2340,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:2(9Z,12Z)/18:2(9Z,12Z))",HMDB09093,C00350
2341,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:3(6Z,9Z,12Z)/18:1(11Z))",HMDB09124,C00350
2342,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:3(6Z,9Z,12Z)/18:1(9Z))",HMDB09125,C00350
2343,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:3(9Z,12Z,15Z)/18:1(11Z))",HMDB09157,C00350
2344,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:3(9Z,12Z,15Z)/18:1(9Z))",HMDB09158,C00350
2345,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/18:0)",HMDB09189,C00350
2346,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(20:3(5Z,8Z,11Z)/16:1(9Z))",HMDB09320,C00350
2347,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(20:3(8Z,11Z,14Z)/16:1(9Z))",HMDB09353,C00350
2348,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(20:4(5Z,8Z,11Z,14Z)/16:0)",HMDB09385,C00350
2349,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(20:4(8Z,11Z,14Z,17Z)/16:0)",HMDB09418,C00350
2350,932,738.5070014,157766.7063,0.000923607,100,C41H74NO8P,-H(+),"PE(22:4(7Z,10Z,13Z,16Z)/14:0)",HMDB09580,C00350
2351,933,741.4714816,7356.157291,-0.000276474,100,C40H71O10P,-H(+),"PG(16:1(9Z)/18:3(6Z,9Z,12Z))",HMDB10591,
2352,933,741.4714816,7356.157291,-0.000276474,100,C40H71O10P,-H(+),"PG(16:1(9Z)/18:3(9Z,12Z,15Z))",HMDB10592,
2353,933,741.4714816,7356.157291,-0.000276474,100,C40H71O10P,-H(+),"PG(18:3(6Z,9Z,12Z)/16:1(9Z))",HMDB10661,
2354,933,741.4714816,7356.157291,-0.000276474,100,C40H71O10P,-H(+),"PG(18:3(9Z,12Z,15Z)/16:1(9Z))",HMDB10676,
2355,933,741.4714816,7356.157291,-0.000276474,100,C40H71O10P,-H(+),"PGP(16:1(9Z)/18:3(9Z,12Z,15Z))",HMDB13494,
2356,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),"PC(15:0/18:2(9Z,12Z))",HMDB07940,C00157
2357,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),"PC(18:2(9Z,12Z)/15:0)",HMDB08132,C00157
2358,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),"PE(14:0/22:2(13Z,16Z))",HMDB08843,C00350
2359,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),PE(14:1(9Z)/22:1(13Z)),HMDB08875,C00350
2360,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),"PE(16:0/20:2(11Z,14Z))",HMDB08934,C00350
2361,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),PE(16:1(9Z)/20:1(11Z)),HMDB08966,C00350
2362,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),"PE(18:0/18:2(9Z,12Z))",HMDB08994,C00350
2363,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),PE(18:1(11Z)/18:1(11Z)),HMDB09025,C00350
2364,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),PE(18:1(11Z)/18:1(9Z)),HMDB09026,C00350
2365,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),PE(18:1(9Z)/18:1(11Z)),HMDB09058,C00350
2366,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),PE(18:1(9Z)/18:1(9Z)),HMDB09059,C00350
2367,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),"PE(18:2(9Z,12Z)/18:0)",HMDB09090,C00350
2368,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),PE(20:1(11Z)/16:1(9Z)),HMDB09254,C00350
2369,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),"PE(20:2(11Z,14Z)/16:0)",HMDB09286,C00350
2370,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),PE(22:1(13Z)/14:1(9Z)),HMDB09515,C00350
2371,934,742.5384912,1086887.728,0.000733937,100,C41H78NO8P,-H(+),"PE(22:2(13Z,16Z)/14:0)",HMDB09547,C00350
2372,935,743.4862269,17886.79709,0.000628291,100,C40H73O10P,-H(+),"PG(16:0/18:3(6Z,9Z,12Z))",HMDB10576,
2373,935,743.4862269,17886.79709,0.000628291,100,C40H73O10P,-H(+),"PG(16:0/18:3(9Z,12Z,15Z))",HMDB10577,
2374,935,743.4862269,17886.79709,0.000628291,100,C40H73O10P,-H(+),"PG(16:1(9Z)/18:2(9Z,12Z))",HMDB10590,
2375,935,743.4862269,17886.79709,0.000628291,100,C40H73O10P,-H(+),"PG(18:2(9Z,12Z)/16:1(9Z))",HMDB10646,
2376,935,743.4862269,17886.79709,0.000628291,100,C40H73O10P,-H(+),"PG(18:3(6Z,9Z,12Z)/16:0)",HMDB10660,
2377,935,743.4862269,17886.79709,0.000628291,100,C40H73O10P,-H(+),"PG(18:3(9Z,12Z,15Z)/16:0)",HMDB10675,
2378,936,744.0837586,17187.41158,6.38471e-05,100,C21H30N7O17P3,-H(+),NADPH,HMDB00221,
2379,937,745.5025853,93994.9181,-8.00876e-05,100,C40H75O10P,-H(+),"PG(16:0/18:2(9Z,12Z))",HMDB10575,
2380,937,745.5025853,93994.9181,-8.00876e-05,100,C40H75O10P,-H(+),PG(16:1(9Z)/18:1(11Z)),HMDB10588,
2381,937,745.5025853,93994.9181,-8.00876e-05,100,C40H75O10P,-H(+),PG(16:1(9Z)/18:1(9Z)),HMDB10589,
2382,937,745.5025853,93994.9181,-8.00876e-05,100,C40H75O10P,-H(+),PG(18:1(11Z)/16:1(9Z)),HMDB10616,
2383,937,745.5025853,93994.9181,-8.00876e-05,100,C40H75O10P,-H(+),PG(18:1(9Z)/16:1(9Z)),HMDB10631,
2384,937,745.5025853,93994.9181,-8.00876e-05,100,C40H75O10P,-H(+),"PG(18:2(9Z,12Z)/16:0)",HMDB10645,
2385,938,746.5079327,234106.943,0.005077694,41,C43H74NO7P,-H(+),"PE(O-16:1(1Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB05780,C00350
2386,938,746.5079327,234106.943,0.005077694,41,C43H74NO7P,-H(+),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))",HMDB09479,C00350
2387,938,746.5079327,234106.943,0.005077694,41,C43H74NO7P,-H(+),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))",HMDB09480,C00350
2388,938,746.5079327,234106.943,0.005077694,41,C43H74NO7P,-H(+),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)",HMDB09708,C00350
2389,938,746.5079327,234106.943,0.005077694,41,C43H74NO7P,-H(+),"PE(P-18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",HMDB11420,
2390,938,746.5079327,234106.943,0.005077694,41,C43H74NO7P,-H(+),"PE(P-18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",HMDB11453,
2391,939,747.5178351,540463.5059,0.000320168,100,C40H77O10P,-H(+),PG(16:0/18:1(11Z)),HMDB10573,
2392,939,747.5178351,540463.5059,0.000320168,100,C40H77O10P,-H(+),PG(16:0/18:1(9Z)),HMDB10574,
2393,939,747.5178351,540463.5059,0.000320168,100,C40H77O10P,-H(+),PG(16:1(9Z)/18:0),HMDB10587,
2394,939,747.5178351,540463.5059,0.000320168,100,C40H77O10P,-H(+),PG(18:0/16:1(9Z)),HMDB10601,
2395,939,747.5178351,540463.5059,0.000320168,100,C40H77O10P,-H(+),PG(18:1(11Z)/16:0),HMDB10615,
2396,939,747.5178351,540463.5059,0.000320168,100,C40H77O10P,-H(+),PG(18:1(9Z)/16:0),HMDB10630,
2397,940,750.5438392,807859.0838,0.000471267,100,C43H78NO7P,-H(+),"PE(O-18:1(1Z)/20:4(5Z,8Z,11Z,14Z))",HMDB05779,C00350
