,T_AKAP9,T_AKT3,T_ALDH2,T_APC,T_ARID1A,T_ATM,T_ATP2B3,T_AXIN2,T_BCL9L,T_BCR,T_BIRC3,T_BIRC6,T_BLM,T_BRAF,T_CDH1,T_CDH10,T_CDKN2A,T_CLTCL1,T_CNOT3,T_CREB3L2,T_CREBBP,T_CRNKL1,T_CSMD3,T_CTNNA2,T_CTNND1,T_CTNND2,T_CYP2C8,T_DAXX,T_DNM2,T_EIF3E,T_EP300,T_EZH2,T_EZR,T_FAM131B,T_FAT3,T_FBXW7,T_FES,T_FKBP9,T_HEY1,T_HLA-A,T_HOOK3,T_HOXA13,T_HOXA9,T_IL21R,T_KAT6B,T_KIF5B,T_KLF6,T_KMT2A,T_KMT2C,T_KRAS,T_LARP4B,T_LEF1,T_LMNA,T_LRIG3,T_LRP1B,T_MACC1,T_MAML2,T_MAP3K1,T_MLH1,T_MSH6,T_NAB2,T_NBEA,T_NCOA2,T_NCOR2,T_NF1,T_NKX2-1,T_NOTCH2,T_NTRK1,T_NTRK3,T_PALB2,T_PAX3,T_PBX1,T_PDE4DIP,T_PHOX2B,T_PIK3CA,T_PREX2,T_PRPF40B,T_PTK6,T_PTPRB,T_PTPRC,T_PWWP2A,T_RALGDS,T_RANBP2,T_RECQL4,T_RNF213,T_RNF43,T_RPL5,T_RSPO2,T_RUNX1T1,T_SETDB1,T_SLC45A3,T_SMAD4,T_STIL,T_TBX3,T_TEC,T_TNC,T_TP53,T_TPR,T_TRIP11,T_USP6,T_ZBTB16,T_ZFHX3,T_ZMYM2,T_ZNF384
138,-0.508,-1.745,0.508,-1.393,-0.33,-1.31,1.212,0.636,3.7119999999999997,0.636,0.636,3.7119999999999997,1.212,-0.38799999999999996,3.7119999999999997,-2.003,-2.237,0.636,1.212,-1.364,-2.239,-1.393,-0.295,0.636,1.212,-1.745,-1.745,0.508,0.508,0.636,-0.38799999999999996,3.7119999999999997,-1.745,1.6540000000000001,0.636,1.6540000000000001,0.508,-1.745,1.6540000000000001,-1.745,-1.745,3.7119999999999997,0.636,3.7119999999999997,0.636,1.6540000000000001,-1.745,1.6540000000000001,-0.295,-0.755,3.7119999999999997,-1.393,0.636,1.212,-2.239,1.212,-2.239,-1.653,0.636,-1.393,0.636,-1.393,-1.393,-1.393,0.636,-2.239,1.212,0.508,-1.393,0.636,1.212,0.636,1.935,3.7119999999999997,-1.745,-2.92,3.7119999999999997,-1.745,-1.393,3.7119999999999997,0.508,-1.745,-0.41100000000000003,-0.22899999999999998,0.508,0.9490000000000001,-1.745,-2.239,-2.239,0.508,-0.38799999999999996,-1.305,0.508,0.636,3.7119999999999997,0.636,0.21899999999999997,-1.745,3.7119999999999997,-0.38799999999999996,-2.239,0.042,0.636,0.508
139,0.958,-0.147,-0.958,-1.2670000000000001,1.795,-2.325,1.1079999999999999,2.205,-7.9879999999999995,2.205,2.205,-7.9879999999999995,1.1079999999999999,-0.667,-7.9879999999999995,-2.218,-1.0490000000000002,2.205,1.1079999999999999,-1.489,-2.214,-1.2670000000000001,1.247,2.205,1.1079999999999999,-0.147,-0.147,-0.958,-0.958,2.205,-0.667,-7.9879999999999995,-0.147,1.012,2.205,1.012,-0.958,-0.147,1.012,-0.147,-0.147,-7.9879999999999995,2.205,-7.9879999999999995,2.205,1.012,-0.147,1.012,1.247,0.56,-7.9879999999999995,-1.2670000000000001,2.205,1.1079999999999999,-2.214,1.1079999999999999,-2.214,-1.135,2.205,-1.2670000000000001,2.205,-1.2670000000000001,-1.2670000000000001,-1.2670000000000001,2.205,-2.214,1.1079999999999999,-0.958,-1.2670000000000001,2.205,1.1079999999999999,2.205,2.7319999999999998,-7.9879999999999995,-0.147,-1.745,-7.9879999999999995,-0.147,-1.2670000000000001,-7.9879999999999995,-0.958,-0.147,-0.8690000000000001,0.21600000000000003,-0.958,0.259,-0.147,-2.214,-2.214,-0.958,-0.667,-0.805,-0.958,2.205,-7.9879999999999995,2.205,1.984,-0.147,-7.9879999999999995,-0.667,-2.214,-1.138,2.205,-0.958
140,0.376,-2.718,-0.376,-0.025,-0.363,-0.852,3.17,1.126,5.591,1.126,1.126,5.591,3.17,-0.474,5.591,-0.978,-1.7530000000000001,1.126,3.17,-0.381,-0.8009999999999999,-0.025,1.073,1.126,3.17,-2.718,-2.718,-0.376,-0.376,1.126,-0.474,5.591,-2.718,-0.193,1.126,-0.193,-0.376,-2.718,-0.193,-2.718,-2.718,5.591,1.126,5.591,1.126,-0.193,-2.718,-0.193,1.073,0.47200000000000003,5.591,-0.025,1.126,3.17,-0.8009999999999999,3.17,-0.8009999999999999,0.006,1.126,-0.025,1.126,-0.025,-0.025,-0.025,1.126,-0.8009999999999999,3.17,-0.376,-0.025,1.126,3.17,1.126,2.151,5.591,-2.718,-2.3930000000000002,5.591,-2.718,-0.025,5.591,-0.376,-2.718,-0.76,0.474,-0.376,-0.51,-2.718,-0.8009999999999999,-0.8009999999999999,-0.376,-0.474,-2.129,-0.376,1.126,5.591,1.126,0.81,-2.718,5.591,-0.474,-0.8009999999999999,-0.605,1.126,-0.376
141,-0.722,-3.236,0.722,-3.1430000000000002,0.193,0.13699999999999998,2.383,2.082,-4.769,2.082,2.082,-4.769,2.383,-1.651,-4.769,-1.607,-4.883,2.082,2.383,-3.844,-0.447,-3.1430000000000002,0.013999999999999999,2.082,2.383,-3.236,-3.236,0.722,0.722,2.082,-1.651,-4.769,-3.236,0.779,2.082,0.779,0.722,-3.236,0.779,-3.236,-3.236,-4.769,2.082,-4.769,2.082,0.779,-3.236,0.779,0.013999999999999999,0.268,-4.769,-3.1430000000000002,2.082,2.383,-0.447,2.383,-0.447,-0.904,2.082,-3.1430000000000002,2.082,-3.1430000000000002,-3.1430000000000002,-3.1430000000000002,2.082,-0.447,2.383,0.722,-3.1430000000000002,2.082,2.383,2.082,2.523,-4.769,-3.236,-2.4130000000000003,-4.769,-3.236,-3.1430000000000002,-4.769,0.722,-3.236,0.251,-0.569,0.722,-0.6459999999999999,-3.236,-0.447,-0.447,0.722,-1.651,-1.483,0.722,2.082,-4.769,2.082,-0.927,-3.236,-4.769,-1.651,-0.447,-0.7490000000000001,2.082,0.722
142,1.599,-0.4,-1.599,1.8980000000000001,1.058,-3.202,2.029,1.484,-1.715,1.484,1.484,-1.715,2.029,-1.568,-1.715,-3.417,1.141,1.484,2.029,0.23600000000000002,-2.7260000000000004,1.8980000000000001,2.786,1.484,2.029,-0.4,-0.4,-1.599,-1.599,1.484,-1.568,-1.715,-0.4,1.097,1.484,1.097,-1.599,-0.4,1.097,-0.4,-0.4,-1.715,1.484,-1.715,1.484,1.097,-0.4,1.097,2.786,1.954,-1.715,1.8980000000000001,1.484,2.029,-2.7260000000000004,2.029,-2.7260000000000004,-0.966,1.484,1.8980000000000001,1.484,1.8980000000000001,1.8980000000000001,1.8980000000000001,1.484,-2.7260000000000004,2.029,-1.599,1.8980000000000001,1.484,2.029,1.484,2.059,-1.715,-0.4,-2.2969999999999997,-1.715,-0.4,1.8980000000000001,-1.715,-1.599,-0.4,-1.155,0.633,-1.599,-0.34600000000000003,-0.4,-2.7260000000000004,-2.7260000000000004,-1.599,-1.568,-1.186,-1.599,1.484,-1.715,1.484,3.373,-0.4,-1.715,-1.568,-2.7260000000000004,-2.276,1.484,-1.599
143,-0.312,3.3160000000000003,0.312,1.94,4.369,1.12,-3.72,2.802,4.28,2.802,2.802,4.28,-3.72,-5.461,4.28,-2.679,3.798,2.802,-3.72,-2.086,1.215,1.94,4.3180000000000005,2.802,-3.72,3.3160000000000003,3.3160000000000003,0.312,0.312,2.802,-5.461,4.28,3.3160000000000003,0.835,2.802,0.835,0.312,3.3160000000000003,0.835,3.3160000000000003,3.3160000000000003,4.28,2.802,4.28,2.802,0.835,3.3160000000000003,0.835,4.3180000000000005,8.754,4.28,1.94,2.802,-3.72,1.215,-3.72,1.215,1.7590000000000001,2.802,1.94,2.802,1.94,1.94,1.94,2.802,1.215,-3.72,0.312,1.94,2.802,-3.72,2.802,-1.662,4.28,3.3160000000000003,3.134,4.28,3.3160000000000003,1.94,4.28,0.312,3.3160000000000003,1.581,0.888,0.312,-3.016,3.3160000000000003,1.215,1.215,0.312,-5.461,3.221,0.312,2.802,4.28,2.802,1.149,3.3160000000000003,4.28,-5.461,1.215,-3.4939999999999998,2.802,0.312
144,-0.18100000000000002,-1.2690000000000001,0.18100000000000002,-1.371,1.5330000000000001,-2.245,1.082,2.6289999999999996,-2.229,2.6289999999999996,2.6289999999999996,-2.229,1.082,0.161,-2.229,-2.276,-1.892,2.6289999999999996,1.082,-0.915,-3.266,-1.371,1.555,2.6289999999999996,1.082,-1.2690000000000001,-1.2690000000000001,0.18100000000000002,0.18100000000000002,2.6289999999999996,0.161,-2.229,-1.2690000000000001,0.34700000000000003,2.6289999999999996,0.34700000000000003,0.18100000000000002,-1.2690000000000001,0.34700000000000003,-1.2690000000000001,-1.2690000000000001,-2.229,2.6289999999999996,-2.229,2.6289999999999996,0.34700000000000003,-1.2690000000000001,0.34700000000000003,1.555,-0.28600000000000003,-2.229,-1.371,2.6289999999999996,1.082,-3.266,1.082,-3.266,-0.256,2.6289999999999996,-1.371,2.6289999999999996,-1.371,-1.371,-1.371,2.6289999999999996,-3.266,1.082,0.18100000000000002,-1.371,2.6289999999999996,1.082,2.6289999999999996,3.2230000000000003,-2.229,-1.2690000000000001,-3.363,-2.229,-1.2690000000000001,-1.371,-2.229,0.18100000000000002,-1.2690000000000001,-2.1180000000000003,1.57,0.18100000000000002,0.389,-1.2690000000000001,-3.266,-3.266,0.18100000000000002,0.161,-2.513,0.18100000000000002,2.6289999999999996,-2.229,2.6289999999999996,1.7280000000000002,-1.2690000000000001,-2.229,0.161,-3.266,0.24100000000000002,2.6289999999999996,0.18100000000000002
145,4.871,4.553,-4.871,-1.225,1.609,-2.8960000000000004,0.20600000000000002,-0.531,-6.861000000000001,-0.531,-0.531,-6.861000000000001,0.20600000000000002,6.864,-6.861000000000001,4.632,1.7369999999999999,-0.531,0.20600000000000002,3.327,0.025,-1.225,-1.3319999999999999,-0.531,0.20600000000000002,4.553,4.553,-4.871,-4.871,-0.531,6.864,-6.861000000000001,4.553,-2.537,-0.531,-2.537,-4.871,4.553,-2.537,4.553,4.553,-6.861000000000001,-0.531,-6.861000000000001,-0.531,-2.537,4.553,-2.537,-1.3319999999999999,-3.675,-6.861000000000001,-1.225,-0.531,0.20600000000000002,0.025,0.20600000000000002,0.025,-0.23199999999999998,-0.531,-1.225,-0.531,-1.225,-1.225,-1.225,-0.531,0.025,0.20600000000000002,-4.871,-1.225,-0.531,0.20600000000000002,-0.531,1.3230000000000002,-6.861000000000001,4.553,2.781,-6.861000000000001,4.553,-1.225,-6.861000000000001,-4.871,4.553,-1.879,-0.22899999999999998,-4.871,2.235,4.553,0.025,0.025,-4.871,6.864,0.682,-4.871,-0.531,-6.861000000000001,-0.531,3.04,4.553,-6.861000000000001,6.864,0.025,1.216,-0.531,-4.871
146,0.196,0.065,-0.196,-1.045,-2.332,-0.8320000000000001,0.131,-2.801,-5.48,-2.801,-2.801,-5.48,0.131,-1.3030000000000002,-5.48,-1.729,-0.741,-2.801,0.131,-1.818,-0.934,-1.045,-3.5460000000000003,-2.801,0.131,0.065,0.065,-0.196,-0.196,-2.801,-1.3030000000000002,-5.48,0.065,37.438,-2.801,37.438,-0.196,0.065,37.438,0.065,0.065,-5.48,-2.801,-5.48,-2.801,37.438,0.065,37.438,-3.5460000000000003,1.6340000000000001,-5.48,-1.045,-2.801,0.131,-0.934,0.131,-0.934,-5.649,-2.801,-1.045,-2.801,-1.045,-1.045,-1.045,-2.801,-0.934,0.131,-0.196,-1.045,-2.801,0.131,-2.801,1.734,-5.48,0.065,-0.659,-5.48,0.065,-1.045,-5.48,-0.196,0.065,7.12,-4.21,-0.196,6.5120000000000005,0.065,-0.934,-0.934,-0.196,-1.3030000000000002,5.39,-0.196,-2.801,-5.48,-2.801,1.228,0.065,-5.48,-1.3030000000000002,-0.934,-1.1079999999999999,-2.801,-0.196
147,3.932,2.6489999999999996,-3.932,0.22699999999999998,-1.781,-1.409,1.0290000000000001,-3.9160000000000004,4.414,-3.9160000000000004,-3.9160000000000004,4.414,1.0290000000000001,5.086,4.414,4.978,1.875,-3.9160000000000004,1.0290000000000001,3.832,1.261,0.22699999999999998,-3.5660000000000003,-3.9160000000000004,1.0290000000000001,2.6489999999999996,2.6489999999999996,-3.932,-3.932,-3.9160000000000004,5.086,4.414,2.6489999999999996,0.6940000000000001,-3.9160000000000004,0.6940000000000001,-3.932,2.6489999999999996,0.6940000000000001,2.6489999999999996,2.6489999999999996,4.414,-3.9160000000000004,4.414,-3.9160000000000004,0.6940000000000001,2.6489999999999996,0.6940000000000001,-3.5660000000000003,-2.388,4.414,0.22699999999999998,-3.9160000000000004,1.0290000000000001,1.261,1.0290000000000001,1.261,-1.599,-3.9160000000000004,0.22699999999999998,-3.9160000000000004,0.22699999999999998,0.22699999999999998,0.22699999999999998,-3.9160000000000004,1.261,1.0290000000000001,-3.932,0.22699999999999998,-3.9160000000000004,1.0290000000000001,-3.9160000000000004,0.429,4.414,2.6489999999999996,2.738,4.414,2.6489999999999996,0.22699999999999998,4.414,-3.932,2.6489999999999996,1.505,-2.263,-3.932,4.329,2.6489999999999996,1.261,1.261,-3.932,5.086,2.778,-3.932,-3.9160000000000004,4.414,-3.9160000000000004,2.069,2.6489999999999996,4.414,5.086,1.261,0.9259999999999999,-3.9160000000000004,-3.932
148,2.198,1.254,-2.198,0.271,-1.2919999999999998,-1.626,0.888,-2.313,-2.802,-2.313,-2.313,-2.802,0.888,0.08,-2.802,-0.141,1.0270000000000001,-2.313,0.888,0.268,-0.264,0.271,-2.036,-2.313,0.888,1.254,1.254,-2.198,-2.198,-2.313,0.08,-2.802,1.254,4.4,-2.313,4.4,-2.198,1.254,4.4,1.254,1.254,-2.802,-2.313,-2.802,-2.313,4.4,1.254,4.4,-2.036,0.474,-2.802,0.271,-2.313,0.888,-0.264,0.888,-0.264,-3.47,-2.313,0.271,-2.313,0.271,0.271,0.271,-2.313,-0.264,0.888,-2.198,0.271,-2.313,0.888,-2.313,0.8640000000000001,-2.802,1.254,0.618,-2.802,1.254,0.271,-2.802,-2.198,1.254,2.927,-2.9730000000000003,-2.198,3.248,1.254,-0.264,-0.264,-2.198,0.08,3.201,-2.198,-2.313,-2.802,-2.313,1.835,1.254,-2.802,0.08,-0.264,-1.354,-2.313,-2.198
149,2.33,-1.745,-2.33,1.196,0.6990000000000001,-2.323,4.515,1.8769999999999998,-5.767,1.8769999999999998,1.8769999999999998,-5.767,4.515,-1.776,-5.767,-2.17,-0.231,1.8769999999999998,4.515,-0.42200000000000004,-1.018,1.196,2.6889999999999996,1.8769999999999998,4.515,-1.745,-1.745,-2.33,-2.33,1.8769999999999998,-1.776,-5.767,-1.745,-0.43200000000000005,1.8769999999999998,-0.43200000000000005,-2.33,-1.745,-0.43200000000000005,-1.745,-1.745,-5.767,1.8769999999999998,-5.767,1.8769999999999998,-0.43200000000000005,-1.745,-0.43200000000000005,2.6889999999999996,1.8969999999999998,-5.767,1.196,1.8769999999999998,4.515,-1.018,4.515,-1.018,-0.535,1.8769999999999998,1.196,1.8769999999999998,1.196,1.196,1.196,1.8769999999999998,-1.018,4.515,-2.33,1.196,1.8769999999999998,4.515,1.8769999999999998,2.4219999999999997,-5.767,-1.745,-1.936,-5.767,-1.745,1.196,-5.767,-2.33,-1.745,-1.111,0.1,-2.33,-1.689,-1.745,-1.018,-1.018,-2.33,-1.776,-1.913,-2.33,1.8769999999999998,-5.767,1.8769999999999998,2.42,-1.745,-5.767,-1.776,-1.018,-2.958,1.8769999999999998,-2.33
150,0.897,-2.343,-0.897,1.345,0.08800000000000001,-3.1180000000000003,3.408,1.4680000000000002,-2.364,1.4680000000000002,1.4680000000000002,-2.364,3.408,0.047,-2.364,-2.423,-0.48200000000000004,1.4680000000000002,3.408,1.058,-3.3369999999999997,1.345,2.371,1.4680000000000002,3.408,-2.343,-2.343,-0.897,-0.897,1.4680000000000002,0.047,-2.364,-2.343,-0.312,1.4680000000000002,-0.312,-0.897,-2.343,-0.312,-2.343,-2.343,-2.364,1.4680000000000002,-2.364,1.4680000000000002,-0.312,-2.343,-0.312,2.371,0.033,-2.364,1.345,1.4680000000000002,3.408,-3.3369999999999997,3.408,-3.3369999999999997,-0.239,1.4680000000000002,1.345,1.4680000000000002,1.345,1.345,1.345,1.4680000000000002,-3.3369999999999997,3.408,-0.897,1.345,1.4680000000000002,3.408,1.4680000000000002,2.8569999999999998,-2.364,-2.343,-4.308,-2.364,-2.343,1.345,-2.364,-0.897,-2.343,-2.739,1.6219999999999999,-0.897,-0.20199999999999999,-2.343,-3.3369999999999997,-3.3369999999999997,-0.897,0.047,-3.755,-0.897,1.4680000000000002,-2.364,1.4680000000000002,2.6430000000000002,-2.343,-2.364,0.047,-3.3369999999999997,-0.552,1.4680000000000002,-0.897
151,-1.905,-3.273,1.905,-0.835,-0.42,-0.892,1.194,1.34,3.318,1.34,1.34,3.318,1.194,-0.657,3.318,-2.786,-2.77,1.34,1.194,-1.146,-2.977,-0.835,0.7340000000000001,1.34,1.194,-3.273,-3.273,1.905,1.905,1.34,-0.657,3.318,-3.273,1.381,1.34,1.381,1.905,-3.273,1.381,-3.273,-3.273,3.318,1.34,3.318,1.34,1.381,-3.273,1.381,0.7340000000000001,-0.251,3.318,-0.835,1.34,1.194,-2.977,1.194,-2.977,-0.46299999999999997,1.34,-0.835,1.34,-0.835,-0.835,-0.835,1.34,-2.977,1.194,1.905,-0.835,1.34,1.194,1.34,2.235,3.318,-3.273,-4.753,3.318,-3.273,-0.835,3.318,1.905,-3.273,-1.105,1.228,1.905,0.541,-3.273,-2.977,-2.977,1.905,-0.657,-2.739,1.905,1.34,3.318,1.34,0.12300000000000001,-3.273,3.318,-0.657,-2.977,0.7290000000000001,1.34,1.905
152,0.263,-0.21100000000000002,-0.263,-1.617,4.987,-1.9709999999999999,0.475,6.497999999999999,-1.1640000000000001,6.497999999999999,6.497999999999999,-1.1640000000000001,0.475,-2.82,-1.1640000000000001,-4.3,-1.3519999999999999,6.497999999999999,0.475,-3.54,-2.412,-1.617,4.393,6.497999999999999,0.475,-0.21100000000000002,-0.21100000000000002,-0.263,-0.263,6.497999999999999,-2.82,-1.1640000000000001,-0.21100000000000002,-1.6769999999999998,6.497999999999999,-1.6769999999999998,-0.263,-0.21100000000000002,-1.6769999999999998,-0.21100000000000002,-0.21100000000000002,-1.1640000000000001,6.497999999999999,-1.1640000000000001,6.497999999999999,-1.6769999999999998,-0.21100000000000002,-1.6769999999999998,4.393,1.465,-1.1640000000000001,-1.617,6.497999999999999,0.475,-2.412,0.475,-2.412,0.405,6.497999999999999,-1.617,6.497999999999999,-1.617,-1.617,-1.617,6.497999999999999,-2.412,0.475,-0.263,-1.617,6.497999999999999,0.475,6.497999999999999,2.146,-1.1640000000000001,-0.21100000000000002,-1.933,-1.1640000000000001,-0.21100000000000002,-1.617,-1.1640000000000001,-0.263,-0.21100000000000002,-3.253,1.771,-0.263,-3.596,-0.21100000000000002,-2.412,-2.412,-0.263,-2.82,-2.78,-0.263,6.497999999999999,-1.1640000000000001,6.497999999999999,1.133,-0.21100000000000002,-1.1640000000000001,-2.82,-2.412,-2.263,6.497999999999999,-0.263
153,1.875,1.156,-1.875,-0.818,0.858,-1.661,0.685,0.311,4.407,0.311,0.311,4.407,0.685,2.495,4.407,1.411,0.14,0.311,0.685,1.213,-0.5660000000000001,-0.818,-0.23800000000000002,0.311,0.685,1.156,1.156,-1.875,-1.875,0.311,2.495,4.407,1.156,-1.244,0.311,-1.244,-1.875,1.156,-1.244,1.156,1.156,4.407,0.311,4.407,0.311,-1.244,1.156,-1.244,-0.23800000000000002,-1.68,4.407,-0.818,0.311,0.685,-0.5660000000000001,0.685,-0.5660000000000001,-0.085,0.311,-0.818,0.311,-0.818,-0.818,-0.818,0.311,-0.5660000000000001,0.685,-1.875,-0.818,0.311,0.685,0.311,1.311,4.407,1.156,0.327,4.407,1.156,-0.818,4.407,-1.875,1.156,-1.39,0.253,-1.875,0.888,1.156,-0.5660000000000001,-0.5660000000000001,-1.875,2.495,-0.506,-1.875,0.311,4.407,0.311,1.547,1.156,4.407,2.495,-0.5660000000000001,0.597,0.311,-1.875
154,2.95,4.3839999999999995,-2.95,-1.25,5.767,-1.7919999999999998,-1.095,3.449,4.837,3.449,3.449,4.837,-1.095,-0.875,4.837,-0.591,1.6380000000000001,3.449,-1.095,-1.641,0.098,-1.25,2.349,3.449,-1.095,4.3839999999999995,4.3839999999999995,-2.95,-2.95,3.449,-0.875,4.837,4.3839999999999995,-1.4040000000000001,3.449,-1.4040000000000001,-2.95,4.3839999999999995,-1.4040000000000001,4.3839999999999995,4.3839999999999995,4.837,3.449,4.837,3.449,-1.4040000000000001,4.3839999999999995,-1.4040000000000001,2.349,1.6569999999999998,4.837,-1.25,3.449,-1.095,0.098,-1.095,0.098,0.14,3.449,-1.25,3.449,-1.25,-1.25,-1.25,3.449,0.098,-1.095,-2.95,-1.25,3.449,-1.095,3.449,0.8540000000000001,4.837,4.3839999999999995,2.7569999999999997,4.837,4.3839999999999995,-1.25,4.837,-2.95,4.3839999999999995,-0.9890000000000001,0.071,-2.95,-1.761,4.3839999999999995,0.098,0.098,-2.95,-0.875,1.341,-2.95,3.449,4.837,3.449,2.369,4.3839999999999995,4.837,-0.875,0.098,-2.603,3.449,-2.95
155,-1.784,-2.906,1.784,-0.605,0.185,-0.308,1.001,1.8969999999999998,-0.872,1.8969999999999998,1.8969999999999998,-0.872,1.001,-0.061,-0.872,-1.548,-2.345,1.8969999999999998,1.001,-0.508,-1.9869999999999999,-0.605,1.411,1.8969999999999998,1.001,-2.906,-2.906,1.784,1.784,1.8969999999999998,-0.061,-0.872,-2.906,0.292,1.8969999999999998,0.292,1.784,-2.906,0.292,-2.906,-2.906,-0.872,1.8969999999999998,-0.872,1.8969999999999998,0.292,-2.906,0.292,1.411,0.354,-0.872,-0.605,1.8969999999999998,1.001,-1.9869999999999999,1.001,-1.9869999999999999,1.045,1.8969999999999998,-0.605,1.8969999999999998,-0.605,-0.605,-0.605,1.8969999999999998,-1.9869999999999999,1.001,1.784,-0.605,1.8969999999999998,1.001,1.8969999999999998,2.32,-0.872,-2.906,-3.55,-0.872,-2.906,-0.605,-0.872,1.784,-2.906,-1.266,2.162,1.784,0.17600000000000002,-2.906,-1.9869999999999999,-1.9869999999999999,1.784,-0.061,-2.696,1.784,1.8969999999999998,-0.872,1.8969999999999998,0.517,-2.906,-0.872,-0.061,-1.9869999999999999,1.11,1.8969999999999998,1.784
156,0.7020000000000001,-1.585,-0.7020000000000001,0.233,0.247,-2.9589999999999996,2.347,1.229,-0.6859999999999999,1.229,1.229,-0.6859999999999999,2.347,0.33399999999999996,-0.6859999999999999,-2.1719999999999997,-0.852,1.229,2.347,0.433,-3.3289999999999997,0.233,1.349,1.229,2.347,-1.585,-1.585,-0.7020000000000001,-0.7020000000000001,1.229,0.33399999999999996,-0.6859999999999999,-1.585,0.092,1.229,0.092,-0.7020000000000001,-1.585,0.092,-1.585,-1.585,-0.6859999999999999,1.229,-0.6859999999999999,1.229,0.092,-1.585,0.092,1.349,-0.7490000000000001,-0.6859999999999999,0.233,1.229,2.347,-3.3289999999999997,2.347,-3.3289999999999997,-0.8590000000000001,1.229,0.233,1.229,0.233,0.233,0.233,1.229,-3.3289999999999997,2.347,-0.7020000000000001,0.233,1.229,2.347,1.229,2.568,-0.6859999999999999,-1.585,-3.6689999999999996,-0.6859999999999999,-1.585,0.233,-0.6859999999999999,-0.7020000000000001,-1.585,-2.378,1.0270000000000001,-0.7020000000000001,0.325,-1.585,-3.3289999999999997,-3.3289999999999997,-0.7020000000000001,0.33399999999999996,-2.937,-0.7020000000000001,1.229,-0.6859999999999999,1.229,1.994,-1.585,-0.6859999999999999,0.33399999999999996,-3.3289999999999997,-0.20800000000000002,1.229,-0.7020000000000001
157,1.567,0.252,-1.567,-1.0270000000000001,4.952,-5.733,1.3030000000000002,5.899,-2.9939999999999998,5.899,5.899,-2.9939999999999998,1.3030000000000002,0.56,-2.9939999999999998,-3.6069999999999998,-0.604,5.899,1.3030000000000002,-0.35200000000000004,-6.093999999999999,-1.0270000000000001,4.516,5.899,1.3030000000000002,0.252,0.252,-1.567,-1.567,5.899,0.56,-2.9939999999999998,0.252,-1.508,5.899,-1.508,-1.567,0.252,-1.508,0.252,0.252,-2.9939999999999998,5.899,-2.9939999999999998,5.899,-1.508,0.252,-1.508,4.516,-0.298,-2.9939999999999998,-1.0270000000000001,5.899,1.3030000000000002,-6.093999999999999,1.3030000000000002,-6.093999999999999,0.196,5.899,-1.0270000000000001,5.899,-1.0270000000000001,-1.0270000000000001,-1.0270000000000001,5.899,-6.093999999999999,1.3030000000000002,-1.567,-1.0270000000000001,5.899,1.3030000000000002,5.899,4.9319999999999995,-2.9939999999999998,0.252,-3.888,-2.9939999999999998,0.252,-1.0270000000000001,-2.9939999999999998,-1.567,0.252,-6.057,3.28,-1.567,-0.7090000000000001,0.252,-6.093999999999999,-6.093999999999999,-1.567,0.56,-4.447,-1.567,5.899,-2.9939999999999998,5.899,4.685,0.252,-2.9939999999999998,0.56,-6.093999999999999,-0.593,5.899,-1.567
158,-2.295,-1.155,2.295,-0.5329999999999999,-0.324,1.452,-1.074,0.306,-0.812,0.306,0.306,-0.812,-1.074,1.723,-0.812,1.28,-1.165,0.306,-1.074,0.887,-0.03,-0.5329999999999999,-0.055999999999999994,0.306,-1.074,-1.155,-1.155,2.295,2.295,0.306,1.723,-0.812,-1.155,-0.626,0.306,-0.626,2.295,-1.155,-0.626,-1.155,-1.155,-0.812,0.306,-0.812,0.306,-0.626,-1.155,-0.626,-0.055999999999999994,-0.5660000000000001,-0.812,-0.5329999999999999,0.306,-1.074,-0.03,-1.074,-0.03,2.311,0.306,-0.5329999999999999,0.306,-0.5329999999999999,-0.5329999999999999,-0.5329999999999999,0.306,-0.03,-1.074,2.295,-0.5329999999999999,0.306,-1.074,0.306,0.34,-0.812,-1.155,-0.779,-0.812,-1.155,-0.5329999999999999,-0.812,2.295,-1.155,-0.501,2.141,2.295,0.815,-1.155,-0.03,-0.03,2.295,1.723,-1.0590000000000002,2.295,0.306,-0.812,0.306,-0.606,-1.155,-0.812,1.723,-0.03,2.889,0.306,2.295
159,0.496,-1.308,-0.496,-0.024,-0.14,-1.4869999999999999,1.8319999999999999,0.609,-0.256,0.609,0.609,-0.256,1.8319999999999999,-1.256,-0.256,-2.174,-0.873,0.609,1.8319999999999999,-0.973,-1.536,-0.024,0.573,0.609,1.8319999999999999,-1.308,-1.308,-0.496,-0.496,0.609,-1.256,-0.256,-1.308,2.553,0.609,2.553,-0.496,-1.308,2.553,-1.308,-1.308,-0.256,0.609,-0.256,0.609,2.553,-1.308,2.553,0.573,1.3880000000000001,-0.256,-0.024,0.609,1.8319999999999999,-1.536,1.8319999999999999,-1.536,-1.4980000000000002,0.609,-0.024,0.609,-0.024,-0.024,-0.024,0.609,-1.536,1.8319999999999999,-0.496,-0.024,0.609,1.8319999999999999,0.609,2.2159999999999997,-0.256,-1.308,-2.049,-0.256,-1.308,-0.024,-0.256,-0.496,-1.308,0.71,-0.475,-0.496,0.9179999999999999,-1.308,-1.536,-1.536,-0.496,-1.256,-0.128,-0.496,0.609,-0.256,0.609,1.614,-1.308,-0.256,-1.256,-1.536,-1.276,0.609,-0.496
