,T_A1CF,T_ACVR1,T_AFF3,T_AFF4,T_AKT3,T_ALK,T_APC,T_ARHGAP5,T_ARHGEF12,T_ARID1A,T_ASXL1,T_ATM,T_AXIN1,T_BAP1,T_BCL10,T_BCL11A,T_BCL11B,T_BCL6,T_BCL7A,T_BCL9L,T_BCOR,T_BCORL1,T_BCR,T_BIRC6,T_BLM,T_BRCA1,T_BRIP1,T_BUB1B,T_CACNA1D,T_CALR,T_CAMTA1,T_CARD11,T_CARS,T_CASP3,T_CBFA2T3,T_CBL,T_CCND1,T_CCND2,T_CCR4,T_CD79A,T_CDH1,T_CDH10,T_CDK12,T_CDKN2A,T_CDX2,T_CHD4,T_CIC,T_CLIP1,T_CLTCL1,T_COL2A1,T_COL3A1,T_COX6C,T_CREB3L2,T_CREBBP,T_CRTC1,T_CSF3R,T_CSMD3,T_CTCF,T_CTNNA2,T_CUL3,T_CXCR4,T_CYLD,T_CYSLTR2,T_DCC,T_DDR2,T_DDX3X,T_DDX6,T_DICER1,T_DNAJB1,T_DNMT3A,T_DROSHA,T_EGFR,T_EIF3E,T_ELL,T_EP300,T_EPAS1,T_ERBB2,T_ERBB3,T_ERBB4,T_ERCC3,T_EWSR1,T_EZH2,T_FAM47C,T_FANCA,T_FANCG,T_FAT1,T_FAT4,T_FBXO11,T_FBXW7,T_FES,T_FGFR3,T_FLNA,T_FLT3,T_FOXP1,T_FOXR1,T_GATA1,T_GLI1,T_GNA11,T_GOPC,T_GRIN2A,T_HIST1H3B,T_HOXA9,T_HOXD11,T_HRAS,T_JAK1,T_JAK3,T_KDM5A,T_KDM6A,T_KEAP1,T_KMT2A,T_KMT2C,T_KMT2D,T_KRAS,T_LARP4B,T_LASP1,T_LCK,T_LIFR,T_LRIG3,T_LRP1B,T_LZTR1,T_MACC1,T_MAML2,T_MAP2K1,T_MAP2K2,T_MAP3K1,T_MAP3K13,T_MEN1,T_MLH1,T_MLLT3,T_MN1,T_MSH6,T_MTOR,T_MUC1,T_MUC16,T_MUC4,T_MUTYH,T_MYB,T_MYH11,T_MYO5A,T_N4BP2,T_NAB2,T_NCOA2,T_NCOR2,T_NF1,T_NF2,T_NFATC2,T_NFE2L2,T_NOTCH1,T_NOTCH2,T_NRAS,T_NRG1,T_NSD1,T_NUP214,T_PAFAH1B2,T_PALB2,T_PBRM1,T_PCBP1,T_PER1,T_PHOX2B,T_PIK3CB,T_PIK3R1,T_PMS1,T_PMS2,T_POLD1,T_POLE,T_POLQ,T_POT1,T_PPFIBP1,T_PPM1D,T_PREX2,T_PRKACA,T_PRKCB,T_PRPF40B,T_PTCH1,T_PTEN,T_PTPN13,T_PTPN6,T_PTPRC,T_PTPRK,T_RARA,T_RECQL4,T_RNF213,T_RNF43,T_ROS1,T_RPL22,T_SDHA,T_SDHAF2,T_SEPT9,T_SETD1B,T_SF3B1,T_SIRPA,T_SMARCA4,T_SPEN,T_SRSF3,T_STAT3,T_STAT6,T_STIL,T_TCF3,T_TCF7L2,T_TERT,T_THRAP3,T_TNFAIP3,T_TNFRSF17,T_TOP1,T_TP53,T_TPR,T_TRAF7,T_TRRAP,T_TSC1,T_TSC2,T_UBR5,T_USP6,T_ZFHX3,T_ZNF521
896,-0.015,2.357,2.357,-0.015,0.453,2.357,-0.015,-0.015,-0.015,-0.015,-4.833,-0.015,4.652,-0.015,4.652,-0.015,-0.015,-0.015,-0.015,-0.015,-0.015,-0.015,-0.015,4.652,-0.015,-0.015,4.652,-0.015,4.652,-0.015,4.652,0.453,-0.015,-0.015,-0.015,0.453,2.357,-1.734,2.357,-0.015,-1.734,2.357,-0.015,0,-1.734,4.652,0.74,0,-0.015,2.357,2.357,-0.015,0.453,-0.015,-0.015,-0.015,-4.833,-0.015,0.453,2.357,-0.015,-0.015,-0.015,0.453,2.357,2.357,-0.015,-0.015,-0.015,-0.015,-0.015,4.459,2.357,-0.015,-0.015,0.453,-0.015,0.74,-0.015,-0.015,-0.015,2.357,2.357,4.652,-0.015,0.74,-0.015,-0.015,2.357,-0.015,-0.015,-0.015,4.652,0,-0.015,2.357,4.652,-0.015,4.652,2.357,-0.015,0.453,0.453,-0.015,-0.015,-1.734,-0.015,-1.734,-0.015,4.652,2.357,4.652,-4.812,-0.015,-0.015,-0.015,-0.015,2.357,4.652,-0.015,2.357,2.357,-0.015,-0.015,1.307,-0.015,-0.015,2.357,-0.015,0.453,-0.015,-0.015,-1.285,-1.079,4.652,-1.734,-0.015,4.652,-0.015,-0.015,-0.015,-0.015,4.652,2.357,-0.015,2.357,0.453,-4.393,4.652,0,-0.015,2.357,-0.015,-1.734,4.652,2.357,-0.015,2.357,-0.015,2.357,-0.015,-0.015,4.652,-0.015,-0.015,-1.734,-0.015,-0.015,2.357,-0.015,-0.015,0.148,4.652,-1.734,-0.015,-1.285,-0.015,-0.015,0,-0.015,1.307,-0.015,-0.015,0.74,-0.015,2.357,-0.015,-0.015,-0.015,-0.015,2.357,-0.015,-1.285,-0.015,-0.015,-0.015,-0.015,-1.285,2.357,-0.015,-0.015,-0.015,-0.015,-0.015,-1.268,-0.015,-0.015,0.74,-0.015,-0.015,-0.015,-0.015,0.453,-1.734
897,-3.234,-0.482,-0.482,-3.234,4.091,-0.482,-3.234,-3.234,-3.234,-3.234,-4.273,-3.234,4.585,-3.234,4.585,-3.234,-3.234,-3.234,-3.234,-3.234,-3.234,-3.234,-3.234,4.585,-3.234,-3.234,4.585,-3.234,4.585,-3.234,4.585,4.091,-3.234,-3.234,-3.234,4.091,-0.482,-1.37,-0.482,-3.234,-1.37,-0.482,-3.234,-0.874,-1.37,4.585,1.163,-0.874,-3.234,-0.482,-0.482,-3.234,4.091,-3.234,-3.234,-3.234,-4.273,-3.234,4.091,-0.482,-3.234,-3.234,-3.234,4.091,-0.482,-0.482,-3.234,-3.234,-3.234,-3.234,-3.234,-1.349,-0.482,-3.234,-3.234,4.091,-3.234,1.163,-3.234,-3.234,-3.234,-0.482,-0.482,4.585,-3.234,1.163,-3.234,-3.234,-0.482,-3.234,-3.234,-3.234,4.585,-0.874,-3.234,-0.482,4.585,-3.234,4.585,-0.482,-3.234,4.091,4.091,-3.234,-3.234,-1.37,-3.234,-1.37,-3.234,4.585,-0.482,4.585,1.399,-3.234,-3.234,-3.234,-3.234,-0.482,4.585,-3.234,-0.482,-0.482,-3.234,-3.234,4.04,-3.234,-3.234,-0.482,-3.234,4.091,-3.234,-3.234,4.466,-4.801,4.585,-1.37,-3.234,4.585,-3.234,-3.234,-3.234,-3.234,4.585,-0.482,-3.234,-0.482,4.091,3.261,4.585,2.212,-3.234,-0.482,-3.234,-1.37,4.585,-0.482,-3.234,-0.482,-3.234,-0.482,-3.234,-3.234,4.585,-3.234,-3.234,-1.37,-3.234,-3.234,-0.482,-3.234,-3.234,3.261,4.585,-1.37,-3.234,4.466,-3.234,-3.234,2.212,-3.234,4.04,-3.234,-3.234,1.163,-3.234,-0.482,-3.234,-3.234,-3.234,-3.234,-0.482,-3.234,4.466,-3.234,-3.234,-3.234,-3.234,4.466,-0.482,-3.234,-3.234,-3.234,-3.234,-3.234,1.346,-3.234,-3.234,1.163,-3.234,-3.234,-3.234,-3.234,4.091,-1.37
898,4.257,4.331,4.331,4.257,-3.622,4.331,4.257,4.257,4.257,4.257,-4.247,4.257,-4.159,4.257,-4.159,4.257,4.257,4.257,4.257,4.257,4.257,4.257,4.257,-4.159,4.257,4.257,-4.159,4.257,-4.159,4.257,-4.159,-3.622,4.257,4.257,4.257,-3.622,4.331,3.892,4.331,4.257,3.892,4.331,4.257,-4.537,3.892,-4.159,1.68,-4.537,4.257,4.331,4.331,4.257,-3.622,4.257,4.257,4.257,-4.247,4.257,-3.622,4.331,4.257,4.257,4.257,-3.622,4.331,4.331,4.257,4.257,4.257,4.257,4.257,0,4.331,4.257,4.257,-3.622,4.257,1.68,4.257,4.257,4.257,4.331,4.331,-4.159,4.257,1.68,4.257,4.257,4.331,4.257,4.257,4.257,-4.159,-4.537,4.257,4.331,-4.159,4.257,-4.159,4.331,4.257,-3.622,-3.622,4.257,4.257,3.892,4.257,3.892,4.257,-4.159,4.331,-4.159,-0.314,4.257,4.257,4.257,4.257,4.331,-4.159,4.257,4.331,4.331,4.257,4.257,4.041,4.257,4.257,4.331,4.257,-3.622,4.257,4.257,-2.1,4.322,-4.159,3.892,4.257,-4.159,4.257,4.257,4.257,4.257,-4.159,4.331,4.257,4.331,-3.622,-4.273,-4.159,-2.012,4.257,4.331,4.257,3.892,-4.159,4.331,4.257,4.331,4.257,4.331,4.257,4.257,-4.159,4.257,4.257,3.892,4.257,4.257,4.331,4.257,4.257,-2.244,-4.159,3.892,4.257,-2.1,4.257,4.257,-2.012,4.257,4.041,4.257,4.257,1.68,4.257,4.331,4.257,4.257,4.257,4.257,4.331,4.257,-2.1,4.257,4.257,4.257,4.257,-2.1,4.331,4.257,4.257,4.257,4.257,4.257,-3.062,4.257,4.257,1.68,4.257,4.257,4.257,4.257,-3.622,3.892
899,4.667,-0.658,-0.658,4.667,-4.587,-0.658,4.667,4.667,4.667,4.667,4.595,4.667,0.293,4.667,0.293,4.667,4.667,4.667,4.667,4.667,4.667,4.667,4.667,0.293,4.667,4.667,0.293,4.667,0.293,4.667,0.293,-4.587,4.667,4.667,4.667,-4.587,-0.658,4.612,-0.658,4.667,4.612,-0.658,4.667,-0.448,4.612,0.293,4.639,-0.448,4.667,-0.658,-0.658,4.667,-4.587,4.667,4.667,4.667,4.595,4.667,-4.587,-0.658,4.667,4.667,4.667,-4.587,-0.658,-0.658,4.667,4.667,4.667,4.667,4.667,0.673,-0.658,4.667,4.667,-4.587,4.667,4.639,4.667,4.667,4.667,-0.658,-0.658,0.293,4.667,4.639,4.667,4.667,-0.658,4.667,4.667,4.667,0.293,-0.448,4.667,-0.658,0.293,4.667,0.293,-0.658,4.667,-4.587,-4.587,4.667,4.667,4.612,4.667,4.612,4.667,0.293,-0.658,0.293,-4.814,4.667,4.667,4.667,4.667,-0.658,0.293,4.667,-0.658,-0.658,4.667,4.667,4.746,4.667,4.667,-0.658,4.667,-4.587,4.667,4.667,-4.71,2.386,0.293,4.612,4.667,0.293,4.667,4.667,4.667,4.667,0.293,-0.658,4.667,-0.658,-4.587,-4.52,0.293,0.211,4.667,-0.658,4.667,4.612,0.293,-0.658,4.667,-0.658,4.667,-0.658,4.667,4.667,0.293,4.667,4.667,4.612,4.667,4.667,-0.658,4.667,4.667,0.053,0.293,4.612,4.667,-4.71,4.667,4.667,0.211,4.667,4.746,4.667,4.667,4.639,4.667,-0.658,4.667,4.667,4.667,4.667,-0.658,4.667,-4.71,4.667,4.667,4.667,4.667,-4.71,-0.658,4.667,4.667,4.667,4.667,4.667,0.491,4.667,4.667,4.639,4.667,4.667,4.667,4.667,-4.587,4.612
900,0.927,4.553,4.553,0.927,0.769,4.553,0.927,0.927,0.927,0.927,-1.085,0.927,-4.41,0.927,-4.41,0.927,0.927,0.927,0.927,0.927,0.927,0.927,0.927,-4.41,0.927,0.927,-4.41,0.927,-4.41,0.927,-4.41,0.769,0.927,0.927,0.927,0.769,4.553,-4.2,4.553,0.927,-4.2,4.553,0.927,4.25,-4.2,-4.41,1.021,4.25,0.927,4.553,4.553,0.927,0.769,0.927,0.927,0.927,-1.085,0.927,0.769,4.553,0.927,0.927,0.927,0.769,4.553,4.553,0.927,0.927,0.927,0.927,0.927,4.461,4.553,0.927,0.927,0.769,0.927,1.021,0.927,0.927,0.927,4.553,4.553,-4.41,0.927,1.021,0.927,0.927,4.553,0.927,0.927,0.927,-4.41,4.25,0.927,4.553,-4.41,0.927,-4.41,4.553,0.927,0.769,0.769,0.927,0.927,-4.2,0.927,-4.2,0.927,-4.41,4.553,-4.41,-0.548,0.927,0.927,0.927,0.927,4.553,-4.41,0.927,4.553,4.553,0.927,0.927,0.248,0.927,0.927,4.553,0.927,0.769,0.927,0.927,-0.579,0.224,-4.41,-4.2,0.927,-4.41,0.927,0.927,0.927,0.927,-4.41,4.553,0.927,4.553,0.769,2.338,-4.41,-4.639,0.927,4.553,0.927,-4.2,-4.41,4.553,0.927,4.553,0.927,4.553,0.927,0.927,-4.41,0.927,0.927,-4.2,0.927,0.927,4.553,0.927,0.927,4.622,-4.41,-4.2,0.927,-0.579,0.927,0.927,-4.639,0.927,0.248,0.927,0.927,1.021,0.927,4.553,0.927,0.927,0.927,0.927,4.553,0.927,-0.579,0.927,0.927,0.927,0.927,-0.579,4.553,0.927,0.927,0.927,0.927,0.927,3.981,0.927,0.927,1.021,0.927,0.927,0.927,0.927,0.769,-4.2
901,-0.487,0.322,0.322,-0.487,-2.056,0.322,-0.487,-0.487,-0.487,-0.487,0.19,-0.487,-0.601,-0.487,-0.601,-0.487,-0.487,-0.487,-0.487,-0.487,-0.487,-0.487,-0.487,-0.601,-0.487,-0.487,-0.601,-0.487,-0.601,-0.487,-0.601,-2.056,-0.487,-0.487,-0.487,-2.056,0.322,-4.83,0.322,-0.487,-4.83,0.322,-0.487,1.843,-4.83,-0.601,-0.584,1.843,-0.487,0.322,0.322,-0.487,-2.056,-0.487,-0.487,-0.487,0.19,-0.487,-2.056,0.322,-0.487,-0.487,-0.487,-2.056,0.322,0.322,-0.487,-0.487,-0.487,-0.487,-0.487,0,0.322,-0.487,-0.487,-2.056,-0.487,-0.584,-0.487,-0.487,-0.487,0.322,0.322,-0.601,-0.487,-0.584,-0.487,-0.487,0.322,-0.487,-0.487,-0.487,-0.601,1.843,-0.487,0.322,-0.601,-0.487,-0.601,0.322,-0.487,-2.056,-2.056,-0.487,-0.487,-4.83,-0.487,-4.83,-0.487,-0.601,0.322,-0.601,0.805,-0.487,-0.487,-0.487,-0.487,0.322,-0.601,-0.487,0.322,0.322,-0.487,-0.487,-0.657,-0.487,-0.487,0.322,-0.487,-2.056,-0.487,-0.487,-4.865,0.119,-0.601,-4.83,-0.487,-0.601,-0.487,-0.487,-0.487,-0.487,-0.601,0.322,-0.487,0.322,-2.056,4.805,-0.601,-2.801,-0.487,0.322,-0.487,-4.83,-0.601,0.322,-0.487,0.322,-0.487,0.322,-0.487,-0.487,-0.601,-0.487,-0.487,-4.83,-0.487,-0.487,0.322,-0.487,-0.487,0.277,-0.601,-4.83,-0.487,-4.865,-0.487,-0.487,-2.801,-0.487,-0.657,-0.487,-0.487,-0.584,-0.487,0.322,-0.487,-0.487,-0.487,-0.487,0.322,-0.487,-4.865,-0.487,-0.487,-0.487,-0.487,-4.865,0.322,-0.487,-0.487,-0.487,-0.487,-0.487,2.809,-0.487,-0.487,-0.584,-0.487,-0.487,-0.487,-0.487,-2.056,-4.83
902,4.735,1.906,1.906,4.735,-3.363,1.906,4.735,4.735,4.735,4.735,-4.422,4.735,1.592,4.735,1.592,4.735,4.735,4.735,4.735,4.735,4.735,4.735,4.735,1.592,4.735,4.735,1.592,4.735,1.592,4.735,1.592,-3.363,4.735,4.735,4.735,-3.363,1.906,0.253,1.906,4.735,0.253,1.906,4.735,0.8,0.253,1.592,-4.118,0.8,4.735,1.906,1.906,4.735,-3.363,4.735,4.735,4.735,-4.422,4.735,-3.363,1.906,4.735,4.735,4.735,-3.363,1.906,1.906,4.735,4.735,4.735,4.735,4.735,1.378,1.906,4.735,4.735,-3.363,4.735,-4.118,4.735,4.735,4.735,1.906,1.906,1.592,4.735,-4.118,4.735,4.735,1.906,4.735,4.735,4.735,1.592,0.8,4.735,1.906,1.592,4.735,1.592,1.906,4.735,-3.363,-3.363,4.735,4.735,0.253,4.735,0.253,4.735,1.592,1.906,1.592,0.931,4.735,4.735,4.735,4.735,1.906,1.592,4.735,1.906,1.906,4.735,4.735,-1.298,4.735,4.735,1.906,4.735,-3.363,4.735,4.735,0.29,-1.327,1.592,0.253,4.735,1.592,4.735,4.735,4.735,4.735,1.592,1.906,4.735,1.906,-3.363,1.381,1.592,-4.858,4.735,1.906,4.735,0.253,1.592,1.906,4.735,1.906,4.735,1.906,4.735,4.735,1.592,4.735,4.735,0.253,4.735,4.735,1.906,4.735,4.735,0.405,1.592,0.253,4.735,0.29,4.735,4.735,-4.858,4.735,-1.298,4.735,4.735,-4.118,4.735,1.906,4.735,4.735,4.735,4.735,1.906,4.735,0.29,4.735,4.735,4.735,4.735,0.29,1.906,4.735,4.735,4.735,4.735,4.735,4.807,4.735,4.735,-4.118,4.735,4.735,4.735,4.735,-3.363,0.253
903,0.308,-0.25,-0.25,0.308,4.787,-0.25,0.308,0.308,0.308,0.308,0.236,0.308,0,0.308,0,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0,0.308,0.308,0,0.308,0,0.308,0,4.787,0.308,0.308,0.308,4.787,-0.25,-0.81,-0.25,0.308,-0.81,-0.25,0.308,-0.362,-0.81,0,-1.394,-0.362,0.308,-0.25,-0.25,0.308,4.787,0.308,0.308,0.308,0.236,0.308,4.787,-0.25,0.308,0.308,0.308,4.787,-0.25,-0.25,0.308,0.308,0.308,0.308,0.308,-4.569,-0.25,0.308,0.308,4.787,0.308,-1.394,0.308,0.308,0.308,-0.25,-0.25,0,0.308,-1.394,0.308,0.308,-0.25,0.308,0.308,0.308,0,-0.362,0.308,-0.25,0,0.308,0,-0.25,0.308,4.787,4.787,0.308,0.308,-0.81,0.308,-0.81,0.308,0,-0.25,0,-4.733,0.308,0.308,0.308,0.308,-0.25,0,0.308,-0.25,-0.25,0.308,0.308,-0.698,0.308,0.308,-0.25,0.308,4.787,0.308,0.308,1.601,-4.88,0,-0.81,0.308,0,0.308,0.308,0.308,0.308,0,-0.25,0.308,-0.25,4.787,0.371,0,1.093,0.308,-0.25,0.308,-0.81,0,-0.25,0.308,-0.25,0.308,-0.25,0.308,0.308,0,0.308,0.308,-0.81,0.308,0.308,-0.25,0.308,0.308,-1.111,0,-0.81,0.308,1.601,0.308,0.308,1.093,0.308,-0.698,0.308,0.308,-1.394,0.308,-0.25,0.308,0.308,0.308,0.308,-0.25,0.308,1.601,0.308,0.308,0.308,0.308,1.601,-0.25,0.308,0.308,0.308,0.308,0.308,4.51,0.308,0.308,-1.394,0.308,0.308,0.308,0.308,4.787,-0.81
904,4.695,0,0,4.695,-1.625,0,4.695,4.695,4.695,4.695,-1.726,4.695,4.58,4.695,4.58,4.695,4.695,4.695,4.695,4.695,4.695,4.695,4.695,4.58,4.695,4.695,4.58,4.695,4.58,4.695,4.58,-1.625,4.695,4.695,4.695,-1.625,0,-0.788,0,4.695,-0.788,0,4.695,0.041,-0.788,4.58,-0.865,0.041,4.695,0,0,4.695,-1.625,4.695,4.695,4.695,-1.726,4.695,-1.625,0,4.695,4.695,4.695,-1.625,0,0,4.695,4.695,4.695,4.695,4.695,-2.895,0,4.695,4.695,-1.625,4.695,-0.865,4.695,4.695,4.695,0,0,4.58,4.695,-0.865,4.695,4.695,0,4.695,4.695,4.695,4.58,0.041,4.695,0,4.58,4.695,4.58,0,4.695,-1.625,-1.625,4.695,4.695,-0.788,4.695,-0.788,4.695,4.58,0,4.58,-1.37,4.695,4.695,4.695,4.695,0,4.58,4.695,0,0,4.695,4.695,0.467,4.695,4.695,0,4.695,-1.625,4.695,4.695,0.3,0.841,4.58,-0.788,4.695,4.58,4.695,4.695,4.695,4.695,4.58,0,4.695,0,-1.625,0,4.58,0.822,4.695,0,4.695,-0.788,4.58,0,4.695,0,4.695,0,4.695,4.695,4.58,4.695,4.695,-0.788,4.695,4.695,0,4.695,4.695,-0.713,4.58,-0.788,4.695,0.3,4.695,4.695,0.822,4.695,0.467,4.695,4.695,-0.865,4.695,0,4.695,4.695,4.695,4.695,0,4.695,0.3,4.695,4.695,4.695,4.695,0.3,0,4.695,4.695,4.695,4.695,4.695,0.096,4.695,4.695,-0.865,4.695,4.695,4.695,4.695,-1.625,-0.788
905,0,0.496,0.496,0,-0.232,0.496,0,0,0,0,-0.079,0,0.385,0,0.385,0,0,0,0,0,0,0,0,0.385,0,0,0.385,0,0.385,0,0.385,-0.232,0,0,0,-0.232,0.496,-0.026,0.496,0,-0.026,0.496,0,-0.025,-0.026,0.385,0.837,-0.025,0,0.496,0.496,0,-0.232,0,0,0,-0.079,0,-0.232,0.496,0,0,0,-0.232,0.496,0.496,0,0,0,0,0,-0.101,0.496,0,0,-0.232,0,0.837,0,0,0,0.496,0.496,0.385,0,0.837,0,0,0.496,0,0,0,0.385,-0.025,0,0.496,0.385,0,0.385,0.496,0,-0.232,-0.232,0,0,-0.026,0,-0.026,0,0.385,0.496,0.385,0.466,0,0,0,0,0.496,0.385,0,0.496,0.496,0,0,-1.64,0,0,0.496,0,-0.232,0,0,-0.48,0.176,0.385,-0.026,0,0.385,0,0,0,0,0.385,0.496,0,0.496,-0.232,-0.164,0.385,-0.866,0,0.496,0,-0.026,0.385,0.496,0,0.496,0,0.496,0,0,0.385,0,0,-0.026,0,0,0.496,0,0,-0.036,0.385,-0.026,0,-0.48,0,0,-0.866,0,-1.64,0,0,0.837,0,0.496,0,0,0,0,0.496,0,-0.48,0,0,0,0,-0.48,0.496,0,0,0,0,0,-0.06,0,0,0.837,0,0,0,0,-0.232,-0.026
906,4.697,-2.881,-2.881,4.697,3.294,-2.881,4.697,4.697,4.697,4.697,0.065,4.697,-0.108,4.697,-0.108,4.697,4.697,4.697,4.697,4.697,4.697,4.697,4.697,-0.108,4.697,4.697,-0.108,4.697,-0.108,4.697,-0.108,3.294,4.697,4.697,4.697,3.294,-2.881,4.038,-2.881,4.697,4.038,-2.881,4.697,3.989,4.038,-0.108,1.711,3.989,4.697,-2.881,-2.881,4.697,3.294,4.697,4.697,4.697,0.065,4.697,3.294,-2.881,4.697,4.697,4.697,3.294,-2.881,-2.881,4.697,4.697,4.697,4.697,4.697,-0.236,-2.881,4.697,4.697,3.294,4.697,1.711,4.697,4.697,4.697,-2.881,-2.881,-0.108,4.697,1.711,4.697,4.697,-2.881,4.697,4.697,4.697,-0.108,3.989,4.697,-2.881,-0.108,4.697,-0.108,-2.881,4.697,3.294,3.294,4.697,4.697,4.038,4.697,4.038,4.697,-0.108,-2.881,-0.108,-1.043,4.697,4.697,4.697,4.697,-2.881,-0.108,4.697,-2.881,-2.881,4.697,4.697,-1.12,4.697,4.697,-2.881,4.697,3.294,4.697,4.697,4.605,-3.896,-0.108,4.038,4.697,-0.108,4.697,4.697,4.697,4.697,-0.108,-2.881,4.697,-2.881,3.294,1.568,-0.108,-0.955,4.697,-2.881,4.697,4.038,-0.108,-2.881,4.697,-2.881,4.697,-2.881,4.697,4.697,-0.108,4.697,4.697,4.038,4.697,4.697,-2.881,4.697,4.697,-3.938,-0.108,4.038,4.697,4.605,4.697,4.697,-0.955,4.697,-1.12,4.697,4.697,1.711,4.697,-2.881,4.697,4.697,4.697,4.697,-2.881,4.697,4.605,4.697,4.697,4.697,4.697,4.605,-2.881,4.697,4.697,4.697,4.697,4.697,-4.71,4.697,4.697,1.711,4.697,4.697,4.697,4.697,3.294,4.038
907,-0.557,1.17,1.17,-0.557,0,1.17,-0.557,-0.557,-0.557,-0.557,0.19,-0.557,-4.268,-0.557,-4.268,-0.557,-0.557,-0.557,-0.557,-0.557,-0.557,-0.557,-0.557,-4.268,-0.557,-0.557,-4.268,-0.557,-4.268,-0.557,-4.268,0,-0.557,-0.557,-0.557,0,1.17,1.479,1.17,-0.557,1.479,1.17,-0.557,0,1.479,-4.268,0,0,-0.557,1.17,1.17,-0.557,0,-0.557,-0.557,-0.557,0.19,-0.557,0,1.17,-0.557,-0.557,-0.557,0,1.17,1.17,-0.557,-0.557,-0.557,-0.557,-0.557,0.104,1.17,-0.557,-0.557,0,-0.557,0,-0.557,-0.557,-0.557,1.17,1.17,-4.268,-0.557,0,-0.557,-0.557,1.17,-0.557,-0.557,-0.557,-4.268,0,-0.557,1.17,-4.268,-0.557,-4.268,1.17,-0.557,0,0,-0.557,-0.557,1.479,-0.557,1.479,-0.557,-4.268,1.17,-4.268,0.204,-0.557,-0.557,-0.557,-0.557,1.17,-4.268,-0.557,1.17,1.17,-0.557,-0.557,0,-0.557,-0.557,1.17,-0.557,0,-0.557,-0.557,1.383,-0.561,-4.268,1.479,-0.557,-4.268,-0.557,-0.557,-0.557,-0.557,-4.268,1.17,-0.557,1.17,0,0.48,-4.268,-0.516,-0.557,1.17,-0.557,1.479,-4.268,1.17,-0.557,1.17,-0.557,1.17,-0.557,-0.557,-4.268,-0.557,-0.557,1.479,-0.557,-0.557,1.17,-0.557,-0.557,-0.252,-4.268,1.479,-0.557,1.383,-0.557,-0.557,-0.516,-0.557,0,-0.557,-0.557,0,-0.557,1.17,-0.557,-0.557,-0.557,-0.557,1.17,-0.557,1.383,-0.557,-0.557,-0.557,-0.557,1.383,1.17,-0.557,-0.557,-0.557,-0.557,-0.557,0.974,-0.557,-0.557,0,-0.557,-0.557,-0.557,-0.557,0,1.479
908,-1.833,-1.812,-1.812,-1.833,2.433,-1.812,-1.833,-1.833,-1.833,-1.833,2.115,-1.833,-0.528,-1.833,-0.528,-1.833,-1.833,-1.833,-1.833,-1.833,-1.833,-1.833,-1.833,-0.528,-1.833,-1.833,-0.528,-1.833,-0.528,-1.833,-0.528,2.433,-1.833,-1.833,-1.833,2.433,-1.812,1.404,-1.812,-1.833,1.404,-1.812,-1.833,3.784,1.404,-0.528,0,3.784,-1.833,-1.812,-1.812,-1.833,2.433,-1.833,-1.833,-1.833,2.115,-1.833,2.433,-1.812,-1.833,-1.833,-1.833,2.433,-1.812,-1.812,-1.833,-1.833,-1.833,-1.833,-1.833,4.204,-1.812,-1.833,-1.833,2.433,-1.833,0,-1.833,-1.833,-1.833,-1.812,-1.812,-0.528,-1.833,0,-1.833,-1.833,-1.812,-1.833,-1.833,-1.833,-0.528,3.784,-1.833,-1.812,-0.528,-1.833,-0.528,-1.812,-1.833,2.433,2.433,-1.833,-1.833,1.404,-1.833,1.404,-1.833,-0.528,-1.812,-0.528,-0.824,-1.833,-1.833,-1.833,-1.833,-1.812,-0.528,-1.833,-1.812,-1.812,-1.833,-1.833,4.59,-1.833,-1.833,-1.812,-1.833,2.433,-1.833,-1.833,-3.896,2.442,-0.528,1.404,-1.833,-0.528,-1.833,-1.833,-1.833,-1.833,-0.528,-1.812,-1.833,-1.812,2.433,2.093,-0.528,-0.964,-1.833,-1.812,-1.833,1.404,-0.528,-1.812,-1.833,-1.812,-1.833,-1.812,-1.833,-1.833,-0.528,-1.833,-1.833,1.404,-1.833,-1.833,-1.812,-1.833,-1.833,-3.611,-0.528,1.404,-1.833,-3.896,-1.833,-1.833,-0.964,-1.833,4.59,-1.833,-1.833,0,-1.833,-1.812,-1.833,-1.833,-1.833,-1.833,-1.812,-1.833,-3.896,-1.833,-1.833,-1.833,-1.833,-3.896,-1.812,-1.833,-1.833,-1.833,-1.833,-1.833,1.449,-1.833,-1.833,0,-1.833,-1.833,-1.833,-1.833,2.433,1.404
