,T_ABL1,T_ACVR1,T_ACVR2A,T_AKAP9,T_AMER1,T_APC,T_AR,T_ARHGEF12,T_ARID1A,T_ARNT,T_ASXL1,T_ATM,T_BCL3,T_BCL6,T_BCL9,T_BCORL1,T_BIRC6,T_BRCA1,T_BRCA2,T_BRD3,T_CACNA1D,T_CAMTA1,T_CASP8,T_CBL,T_CCNB1IP1,T_CDH11,T_CDKN2A,T_CDKN2C,T_CDX2,T_CHEK2,T_CHIC2,T_CIC,T_CLIP1,T_CLTCL1,T_CREB3L2,T_CREBBP,T_CRNKL1,T_CTCF,T_CTNNB1,T_CUL3,T_CUX1,T_DCC,T_DCTN1,T_DICER1,T_DNM2,T_EIF3E,T_EIF4A2,T_EP300,T_EPAS1,T_ERBB2,T_ERBB3,T_FAM47C,T_FAT1,T_FAT3,T_FAT4,T_FGFR1OP,T_FH,T_FHIT,T_FKBP9,T_FLNA,T_FLT4,T_GATA3,T_GOPC,T_HERPUD1,T_HLF,T_HSP90AA1,T_ITK,T_JAK1,T_JAK3,T_KAT6B,T_KDR,T_KIAA1549,T_KLF4,T_KMT2A,T_KMT2C,T_KMT2D,T_KRAS,T_LATS2,T_LIFR,T_LRP1B,T_MAP3K1,T_MECOM,T_MED12,T_MLH1,T_MNX1,T_MSH6,T_MSN,T_MUC16,T_MYB,T_NBEA,T_NCOA2,T_NCOR1,T_NCOR2,T_NF2,T_NFATC2,T_NKX2-1,T_NOTCH1,T_NOTCH2,T_NUP214,T_NUP98,T_PALB2,T_PAX5,T_PBRM1,T_PCM1,T_PDE4DIP,T_PICALM,T_PIK3CA,T_PIK3CB,T_PML,T_PMS1,T_POLE,T_POLQ,T_PPP2R1A,T_PRDM1,T_PREX2,T_PTEN,T_PTPN11,T_PTPN13,T_PTPRB,T_PTPRD,T_QKI,T_RB1,T_RECQL4,T_RET,T_RGS7,T_RHOA,T_RNF213,T_RNF43,T_RPL22,T_RUNX1T1,T_SEPT6,T_SEPT9,T_SETDB1,T_SF3B1,T_SIRPA,T_SMAD2,T_SMAD4,T_SMARCA4,T_SOX21,T_SPEN,T_SPOP,T_STAG1,T_STAG2,T_TBX3,T_TCF3,T_TGFBR2,T_TP53,T_TSC2,T_UBR5,T_USP6,T_VAV1,T_WNK2,T_XPC,T_ZMYM3,T_ZNF429,T_ZNF521
281,-1.555,-1.555,-1.555,-1.555,-1.247,-1.247,-1.555,-1.555,-1.555,-0.23600000000000002,-0.23600000000000002,-1.33,-1.555,-1.555,-1.555,-1.555,-1.555,-1.555,-0.23600000000000002,-1.555,6.478,-0.23600000000000002,-1.555,-1.555,-1.555,-4.89,-0.23600000000000002,-1.555,-1.555,-0.23600000000000002,-1.555,-1.555,-1.555,-1.555,4.89,-5.617000000000001,-0.23600000000000002,-1.555,-1.247,-1.555,-1.555,6.478,-0.23600000000000002,-1.555,-1.555,-1.247,-0.23600000000000002,-6.478,-1.555,-1.247,-1.555,-1.555,-1.555,-1.555,-1.247,-0.23600000000000002,-1.555,-1.555,-1.555,-1.247,-0.23600000000000002,-1.555,-1.555,-1.555,-1.555,-1.555,-1.555,-1.555,-1.555,-1.555,-1.555,-1.555,-1.555,-1.555,-0.23600000000000002,-1.555,-5.617000000000001,-1.555,-1.555,-4.89,4.89,-0.23600000000000002,-1.555,-1.555,-1.247,-1.247,-1.555,-1.247,-1.555,-1.555,-1.247,-1.555,-1.555,-1.555,-1.555,-1.555,-1.247,-1.555,-1.247,-1.555,-1.555,-1.555,-4.89,-1.555,-1.247,-1.247,-1.555,-0.23600000000000002,-1.555,-1.555,-0.23600000000000002,-1.555,6.478,-1.555,-1.555,-1.555,-1.555,4.051,-1.555,-4.89,-1.555,-1.555,5.617000000000001,-4.89,6.478,-1.555,-1.555,-4.89,-1.555,6.478,-1.555,-1.555,-4.89,-1.555,-4.89,-1.555,-1.555,-1.555,-1.555,-1.555,-0.23600000000000002,-1.555,-1.555,-1.247,-1.555,-4.89,5.617000000000001,-1.555,-1.247,-1.555,-0.23600000000000002,-1.555,-1.247,-1.555,-0.23600000000000002,-0.23600000000000002
282,3.213,3.213,3.213,3.213,-2.6519999999999997,-2.6519999999999997,3.213,3.213,3.213,-1.28,-1.28,-3.6319999999999997,3.213,3.213,3.213,3.213,3.213,3.213,-1.28,3.213,16.659000000000002,-1.28,3.213,3.213,3.213,-3.451,-1.28,3.213,3.213,-1.28,3.213,3.213,3.213,3.213,3.451,-7.1979999999999995,-1.28,3.213,-2.6519999999999997,3.213,3.213,16.659000000000002,-1.28,3.213,3.213,-2.6519999999999997,-1.28,-16.659000000000002,3.213,-2.6519999999999997,3.213,3.213,3.213,3.213,-2.6519999999999997,-1.28,3.213,3.213,3.213,-2.6519999999999997,-1.28,3.213,3.213,3.213,3.213,3.213,3.213,3.213,3.213,3.213,3.213,3.213,3.213,3.213,-1.28,3.213,-7.1979999999999995,3.213,3.213,-3.451,3.451,-1.28,3.213,3.213,-2.6519999999999997,-2.6519999999999997,3.213,-2.6519999999999997,3.213,3.213,-2.6519999999999997,3.213,3.213,3.213,3.213,3.213,-2.6519999999999997,3.213,-2.6519999999999997,3.213,3.213,3.213,-3.451,3.213,-2.6519999999999997,-2.6519999999999997,3.213,-1.28,3.213,3.213,-1.28,3.213,16.659000000000002,3.213,3.213,3.213,3.213,4.16,3.213,-3.451,3.213,3.213,7.1979999999999995,-3.451,16.659000000000002,3.213,3.213,-3.451,3.213,16.659000000000002,3.213,3.213,-3.451,3.213,-3.451,3.213,3.213,3.213,3.213,3.213,-1.28,3.213,3.213,-2.6519999999999997,3.213,-3.451,7.1979999999999995,3.213,-2.6519999999999997,3.213,-1.28,3.213,-2.6519999999999997,3.213,-1.28,-1.28
283,-0.231,-0.231,-0.231,-0.231,-3.513,-3.513,-0.231,-0.231,-0.231,-0.37200000000000005,-0.37200000000000005,-3.591,-0.231,-0.231,-0.231,-0.231,-0.231,-0.231,-0.37200000000000005,-0.231,4.473,-0.37200000000000005,-0.231,-0.231,-0.231,-0.526,-0.37200000000000005,-0.231,-0.231,-0.37200000000000005,-0.231,-0.231,-0.231,-0.231,0.526,-3.821,-0.37200000000000005,-0.231,-3.513,-0.231,-0.231,4.473,-0.37200000000000005,-0.231,-0.231,-3.513,-0.37200000000000005,-4.473,-0.231,-3.513,-0.231,-0.231,-0.231,-0.231,-3.513,-0.37200000000000005,-0.231,-0.231,-0.231,-3.513,-0.37200000000000005,-0.231,-0.231,-0.231,-0.231,-0.231,-0.231,-0.231,-0.231,-0.231,-0.231,-0.231,-0.231,-0.231,-0.37200000000000005,-0.231,-3.821,-0.231,-0.231,-0.526,0.526,-0.37200000000000005,-0.231,-0.231,-3.513,-3.513,-0.231,-3.513,-0.231,-0.231,-3.513,-0.231,-0.231,-0.231,-0.231,-0.231,-3.513,-0.231,-3.513,-0.231,-0.231,-0.231,-0.526,-0.231,-3.513,-3.513,-0.231,-0.37200000000000005,-0.231,-0.231,-0.37200000000000005,-0.231,4.473,-0.231,-0.231,-0.231,-0.231,0.711,-0.231,-0.526,-0.231,-0.231,3.821,-0.526,4.473,-0.231,-0.231,-0.526,-0.231,4.473,-0.231,-0.231,-0.526,-0.231,-0.526,-0.231,-0.231,-0.231,-0.231,-0.231,-0.37200000000000005,-0.231,-0.231,-3.513,-0.231,-0.526,3.821,-0.231,-3.513,-0.231,-0.37200000000000005,-0.231,-3.513,-0.231,-0.37200000000000005,-0.37200000000000005
284,2.093,2.093,2.093,2.093,-1.296,-1.296,2.093,2.093,2.093,0.9109999999999999,0.9109999999999999,-0.586,2.093,2.093,2.093,2.093,2.093,2.093,0.9109999999999999,2.093,1.9469999999999998,0.9109999999999999,2.093,2.093,2.093,-1.609,0.9109999999999999,2.093,2.093,0.9109999999999999,2.093,2.093,2.093,2.093,1.609,-2.6069999999999998,0.9109999999999999,2.093,-1.296,2.093,2.093,1.9469999999999998,0.9109999999999999,2.093,2.093,-1.296,0.9109999999999999,-1.9469999999999998,2.093,-1.296,2.093,2.093,2.093,2.093,-1.296,0.9109999999999999,2.093,2.093,2.093,-1.296,0.9109999999999999,2.093,2.093,2.093,2.093,2.093,2.093,2.093,2.093,2.093,2.093,2.093,2.093,2.093,0.9109999999999999,2.093,-2.6069999999999998,2.093,2.093,-1.609,1.609,0.9109999999999999,2.093,2.093,-1.296,-1.296,2.093,-1.296,2.093,2.093,-1.296,2.093,2.093,2.093,2.093,2.093,-1.296,2.093,-1.296,2.093,2.093,2.093,-1.609,2.093,-1.296,-1.296,2.093,0.9109999999999999,2.093,2.093,0.9109999999999999,2.093,1.9469999999999998,2.093,2.093,2.093,2.093,0.67,2.093,-1.609,2.093,2.093,2.6069999999999998,-1.609,1.9469999999999998,2.093,2.093,-1.609,2.093,1.9469999999999998,2.093,2.093,-1.609,2.093,-1.609,2.093,2.093,2.093,2.093,2.093,0.9109999999999999,2.093,2.093,-1.296,2.093,-1.609,2.6069999999999998,2.093,-1.296,2.093,0.9109999999999999,2.093,-1.296,2.093,0.9109999999999999,0.9109999999999999
285,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-1.8019999999999998,-1.8019999999999998,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,4.345,4.345,0.7290000000000001,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,4.345,-3.0380000000000003,-2.3680000000000003,4.345,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,1.8969999999999998,4.345,-3.0380000000000003,-3.0380000000000003,4.345,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-1.8969999999999998,-0.188,4.345,-3.0380000000000003,-1.8019999999999998,-3.0380000000000003,-3.0380000000000003,-2.3680000000000003,4.345,-3.0380000000000003,-3.0380000000000003,-1.8019999999999998,4.345,2.3680000000000003,-3.0380000000000003,-1.8019999999999998,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-1.8019999999999998,4.345,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-1.8019999999999998,4.345,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,4.345,-3.0380000000000003,-0.188,-3.0380000000000003,-3.0380000000000003,1.8969999999999998,-1.8969999999999998,4.345,-3.0380000000000003,-3.0380000000000003,-1.8019999999999998,-1.8019999999999998,-3.0380000000000003,-1.8019999999999998,-3.0380000000000003,-3.0380000000000003,-1.8019999999999998,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-1.8019999999999998,-3.0380000000000003,-1.8019999999999998,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,1.8969999999999998,-3.0380000000000003,-1.8019999999999998,-1.8019999999999998,-3.0380000000000003,4.345,-3.0380000000000003,-3.0380000000000003,4.345,-3.0380000000000003,-2.3680000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-5.48,-3.0380000000000003,1.8969999999999998,-3.0380000000000003,-3.0380000000000003,0.188,1.8969999999999998,-2.3680000000000003,-3.0380000000000003,-3.0380000000000003,1.8969999999999998,-3.0380000000000003,-2.3680000000000003,-3.0380000000000003,-3.0380000000000003,1.8969999999999998,-3.0380000000000003,1.8969999999999998,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,-3.0380000000000003,4.345,-3.0380000000000003,-3.0380000000000003,-1.8019999999999998,-3.0380000000000003,1.8969999999999998,0.188,-3.0380000000000003,-1.8019999999999998,-3.0380000000000003,4.345,-3.0380000000000003,-1.8019999999999998,-3.0380000000000003,4.345,4.345
286,-4.336,-4.336,-4.336,-4.336,1.781,1.781,-4.336,-4.336,-4.336,0.884,0.884,2.34,-4.336,-4.336,-4.336,-4.336,-4.336,-4.336,0.884,-4.336,-2.6519999999999997,0.884,-4.336,-4.336,-4.336,0.23600000000000002,0.884,-4.336,-4.336,0.884,-4.336,-4.336,-4.336,-4.336,-0.23600000000000002,1.849,0.884,-4.336,1.781,-4.336,-4.336,-2.6519999999999997,0.884,-4.336,-4.336,1.781,0.884,2.6519999999999997,-4.336,1.781,-4.336,-4.336,-4.336,-4.336,1.781,0.884,-4.336,-4.336,-4.336,1.781,0.884,-4.336,-4.336,-4.336,-4.336,-4.336,-4.336,-4.336,-4.336,-4.336,-4.336,-4.336,-4.336,-4.336,0.884,-4.336,1.849,-4.336,-4.336,0.23600000000000002,-0.23600000000000002,0.884,-4.336,-4.336,1.781,1.781,-4.336,1.781,-4.336,-4.336,1.781,-4.336,-4.336,-4.336,-4.336,-4.336,1.781,-4.336,1.781,-4.336,-4.336,-4.336,0.23600000000000002,-4.336,1.781,1.781,-4.336,0.884,-4.336,-4.336,0.884,-4.336,-2.6519999999999997,-4.336,-4.336,-4.336,-4.336,-0.83,-4.336,0.23600000000000002,-4.336,-4.336,-1.849,0.23600000000000002,-2.6519999999999997,-4.336,-4.336,0.23600000000000002,-4.336,-2.6519999999999997,-4.336,-4.336,0.23600000000000002,-4.336,0.23600000000000002,-4.336,-4.336,-4.336,-4.336,-4.336,0.884,-4.336,-4.336,1.781,-4.336,0.23600000000000002,-1.849,-4.336,1.781,-4.336,0.884,-4.336,1.781,-4.336,0.884,0.884
287,1.855,1.855,1.855,1.855,-1.985,-1.985,1.855,1.855,1.855,1.0390000000000001,1.0390000000000001,-1.094,1.855,1.855,1.855,1.855,1.855,1.855,1.0390000000000001,1.855,3.495,1.0390000000000001,1.855,1.855,1.855,-2.58,1.0390000000000001,1.855,1.855,1.0390000000000001,1.855,1.855,1.855,1.855,2.58,-4.518,1.0390000000000001,1.855,-1.985,1.855,1.855,3.495,1.0390000000000001,1.855,1.855,-1.985,1.0390000000000001,-3.495,1.855,-1.985,1.855,1.855,1.855,1.855,-1.985,1.0390000000000001,1.855,1.855,1.855,-1.985,1.0390000000000001,1.855,1.855,1.855,1.855,1.855,1.855,1.855,1.855,1.855,1.855,1.855,1.855,1.855,1.0390000000000001,1.855,-4.518,1.855,1.855,-2.58,2.58,1.0390000000000001,1.855,1.855,-1.985,-1.985,1.855,-1.985,1.855,1.855,-1.985,1.855,1.855,1.855,1.855,1.855,-1.985,1.855,-1.985,1.855,1.855,1.855,-2.58,1.855,-1.985,-1.985,1.855,1.0390000000000001,1.855,1.855,1.0390000000000001,1.855,3.495,1.855,1.855,1.855,1.855,1.291,1.855,-2.58,1.855,1.855,4.518,-2.58,3.495,1.855,1.855,-2.58,1.855,3.495,1.855,1.855,-2.58,1.855,-2.58,1.855,1.855,1.855,1.855,1.855,1.0390000000000001,1.855,1.855,-1.985,1.855,-2.58,4.518,1.855,-1.985,1.855,1.0390000000000001,1.855,-1.985,1.855,1.0390000000000001,1.0390000000000001
288,1.14,1.14,1.14,1.14,-0.56,-0.56,1.14,1.14,1.14,0.22,0.22,-0.375,1.14,1.14,1.14,1.14,1.14,1.14,0.22,1.14,-4.079,0.22,1.14,1.14,1.14,7.487,0.22,1.14,1.14,0.22,1.14,1.14,1.14,1.14,-7.487,3.65,0.22,1.14,-0.56,1.14,1.14,-4.079,0.22,1.14,1.14,-0.56,0.22,4.079,1.14,-0.56,1.14,1.14,1.14,1.14,-0.56,0.22,1.14,1.14,1.14,-0.56,0.22,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,0.22,1.14,3.65,1.14,1.14,7.487,-7.487,0.22,1.14,1.14,-0.56,-0.56,1.14,-0.56,1.14,1.14,-0.56,1.14,1.14,1.14,1.14,1.14,-0.56,1.14,-0.56,1.14,1.14,1.14,7.487,1.14,-0.56,-0.56,1.14,0.22,1.14,1.14,0.22,1.14,-4.079,1.14,1.14,1.14,1.14,-5.597,1.14,7.487,1.14,1.14,-3.65,7.487,-4.079,1.14,1.14,7.487,1.14,-4.079,1.14,1.14,7.487,1.14,7.487,1.14,1.14,1.14,1.14,1.14,0.22,1.14,1.14,-0.56,1.14,7.487,-3.65,1.14,-0.56,1.14,0.22,1.14,-0.56,1.14,0.22,0.22
289,2.447,2.447,2.447,2.447,0.84,0.84,2.447,2.447,2.447,3.3739999999999997,3.3739999999999997,3.0780000000000003,2.447,2.447,2.447,2.447,2.447,2.447,3.3739999999999997,2.447,-4.809,3.3739999999999997,2.447,2.447,2.447,1.181,3.3739999999999997,2.447,2.447,3.3739999999999997,2.447,2.447,2.447,2.447,-1.181,1.746,3.3739999999999997,2.447,0.84,2.447,2.447,-4.809,3.3739999999999997,2.447,2.447,0.84,3.3739999999999997,4.809,2.447,0.84,2.447,2.447,2.447,2.447,0.84,3.3739999999999997,2.447,2.447,2.447,0.84,3.3739999999999997,2.447,2.447,2.447,2.447,2.447,2.447,2.447,2.447,2.447,2.447,2.447,2.447,2.447,3.3739999999999997,2.447,1.746,2.447,2.447,1.181,-1.181,3.3739999999999997,2.447,2.447,0.84,0.84,2.447,0.84,2.447,2.447,0.84,2.447,2.447,2.447,2.447,2.447,0.84,2.447,0.84,2.447,2.447,2.447,1.181,2.447,0.84,0.84,2.447,3.3739999999999997,2.447,2.447,3.3739999999999997,2.447,-4.809,2.447,2.447,2.447,2.447,-3.585,2.447,1.181,2.447,2.447,-1.746,1.181,-4.809,2.447,2.447,1.181,2.447,-4.809,2.447,2.447,1.181,2.447,1.181,2.447,2.447,2.447,2.447,2.447,3.3739999999999997,2.447,2.447,0.84,2.447,1.181,-1.746,2.447,0.84,2.447,3.3739999999999997,2.447,0.84,2.447,3.3739999999999997,3.3739999999999997
290,-4.631,-4.631,-4.631,-4.631,0.688,0.688,-4.631,-4.631,-4.631,2.5639999999999996,2.5639999999999996,2.378,-4.631,-4.631,-4.631,-4.631,-4.631,-4.631,2.5639999999999996,-4.631,-1.65,2.5639999999999996,-4.631,-4.631,-4.631,-0.841,2.5639999999999996,-4.631,-4.631,2.5639999999999996,-4.631,-4.631,-4.631,-4.631,0.841,-0.017,2.5639999999999996,-4.631,0.688,-4.631,-4.631,-1.65,2.5639999999999996,-4.631,-4.631,0.688,2.5639999999999996,1.65,-4.631,0.688,-4.631,-4.631,-4.631,-4.631,0.688,2.5639999999999996,-4.631,-4.631,-4.631,0.688,2.5639999999999996,-4.631,-4.631,-4.631,-4.631,-4.631,-4.631,-4.631,-4.631,-4.631,-4.631,-4.631,-4.631,-4.631,2.5639999999999996,-4.631,-0.017,-4.631,-4.631,-0.841,0.841,2.5639999999999996,-4.631,-4.631,0.688,0.688,-4.631,0.688,-4.631,-4.631,0.688,-4.631,-4.631,-4.631,-4.631,-4.631,0.688,-4.631,0.688,-4.631,-4.631,-4.631,-0.841,-4.631,0.688,0.688,-4.631,2.5639999999999996,-4.631,-4.631,2.5639999999999996,-4.631,-1.65,-4.631,-4.631,-4.631,-4.631,-0.991,-4.631,-0.841,-4.631,-4.631,0.017,-0.841,-1.65,-4.631,-4.631,-0.841,-4.631,-1.65,-4.631,-4.631,-0.841,-4.631,-0.841,-4.631,-4.631,-4.631,-4.631,-4.631,2.5639999999999996,-4.631,-4.631,0.688,-4.631,-0.841,0.017,-4.631,0.688,-4.631,2.5639999999999996,-4.631,0.688,-4.631,2.5639999999999996,2.5639999999999996
291,-5.228,-5.228,-5.228,-5.228,4.165,4.165,-5.228,-5.228,-5.228,-0.002,-0.002,3.772,-5.228,-5.228,-5.228,-5.228,-5.228,-5.228,-0.002,-5.228,-0.6679999999999999,-0.002,-5.228,-5.228,-5.228,-3.8360000000000003,-0.002,-5.228,-5.228,-0.002,-5.228,-5.228,-5.228,-5.228,3.8360000000000003,0.649,-0.002,-5.228,4.165,-5.228,-5.228,-0.6679999999999999,-0.002,-5.228,-5.228,4.165,-0.002,0.6679999999999999,-5.228,4.165,-5.228,-5.228,-5.228,-5.228,4.165,-0.002,-5.228,-5.228,-5.228,4.165,-0.002,-5.228,-5.228,-5.228,-5.228,-5.228,-5.228,-5.228,-5.228,-5.228,-5.228,-5.228,-5.228,-5.228,-0.002,-5.228,0.649,-5.228,-5.228,-3.8360000000000003,3.8360000000000003,-0.002,-5.228,-5.228,4.165,4.165,-5.228,4.165,-5.228,-5.228,4.165,-5.228,-5.228,-5.228,-5.228,-5.228,4.165,-5.228,4.165,-5.228,-5.228,-5.228,-3.8360000000000003,-5.228,4.165,4.165,-5.228,-0.002,-5.228,-5.228,-0.002,-5.228,-0.6679999999999999,-5.228,-5.228,-5.228,-5.228,3.052,-5.228,-3.8360000000000003,-5.228,-5.228,-0.649,-3.8360000000000003,-0.6679999999999999,-5.228,-5.228,-3.8360000000000003,-5.228,-0.6679999999999999,-5.228,-5.228,-3.8360000000000003,-5.228,-3.8360000000000003,-5.228,-5.228,-5.228,-5.228,-5.228,-0.002,-5.228,-5.228,4.165,-5.228,-3.8360000000000003,-0.649,-5.228,4.165,-5.228,-0.002,-5.228,4.165,-5.228,-0.002,-0.002
292,-3.562,-3.562,-3.562,-3.562,2.272,2.272,-3.562,-3.562,-3.562,2.483,2.483,4.356,-3.562,-3.562,-3.562,-3.562,-3.562,-3.562,2.483,-3.562,-3.503,2.483,-3.562,-3.562,-3.562,-0.725,2.483,-3.562,-3.562,2.483,-3.562,-3.562,-3.562,-3.562,0.725,1.445,2.483,-3.562,2.272,-3.562,-3.562,-3.503,2.483,-3.562,-3.562,2.272,2.483,3.503,-3.562,2.272,-3.562,-3.562,-3.562,-3.562,2.272,2.483,-3.562,-3.562,-3.562,2.272,2.483,-3.562,-3.562,-3.562,-3.562,-3.562,-3.562,-3.562,-3.562,-3.562,-3.562,-3.562,-3.562,-3.562,2.483,-3.562,1.445,-3.562,-3.562,-0.725,0.725,2.483,-3.562,-3.562,2.272,2.272,-3.562,2.272,-3.562,-3.562,2.272,-3.562,-3.562,-3.562,-3.562,-3.562,2.272,-3.562,2.272,-3.562,-3.562,-3.562,-0.725,-3.562,2.272,2.272,-3.562,2.483,-3.562,-3.562,2.483,-3.562,-3.503,-3.562,-3.562,-3.562,-3.562,-1.043,-3.562,-0.725,-3.562,-3.562,-1.445,-0.725,-3.503,-3.562,-3.562,-0.725,-3.562,-3.503,-3.562,-3.562,-0.725,-3.562,-0.725,-3.562,-3.562,-3.562,-3.562,-3.562,2.483,-3.562,-3.562,2.272,-3.562,-0.725,-1.445,-3.562,2.272,-3.562,2.483,-3.562,2.272,-3.562,2.483,2.483
293,-0.499,-0.499,-0.499,-0.499,1.29,1.29,-0.499,-0.499,-0.499,2.573,2.573,3.1069999999999998,-0.499,-0.499,-0.499,-0.499,-0.499,-0.499,2.573,-0.499,-6.3629999999999995,2.573,-0.499,-0.499,-0.499,1.9809999999999999,2.573,-0.499,-0.499,2.573,-0.499,-0.499,-0.499,-0.499,-1.9809999999999999,2.9419999999999997,2.573,-0.499,1.29,-0.499,-0.499,-6.3629999999999995,2.573,-0.499,-0.499,1.29,2.573,6.3629999999999995,-0.499,1.29,-0.499,-0.499,-0.499,-0.499,1.29,2.573,-0.499,-0.499,-0.499,1.29,2.573,-0.499,-0.499,-0.499,-0.499,-0.499,-0.499,-0.499,-0.499,-0.499,-0.499,-0.499,-0.499,-0.499,2.573,-0.499,2.9419999999999997,-0.499,-0.499,1.9809999999999999,-1.9809999999999999,2.573,-0.499,-0.499,1.29,1.29,-0.499,1.29,-0.499,-0.499,1.29,-0.499,-0.499,-0.499,-0.499,-0.499,1.29,-0.499,1.29,-0.499,-0.499,-0.499,1.9809999999999999,-0.499,1.29,1.29,-0.499,2.573,-0.499,-0.499,2.573,-0.499,-6.3629999999999995,-0.499,-0.499,-0.499,-0.499,-3.9160000000000004,-0.499,1.9809999999999999,-0.499,-0.499,-2.9419999999999997,1.9809999999999999,-6.3629999999999995,-0.499,-0.499,1.9809999999999999,-0.499,-6.3629999999999995,-0.499,-0.499,1.9809999999999999,-0.499,1.9809999999999999,-0.499,-0.499,-0.499,-0.499,-0.499,2.573,-0.499,-0.499,1.29,-0.499,1.9809999999999999,-2.9419999999999997,-0.499,1.29,-0.499,2.573,-0.499,1.29,-0.499,2.573,2.573
294,1.345,1.345,1.345,1.345,2.1390000000000002,2.1390000000000002,1.345,1.345,1.345,-0.968,-0.968,1.271,1.345,1.345,1.345,1.345,1.345,1.345,-0.968,1.345,-0.182,-0.968,1.345,1.345,1.345,-1.392,-0.968,1.345,1.345,-0.968,1.345,1.345,1.345,1.345,1.392,0.815,-0.968,1.345,2.1390000000000002,1.345,1.345,-0.182,-0.968,1.345,1.345,2.1390000000000002,-0.968,0.182,1.345,2.1390000000000002,1.345,1.345,1.345,1.345,2.1390000000000002,-0.968,1.345,1.345,1.345,2.1390000000000002,-0.968,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,1.345,-0.968,1.345,0.815,1.345,1.345,-1.392,1.392,-0.968,1.345,1.345,2.1390000000000002,2.1390000000000002,1.345,2.1390000000000002,1.345,1.345,2.1390000000000002,1.345,1.345,1.345,1.345,1.345,2.1390000000000002,1.345,2.1390000000000002,1.345,1.345,1.345,-1.392,1.345,2.1390000000000002,2.1390000000000002,1.345,-0.968,1.345,1.345,-0.968,1.345,-0.182,1.345,1.345,1.345,1.345,1.915,1.345,-1.392,1.345,1.345,-0.815,-1.392,-0.182,1.345,1.345,-1.392,1.345,-0.182,1.345,1.345,-1.392,1.345,-1.392,1.345,1.345,1.345,1.345,1.345,-0.968,1.345,1.345,2.1390000000000002,1.345,-1.392,-0.815,1.345,2.1390000000000002,1.345,-0.968,1.345,2.1390000000000002,1.345,-0.968,-0.968
