,T_ABI1,T_ABL1,T_AFF3,T_AKAP9,T_AKT1,T_ALDH2,T_ANK1,T_APC,T_AR,T_ARID1A,T_ASXL1,T_ASXL2,T_ATM,T_ATP2B3,T_ATRX,T_BAP1,T_BAX,T_BCL10,T_BCL6,T_BCR,T_BIRC6,T_BLM,T_BRCA1,T_BRD4,T_CACNA1D,T_CARS,T_CCDC6,T_CCNE1,T_CDH1,T_CDH10,T_CDH17,T_CDKN1A,T_CDKN2A,T_CDKN2C,T_CIITA,T_CNTNAP2,T_COL1A1,T_CREB3L2,T_CREBBP,T_CRTC3,T_CSF1R,T_CSMD3,T_CTNND2,T_CUL3,T_CUX1,T_CYP2C8,T_DCC,T_DDX3X,T_DNMT3A,T_ELF3,T_ELF4,T_ELK4,T_EP300,T_EPS15,T_ERBB2,T_ERBB3,T_ERBB4,T_ETV6,T_EZR,T_FAM135B,T_FAM47C,T_FAT1,T_FAT3,T_FAT4,T_FCRL4,T_FEN1,T_FGFR3,T_FHIT,T_FLT4,T_FNBP1,T_FOXP1,T_GLI1,T_GRIN2A,T_HIF1A,T_HOXA13,T_HRAS,T_HSP90AA1,T_IKBKB,T_IL6ST,T_IL7R,T_KAT6B,T_KDM5A,T_KDM6A,T_KEAP1,T_KIAA1549,T_KMT2C,T_KMT2D,T_KRAS,T_KTN1,T_LATS1,T_LCK,T_LCP1,T_LRP1B,T_MALT1,T_MAML2,T_MAP3K1,T_MAPK1,T_MB21D2,T_MDM4,T_MECOM,T_MED12,T_MITF,T_MLH1,T_MTOR,T_MUC16,T_MUTYH,T_NACA,T_NBEA,T_NCOR1,T_NCOR2,T_NF2,T_NFATC2,T_NIN,T_NOTCH2,T_NRAS,T_NRG1,T_NSD1,T_NUP214,T_OMD,T_PALB2,T_PAX7,T_PBRM1,T_PCM1,T_PDE4DIP,T_PIK3CA,T_PLCG1,T_PML,T_PMS2,T_POLE,T_POT1,T_POU5F1,T_PPARG,T_PPP2R1A,T_PRDM16,T_PRDM2,T_PRKCB,T_PTPN11,T_PTPN13,T_PTPN6,T_PTPRT,T_RANBP2,T_RARA,T_RB1,T_RECQL4,T_REL,T_RET,T_RHOA,T_RHOH,T_RNF213,T_ROBO2,T_ROS1,T_RPN1,T_RUNX1,T_RUNX1T1,T_SDHC,T_SEPT5,T_SETD2,T_SETDB1,T_SOX2,T_SPEN,T_SPOP,T_STAG2,T_STIL,T_STRN,T_TET2,T_TFEB,T_TGFBR2,T_THRAP3,T_TNC,T_TNFAIP3,T_TNFRSF17,T_TP53,T_TP63,T_TPR,T_TRIP11,T_TRRAP,T_TSC1,T_TSC2,T_UBR5,T_USP8,T_WIF1,T_WRN,T_ZCCHC8,T_ZFHX3,T_ZNF479
13,-0.81,-0.275,-0.6890000000000001,-0.027999999999999997,-0.7,1.618,-0.43799999999999994,0.047,-0.976,0.826,1.4980000000000002,-0.43799999999999994,0.409,-0.43799999999999994,-0.45,-1.7380000000000002,-0.275,4.812,-0.7,0.047,-0.965,-0.33799999999999997,-0.17,-0.976,-0.976,-0.33799999999999997,-0.7,-0.43799999999999994,-0.77,4.812,4.812,0.975,-0.275,1.618,-0.7,-0.562,-0.562,0.131,-0.65,0.46,-0.33799999999999997,-0.46399999999999997,4.812,-0.33799999999999997,-0.275,-0.33799999999999997,1.618,8.726,-1.7380000000000002,-1.7380000000000002,1.618,2.358,-0.983,1.618,1.042,-0.43799999999999994,0.34,-0.275,2.358,0.34,0.21,1.869,8.726,0.39,-0.33799999999999997,8.726,-0.265,-0.275,1.618,-0.976,-0.7,0.002,-0.7,-0.976,0.958,0.21,1.618,0.34,-0.9159999999999999,0.21,-0.33799999999999997,1.618,-1.001,-0.275,8.726,0.34,-1.764,-0.43799999999999994,-0.7,-0.976,-0.976,-0.43799999999999994,0.11599999999999999,-0.562,-1.5630000000000002,-0.479,0.9740000000000001,8.726,-0.976,-0.965,0.34,1.618,2.358,0.047,0.017,-0.43799999999999994,0.18,8.726,-0.275,-0.965,1.618,-0.33799999999999997,-0.985,8.726,-0.762,-0.562,-0.43799999999999994,8.726,-0.43799999999999994,-0.33799999999999997,-0.7,-0.976,1.618,-0.537,0.047,0.46,1.618,2.358,-0.7,1.618,-1.234,-1.7380000000000002,4.812,-0.7,-1.7380000000000002,-0.33799999999999997,-0.275,1.436,-0.976,-1.5630000000000002,1.618,4.812,1.8519999999999999,0.763,2.358,-0.263,-1.7380000000000002,-0.77,-0.275,0.826,4.812,-0.9179999999999999,-0.562,1.618,1.618,-0.275,2.358,-0.359,-0.33799999999999997,-0.727,-0.275,-0.43799999999999994,-0.976,-0.562,0.9740000000000001,-0.7,8.726,4.812,-0.7,1.618,-0.976,1.31,8.726,-1.012,-0.7959999999999999,-0.45,-1.7380000000000002,-0.43799999999999994,-0.976,2.358,0.21,-1.7380000000000002,-0.982,-0.33799999999999997,-1.7380000000000002
14,0.165,0.043,0.43,0.324,0.161,0.209,0.076,-0.466,0.297,-0.022000000000000002,-0.14400000000000002,0.076,0.201,0.076,0.015,1.3359999999999999,0.043,4.269,0.161,-0.466,0.20199999999999999,-0.022000000000000002,-0.41,0.297,0.297,-0.022000000000000002,0.161,0.076,0.46,4.269,4.269,0.043,0.043,0.209,0.161,0.522,0.522,0.67,0.47,0.37200000000000005,-0.022000000000000002,-0.27899999999999997,4.269,-0.022000000000000002,0.043,-0.022000000000000002,0.209,-3.352,1.3359999999999999,1.3359999999999999,0.209,-0.23800000000000002,-0.624,0.209,-0.266,0.076,-0.679,0.043,-0.23800000000000002,-0.679,-1.6269999999999998,-1.3659999999999999,-3.352,0.13699999999999998,-0.022000000000000002,-3.352,0.021,0.043,0.209,0.297,0.161,-0.514,0.161,0.297,0.295,-1.6269999999999998,0.209,-0.679,0.544,-1.6269999999999998,-0.022000000000000002,0.209,-0.8420000000000001,0.043,-3.352,-0.679,0.866,0.076,0.161,0.297,0.297,0.076,0.498,0.522,1.2790000000000001,1.0590000000000002,0.185,-3.352,0.297,0.20199999999999999,-0.679,0.209,-0.23800000000000002,-0.466,0.344,0.076,0.302,-3.352,0.043,0.20199999999999999,0.209,-0.022000000000000002,0.516,-3.352,0.102,0.522,0.076,-3.352,0.076,-0.022000000000000002,0.161,0.297,0.209,0.506,-0.466,0.37200000000000005,0.209,-0.23800000000000002,0.161,0.209,0.336,1.3359999999999999,4.269,0.161,1.3359999999999999,-0.022000000000000002,0.043,-0.344,0.297,1.2790000000000001,0.209,4.269,0.16699999999999998,0.252,-0.23800000000000002,-0.379,1.3359999999999999,0.46,0.043,-0.022000000000000002,4.269,0.25,0.522,0.209,0.209,0.043,-0.23800000000000002,-1.0659999999999998,-0.022000000000000002,-0.599,0.043,0.076,0.297,0.522,0.185,0.161,-3.352,4.269,0.161,0.209,0.297,-0.938,-3.352,0.475,-9.6,0.015,1.3359999999999999,0.076,0.297,-0.23800000000000002,-1.6269999999999998,1.3359999999999999,0.25,-0.022000000000000002,1.3359999999999999
15,-0.902,1.253,-1.23,6.075,-0.08,-0.307,-1.004,0.885,-1.6059999999999999,2.7319999999999998,3.3310000000000004,-1.004,-0.239,-1.004,1.7730000000000001,6.7989999999999995,1.253,-5.507000000000001,-0.08,0.885,-0.331,1.1420000000000001,1.473,-1.6059999999999999,-1.6059999999999999,1.1420000000000001,-0.08,-1.004,-2.597,-5.507000000000001,-5.507000000000001,1.088,1.253,-0.307,-0.08,-2.331,-2.331,-0.523,-1.161,-1.402,1.1420000000000001,-1.202,-5.507000000000001,1.1420000000000001,1.253,1.1420000000000001,-0.307,4.516,6.7989999999999995,6.7989999999999995,-0.307,3.216,-1.661,-0.307,0.5589999999999999,-1.004,-0.042,1.253,3.216,-0.042,-2.5639999999999996,0.424,4.516,0.873,1.1420000000000001,4.516,-1.994,1.253,-0.307,-1.6059999999999999,-0.08,0.805,-0.08,-1.6059999999999999,-0.021,-2.5639999999999996,-0.307,-0.042,-2.019,-2.5639999999999996,1.1420000000000001,-0.307,-2.206,1.253,4.516,-0.042,2.989,-1.004,-0.08,-1.6059999999999999,-1.6059999999999999,-1.004,-0.541,-2.331,1.587,1.9140000000000001,0.6890000000000001,4.516,-1.6059999999999999,-0.331,-0.042,-0.307,3.216,0.885,-1.867,-1.004,-0.473,4.516,1.253,-0.331,-0.307,1.1420000000000001,-1.095,4.516,0.7759999999999999,-2.331,-1.004,4.516,-1.004,1.1420000000000001,-0.08,-1.6059999999999999,-0.307,-0.9670000000000001,0.885,-1.402,-0.307,3.216,-0.08,-0.307,-1.2309999999999999,6.7989999999999995,-5.507000000000001,-0.08,6.7989999999999995,1.1420000000000001,1.253,-0.256,-1.6059999999999999,1.587,-0.307,-5.507000000000001,0.73,-0.402,3.216,-0.08900000000000001,6.7989999999999995,-2.597,1.253,2.7319999999999998,-5.507000000000001,-0.251,-2.331,-0.307,-0.307,1.253,3.216,-1.915,1.1420000000000001,1.9580000000000002,1.253,-1.004,-1.6059999999999999,-2.331,0.6890000000000001,-0.08,4.516,-5.507000000000001,-0.08,-0.307,-1.6059999999999999,-0.7390000000000001,4.516,4.481,-9.202,1.7730000000000001,6.7989999999999995,-1.004,-1.6059999999999999,3.216,-2.5639999999999996,6.7989999999999995,-1.869,1.1420000000000001,6.7989999999999995
16,1.248,-0.7490000000000001,-0.752,1.131,1.9269999999999998,1.492,0.069,0.523,1.436,1.2930000000000001,0.121,0.069,0.46399999999999997,0.069,-1.6780000000000002,-1.406,-0.7490000000000001,3.8089999999999997,1.9269999999999998,0.523,-0.064,-1.525,-0.49700000000000005,1.436,1.436,-1.525,1.9269999999999998,0.069,0.225,3.8089999999999997,3.8089999999999997,1.7380000000000002,-0.7490000000000001,1.492,1.9269999999999998,0.22399999999999998,0.22399999999999998,2.0780000000000003,-0.276,2.176,-1.525,2.162,3.8089999999999997,-1.525,-0.7490000000000001,-1.525,1.492,-8.516,-1.406,-1.406,1.492,0.9159999999999999,0.762,1.492,1.3769999999999998,0.069,1.474,-0.7490000000000001,0.9159999999999999,1.474,-1.228,-0.225,-8.516,2.733,-1.525,-8.516,1.1059999999999999,-0.7490000000000001,1.492,1.436,1.9269999999999998,-0.036000000000000004,1.9269999999999998,1.436,0.7609999999999999,-1.228,1.492,1.474,1.383,-1.228,-1.525,1.492,1.465,-0.7490000000000001,-8.516,1.474,-0.081,0.069,1.9269999999999998,1.436,1.436,0.069,-0.251,0.22399999999999998,-0.68,2.7239999999999998,0.535,-8.516,1.436,-0.064,1.474,1.492,0.9159999999999999,0.523,1.7109999999999999,0.069,0.8690000000000001,-8.516,-0.7490000000000001,-0.064,1.492,-1.525,0.82,-8.516,0.282,0.22399999999999998,0.069,-8.516,0.069,-1.525,1.9269999999999998,1.436,1.492,1.577,0.523,2.176,1.492,0.9159999999999999,1.9269999999999998,1.492,2.5069999999999997,-1.406,3.8089999999999997,1.9269999999999998,-1.406,-1.525,-0.7490000000000001,2.205,1.436,-0.68,1.492,3.8089999999999997,2.4459999999999997,3.569,0.9159999999999999,2.5380000000000003,-1.406,0.225,-0.7490000000000001,1.2930000000000001,3.8089999999999997,0.495,0.22399999999999998,1.492,1.492,-0.7490000000000001,0.9159999999999999,0.495,-1.525,-0.72,-0.7490000000000001,0.069,1.436,0.22399999999999998,0.535,1.9269999999999998,-8.516,3.8089999999999997,1.9269999999999998,1.492,1.436,1.723,-8.516,0.049,2.78,-1.6780000000000002,-1.406,0.069,1.436,0.9159999999999999,-1.228,-1.406,0.9490000000000001,-1.525,-1.406
17,-1.1420000000000001,-0.892,-0.889,-1.162,-2.359,3.1,0.349,0.81,-0.512,-0.495,1.109,0.349,1.4509999999999998,0.349,-3.2689999999999997,-3.593,-0.892,-3.752,-2.359,0.81,-2.95,-3.549,-1.412,-0.512,-0.512,-3.549,-2.359,0.349,1.365,-3.752,-3.752,1.393,-0.892,3.1,-2.359,1.425,1.425,0.376,0.6459999999999999,1.8259999999999998,-3.549,1.09,-3.752,-3.549,-0.892,-3.549,3.1,8.13,-3.593,-3.593,3.1,2.464,-0.6709999999999999,3.1,2.6180000000000003,0.349,2.029,-0.892,2.464,2.029,2.592,3.8569999999999998,8.13,-0.259,-3.549,8.13,2.516,-0.892,3.1,-0.512,-2.359,-0.998,-2.359,-0.512,2.7939999999999996,2.592,3.1,2.029,-0.233,2.592,-3.549,3.1,0.64,-0.892,8.13,2.029,-3.405,0.349,-2.359,-0.512,-0.512,0.349,0.344,1.425,-0.912,0.11900000000000001,1.537,8.13,-0.512,-2.95,2.029,3.1,2.464,0.81,1.672,0.349,-0.5579999999999999,8.13,-0.892,-2.95,3.1,-3.549,-0.713,8.13,-4.551,1.425,0.349,8.13,0.349,-3.549,-2.359,-0.512,3.1,-0.6809999999999999,0.81,1.8259999999999998,3.1,2.464,-2.359,3.1,-2.105,-3.593,-3.752,-2.359,-3.593,-3.549,-0.892,3.9010000000000002,-0.512,-0.912,3.1,-3.752,3.168,2.8989999999999996,2.464,-0.225,-3.593,1.365,-0.892,-0.495,-3.752,-1.033,1.425,3.1,3.1,-0.892,2.464,0.156,-3.549,0.6990000000000001,-0.892,0.349,-0.512,1.425,1.537,-2.359,8.13,-3.752,-2.359,3.1,-0.512,4.996,8.13,-1.025,8.949,-3.2689999999999997,-3.593,0.349,-0.512,2.464,2.592,-3.593,-0.022000000000000002,-3.549,-3.593
18,-1.177,4.455,-0.568,1.43,-1.34,-0.19899999999999998,-0.401,1.203,-1.18,2.924,4.738,-0.401,1.906,-0.401,4.815,0.615,4.455,-7.242999999999999,-1.34,1.203,0.49,1.871,2.214,-1.18,-1.18,1.871,-1.34,-0.401,-1.892,-7.242999999999999,-7.242999999999999,0.433,4.455,-0.19899999999999998,-1.34,-2.06,-2.06,0.887,0.823,-1.011,1.871,-2.747,-7.242999999999999,1.871,4.455,1.871,-0.19899999999999998,-9.615,0.615,0.615,-0.19899999999999998,1.79,0.932,-0.19899999999999998,0.894,-0.401,-2.513,4.455,1.79,-2.513,0.08199999999999999,1.365,-9.615,-0.461,1.871,-9.615,-3.42,4.455,-0.19899999999999998,-1.18,-1.34,-0.439,-1.34,-1.18,-0.617,0.08199999999999999,-0.19899999999999998,-2.513,-2.63,0.08199999999999999,1.871,-0.19899999999999998,-0.67,4.455,-9.615,-2.513,1.5,-0.401,-1.34,-1.18,-1.18,-0.401,1.5830000000000002,-2.06,-1.3430000000000002,-2.45,2.9589999999999996,-9.615,-1.18,0.49,-2.513,-0.19899999999999998,1.79,1.203,-1.088,-0.401,0.292,-9.615,4.455,0.49,-0.19899999999999998,1.871,-0.006999999999999999,-9.615,0.375,-2.06,-0.401,-9.615,-0.401,1.871,-1.34,-1.18,-0.19899999999999998,-1.104,1.203,-1.011,-0.19899999999999998,1.79,-1.34,-0.19899999999999998,-1.8659999999999999,0.615,-7.242999999999999,-1.34,0.615,1.871,4.455,-1.972,-1.18,-1.3430000000000002,-0.19899999999999998,-7.242999999999999,0.243,-1.035,1.79,-2.8760000000000003,0.615,-1.892,4.455,2.924,-7.242999999999999,2.1719999999999997,-2.06,-0.19899999999999998,-0.19899999999999998,4.455,1.79,-0.9179999999999999,1.871,-1.092,4.455,-0.401,-1.18,-2.06,2.9589999999999996,-1.34,-9.615,-7.242999999999999,-1.34,-0.19899999999999998,-1.18,0.779,-9.615,-1.35,-7.1370000000000005,4.815,0.615,-0.401,-1.18,1.79,0.08199999999999999,0.615,-1.077,1.871,0.615
19,0.514,-0.09699999999999999,-1.095,3.755,1.204,0.42700000000000005,-0.273,-0.9470000000000001,-1.189,0.625,-0.14300000000000002,-0.273,-0.024,-0.273,-0.314,9.415,-0.09699999999999999,-4.3839999999999995,1.204,-0.9470000000000001,-1.115,-0.33,-1.012,-1.189,-1.189,-0.33,1.204,-0.273,-1.013,-4.3839999999999995,-4.3839999999999995,-0.9420000000000001,-0.09699999999999999,0.42700000000000005,1.204,-1.044,-1.044,-0.995,-0.948,-0.5539999999999999,-0.33,-1.765,-4.3839999999999995,-0.33,-0.09699999999999999,-0.33,0.42700000000000005,-7.582999999999999,9.415,9.415,0.42700000000000005,-0.098,-0.39799999999999996,0.42700000000000005,-0.536,-0.273,-1.196,-0.09699999999999999,-0.098,-1.196,-0.623,-0.529,-7.582999999999999,-0.052000000000000005,-0.33,-7.582999999999999,-1.645,-0.09699999999999999,0.42700000000000005,-1.189,1.204,-1.12,1.204,-1.189,-0.948,-0.623,0.42700000000000005,-1.196,-0.13699999999999998,-0.623,-0.33,0.42700000000000005,-1.14,-0.09699999999999999,-7.582999999999999,-1.196,4.365,-0.273,1.204,-1.189,-1.189,-0.273,-0.7509999999999999,-1.044,3.5869999999999997,2.233,0.242,-7.582999999999999,-1.189,-1.115,-1.196,0.42700000000000005,-0.098,-0.9470000000000001,-0.636,-0.273,-0.677,-7.582999999999999,-0.09699999999999999,-1.115,0.42700000000000005,-0.33,-0.179,-7.582999999999999,0.636,-1.044,-0.273,-7.582999999999999,-0.273,-0.33,1.204,-1.189,0.42700000000000005,-1.107,-0.9470000000000001,-0.5539999999999999,0.42700000000000005,-0.098,1.204,0.42700000000000005,0.011000000000000001,9.415,-4.3839999999999995,1.204,9.415,-0.33,-0.09699999999999999,-0.5589999999999999,-1.189,3.5869999999999997,0.42700000000000005,-4.3839999999999995,-0.532,-1.186,-0.098,0.006,9.415,-1.013,-0.09699999999999999,0.625,-4.3839999999999995,-0.9420000000000001,-1.044,0.42700000000000005,0.42700000000000005,-0.09699999999999999,-0.098,0.42100000000000004,-0.33,3.295,-0.09699999999999999,-0.273,-1.189,-1.044,0.242,1.204,-7.582999999999999,-4.3839999999999995,1.204,0.42700000000000005,-1.189,-1.585,-7.582999999999999,4.551,-8.684,-0.314,9.415,-0.273,-1.189,-0.098,-0.623,9.415,-0.973,-0.33,9.415
20,-0.7170000000000001,1.077,1.238,0.713,-0.366,1.296,-0.574,-0.24600000000000002,-0.9420000000000001,1.34,1.864,-0.574,0.892,-0.574,1.64,0.622,1.077,6.983,-0.366,-0.24600000000000002,0.14400000000000002,1.1420000000000001,0.499,-0.9420000000000001,-0.9420000000000001,1.1420000000000001,-0.366,-0.574,0.031,6.983,6.983,0.358,1.077,1.296,-0.366,0.614,0.614,1.9780000000000002,1.197,0.254,1.1420000000000001,-1.7469999999999999,6.983,1.1420000000000001,1.077,1.1420000000000001,1.296,1.726,0.622,0.622,1.296,1.44,-1.2409999999999999,1.296,0.593,-0.574,-1.421,1.077,1.44,-1.421,-1.9880000000000002,-0.385,1.726,0.076,1.1420000000000001,1.726,-0.35600000000000004,1.077,1.296,-0.9420000000000001,-0.366,-0.19899999999999998,-0.366,-0.9420000000000001,1.4240000000000002,-1.9880000000000002,1.296,-1.421,0.293,-1.9880000000000002,1.1420000000000001,1.296,-2.24,1.077,1.726,-1.421,0.28800000000000003,-0.574,-0.366,-0.9420000000000001,-0.9420000000000001,-0.574,2.352,0.614,0.912,1.026,1.755,1.726,-0.9420000000000001,0.14400000000000002,-1.421,1.296,1.44,-0.24600000000000002,-0.245,-0.574,0.9279999999999999,1.726,1.077,0.14400000000000002,1.296,1.1420000000000001,0.872,1.726,0.565,0.614,-0.574,1.726,-0.574,1.1420000000000001,-0.366,-0.9420000000000001,1.296,0.657,-0.24600000000000002,0.254,1.296,1.44,-0.366,1.296,-0.961,0.622,6.983,-0.366,0.622,1.1420000000000001,1.077,-0.08900000000000001,-0.9420000000000001,0.912,1.296,6.983,1.112,0.9570000000000001,1.44,-1.3119999999999998,0.622,0.031,1.077,1.34,6.983,0.09699999999999999,0.614,1.296,1.296,1.077,1.44,-1.725,1.1420000000000001,-1.7309999999999999,1.077,-0.574,-0.9420000000000001,0.614,1.755,-0.366,1.726,6.983,-0.366,1.296,-0.9420000000000001,-0.648,1.726,-0.5770000000000001,-0.23600000000000002,1.64,0.622,-0.574,-0.9420000000000001,1.44,-1.9880000000000002,0.622,-1.078,1.1420000000000001,0.622
21,-0.5770000000000001,-1.107,0.37200000000000005,2.889,0.5379999999999999,-0.078,-1.079,-2.5839999999999996,-1.8619999999999999,-0.365,-0.8270000000000001,-1.079,-1.506,-1.079,1.2990000000000002,14.277000000000001,-1.107,-9.67,0.5379999999999999,-2.5839999999999996,0.754,2.9810000000000003,-0.345,-1.8619999999999999,-1.8619999999999999,2.9810000000000003,0.5379999999999999,-1.079,-2.148,-9.67,-9.67,-1.3730000000000002,-1.107,-0.078,0.5379999999999999,-1.681,-1.681,-1.807,-2.1430000000000002,-1.4140000000000001,2.9810000000000003,-3.19,-9.67,2.9810000000000003,-1.107,2.9810000000000003,-0.078,-4.705,14.277000000000001,14.277000000000001,-0.078,-0.023,-1.835,-0.078,-2.228,-1.079,-2.373,-1.107,-0.023,-2.373,-0.8079999999999999,-0.609,-4.705,-0.823,2.9810000000000003,-4.705,-2.9730000000000003,-1.107,-0.078,-1.8619999999999999,0.5379999999999999,0.402,0.5379999999999999,-1.8619999999999999,-1.4380000000000002,-0.8079999999999999,-0.078,-2.373,-1.08,-0.8079999999999999,2.9810000000000003,-0.078,-3.722,-1.107,-4.705,-2.373,3.4210000000000003,-1.079,0.5379999999999999,-1.8619999999999999,-1.8619999999999999,-1.079,-0.308,-1.681,3.945,2.056,-0.867,-4.705,-1.8619999999999999,0.754,-2.373,-0.078,-0.023,-2.5839999999999996,-1.9369999999999998,-1.079,0.5920000000000001,-4.705,-1.107,0.754,-0.078,2.9810000000000003,-1.6119999999999999,-4.705,2.572,-1.681,-1.079,-4.705,-1.079,2.9810000000000003,0.5379999999999999,-1.8619999999999999,-0.078,-1.097,-2.5839999999999996,-1.4140000000000001,-0.078,-0.023,0.5379999999999999,-0.078,-0.953,14.277000000000001,-9.67,0.5379999999999999,14.277000000000001,2.9810000000000003,-1.107,-1.778,-1.8619999999999999,3.945,-0.078,-9.67,-1.213,-3.778,-0.023,-1.31,14.277000000000001,-2.148,-1.107,-0.365,-9.67,-2.202,-1.681,-0.078,-0.078,-1.107,-0.023,-0.19699999999999998,2.9810000000000003,3.301,-1.107,-1.079,-1.8619999999999999,-1.681,-0.867,0.5379999999999999,-4.705,-9.67,0.5379999999999999,-0.078,-1.8619999999999999,-4.119,-4.705,4.7410000000000005,-8.517999999999999,1.2990000000000002,14.277000000000001,-1.079,-1.8619999999999999,-0.023,-0.8079999999999999,14.277000000000001,-2.0980000000000003,2.9810000000000003,14.277000000000001
22,0.039,-0.722,0.815,1.979,-0.389,0.364,0.331,-0.85,-2.253,-1.39,-1.3459999999999999,0.331,0.053,0.331,0.69,8.186,-0.722,5.9879999999999995,-0.389,-0.85,-0.395,1.682,0.314,-2.253,-2.253,1.682,-0.389,0.331,0.054000000000000006,5.9879999999999995,5.9879999999999995,-2.4930000000000003,-0.722,0.364,-0.389,-0.261,-0.261,-1.219,-0.672,-1.358,1.682,-1.9680000000000002,5.9879999999999995,1.682,-0.722,1.682,0.364,-9.705,8.186,8.186,0.364,-1.105,-2.898,0.364,-0.494,0.331,-0.435,-0.722,-1.105,-0.435,-1.6469999999999998,-2.04,-9.705,-2.362,1.682,-9.705,-0.493,-0.722,0.364,-2.253,-0.389,0.902,-0.389,-2.253,-0.91,-1.6469999999999998,0.364,-0.435,-0.465,-1.6469999999999998,1.682,0.364,-2.536,-0.722,-9.705,-0.435,3.137,0.331,-0.389,-2.253,-2.253,0.331,0.501,-0.261,4.005,2.5069999999999997,-0.262,-9.705,-2.253,-0.395,-0.435,0.364,-1.105,-0.85,-0.782,0.331,-0.109,-9.705,-0.722,-0.395,0.364,1.682,-0.8290000000000001,-9.705,0.935,-0.261,0.331,-9.705,0.331,1.682,-0.389,-2.253,0.364,-0.97,-0.85,-1.358,0.364,-1.105,-0.389,0.364,-1.933,8.186,5.9879999999999995,-0.389,8.186,1.682,-0.722,-0.052000000000000005,-2.253,4.005,0.364,5.9879999999999995,-1.86,-2.49,-1.105,-0.605,8.186,0.054000000000000006,-0.722,-1.39,5.9879999999999995,-2.1919999999999997,-0.261,0.364,0.364,-0.722,-1.105,-1.494,1.682,2.7510000000000003,-0.722,0.331,-2.253,-0.261,-0.262,-0.389,-9.705,5.9879999999999995,-0.389,0.364,-2.253,-2.727,-9.705,4.788,-1.732,0.69,8.186,0.331,-2.253,-1.105,-1.6469999999999998,8.186,-1.095,1.682,8.186
23,-5.218,-1.794,-0.436,1.4340000000000002,-0.62,1.177,-5.7589999999999995,-2.116,0.55,-0.569,-0.214,-5.7589999999999995,-4.5889999999999995,-5.7589999999999995,1.464,5.2620000000000005,-1.794,-2.824,-0.62,-2.116,3.319,4.039,0.575,0.55,0.55,4.039,-0.62,-5.7589999999999995,-8.232999999999999,-2.824,-2.824,1.5019999999999998,-1.794,1.177,-0.62,-3.449,-3.449,-3.781,-4.203,1.271,4.039,-0.37,-2.824,4.039,-1.794,4.039,1.177,-3.523,5.2620000000000005,5.2620000000000005,1.177,1.4909999999999999,-2.444,1.177,-1.035,-5.7589999999999995,-1.06,-1.794,1.4909999999999999,-1.06,-2.443,-0.66,-3.523,0.879,4.039,-3.523,-3.65,-1.794,1.177,0.55,-0.62,2.011,-0.62,0.55,-1.882,-2.443,1.177,-1.06,-3.327,-2.443,4.039,1.177,-7.587999999999999,-1.794,-3.523,-1.06,-2.4659999999999997,-5.7589999999999995,-0.62,0.55,0.55,-5.7589999999999995,-0.687,-3.449,0.13,-0.745,-0.439,-3.523,0.55,3.319,-1.06,1.177,1.4909999999999999,-2.116,-2.985,-5.7589999999999995,3.6239999999999997,-3.523,-1.794,3.319,1.177,4.039,-4.177,-3.523,2.354,-3.449,-5.7589999999999995,-3.523,-5.7589999999999995,4.039,-0.62,0.55,1.177,-3.193,-2.116,1.271,1.177,1.4909999999999999,-0.62,1.177,-0.051,5.2620000000000005,-2.824,-0.62,5.2620000000000005,4.039,-1.794,0.084,0.55,0.13,1.177,-2.824,2.032,-2.411,1.4909999999999999,-1.237,5.2620000000000005,-8.232999999999999,-1.794,-0.569,-2.824,-0.8959999999999999,-3.449,1.177,1.177,-1.794,1.4909999999999999,-2.25,4.039,0.764,-1.794,-5.7589999999999995,0.55,-3.449,-0.439,-0.62,-3.523,-2.824,-0.62,1.177,0.55,-4.9,-3.523,2.735,-2.658,1.464,5.2620000000000005,-5.7589999999999995,0.55,1.4909999999999999,-2.443,5.2620000000000005,-4.228,4.039,5.2620000000000005
