Pathway,Score_AR,Score_ARNTL,Score_ATF1,Score_ATF2,Score_ATF4,Score_BACH1,Score_CDX2,Score_CEBPA,Score_CEBPB,Score_CEBPD,Score_CREB1,Score_CTCF,Score_E2F1,Score_E2F2,Score_E2F3,Score_E2F4,Score_EGR1,Score_ELK1,Score_EPAS1,Score_ERG,Score_ESR1,Score_ESR2,Score_ETS1,Score_ETS2,Score_ETV4,Score_FLI1,Score_FOS,Score_FOSL1,Score_FOSL2,Score_FOXA1,Score_FOXL2,Score_FOXM1,Score_FOXO1,Score_FOXO3,Score_FOXO4,Score_FOXP1,Score_GATA1,Score_GATA2,Score_GATA3,Score_GLI2,Score_HIF1A,Score_HNF1A,Score_HNF4A,Score_IRF1,Score_IRF9,Score_JUN,Score_JUND,Score_KLF4,Score_KMT2A,Score_LEF1,Score_MITF,Score_MYB,Score_MYC,Score_MYCN,Score_NFATC2,Score_NFE2L2,Score_NFIC,Score_NFKB1,Score_NFKB2,Score_NR2F2,Score_NR5A1,Score_PAX6,Score_PAX8,Score_PGR,Score_POU2F1,Score_PPARA,Score_PPARG,Score_PRDM14,Score_RARA,Score_REL,Score_RELA,Score_RELB,Score_REST,Score_RFX5,Score_RUNX1,Score_RXRA,Score_SMAD3,Score_SMAD4,Score_SOX10,Score_SOX2,Score_SOX9,Score_SP1,Score_SP3,Score_SPI1,Score_SREBF1,Score_SREBF2,Score_SRF,Score_STAT1,Score_STAT2,Score_STAT3,Score_STAT5A,Score_STAT5B,Score_STAT6,Score_TAL1,Score_TCF7L2,Score_TFAP2A,Score_TFAP2C,Score_TP53,Score_TP63,Score_TWIST1,Score_USF1,Score_USF2,Score_VDR,Score_WT1,Score_YY1,Score_ZNF263
beta-Alanine Metabolism,-2.0681062149076226,-2.1931016581191054,-2.043302779772824,-0.2107069856444568,-0.5479223550374804,-2.79084494180483,-0.09375318722012047,-3.1925640383320486,-1.4846951916563083,-0.3520703136911639,-1.3153473753257123,-4.1123862671134175,-3.7072170898325645,-1.746571276110187,-3.2527129640269745,-2.8366193055982154,-3.562385726957125,-3.258284387252185,-2.7006266252153295,-2.3720803857660866,-2.874247465989108,-0.9068176183333695,-2.4455929256676074,-0.7117216928319876,-2.8301490610855033,-0.397024001568819,-3.522877401246097,-1.21653930398458,-2.5393906488759708,-0.1374060671442601,-0.4900236195294565,-3.9273918617025005,-0.050342723530449246,-3.0846962823407598,-0.27727068126756577,-0.06478610915824753,-2.297466694351904,-0.15932426225345356,-2.0681062149076226,-0.6109955392837929,-6.487701951765069,-0.14470530588565356,-0.17543848021971042,-1.7203248472680692,-0.8994012377377638,-1.7691600093958004,-1.014317379661731,-0.4272511916678257,-0.09757298448956035,-1.0243815735935764,-0.46605829292471784,-1.1902714922461948,-0.5422232049100787,-1.092102815444968,-0.24140327418934285,-3.75082838982681,-0.03592597516522661,-1.4315946564619428,-0.16664400544430769,-3.5778543172944004,-0.15932426225345356,-3.391269021391176,-2.3236265936391054,-0.4977475324868246,-2.502301455548283,-1.1002149118315938,-0.3346267698375448,-3.476237200494146,-0.7611325984158831,-1.3092148879692824,-1.4820700687020376,-1.6974973448034942,-0.4575957181869407,-0.5109837371459653,-0.2771072263367553,-0.15932426225345356,-2.515904216170929,-1.2213967616946066,-0.44835933109517995,-4.1123862671134175,-0.397024001568819,-2.0676047156333053,-2.6049854113197655,-3.4465844071470326,-0.5509063105909643,-0.04654388520867238,-2.96643893966468,-3.846859368334947,-1.627775674116317,-3.0487769407414453,-3.015065889531855,-1.8268703599291993,-2.2253554040491896,-5.399650476297144,-3.132701062797362,-3.2581033112331155,-0.1813040860200306,-0.9901247815304663,-2.354064594395337,-0.2780035095693869,-1.293595924105192,-2.922124707203552,-0.689013867527554,-2.1753890463230174,-5.92321387984811,-0.09375318722012047
Betaine Metabolism,-2.122220166394186,-0.8755936538062166,-0.7319593725586666,-1.0249549223226113,-0.5189737902441169,-1.316519245305532,-0.08281441023932622,-0.508975999637742,-0.6962751214486084,-0.836379684004492,-0.4438333634821682,-2.914663261872994,-2.264136087060636,-2.099100337807983,-1.5446499018438014,-2.2552305041435825,-0.5223901922393529,-1.1685499306173444,-0.7147783259732804,-0.7190665125813198,-0.9712809727035616,-1.0249549223226113,-0.9501225693760569,-0.43693336784508346,-1.009851603491172,-0.35071247901602187,-0.7960467142121275,-0.7265788318726315,-1.0249549223226113,-0.21663803855323618,-1.0249549223226113,-1.9278202493951708,-0.08662232756104542,-0.7319593725586666,-0.09516701519731323,-1.316519245305532,-3.351364961312686,-0.262029021917766,-0.836379684004492,-0.6290825819875974,-0.7501418605136689,-0.12250144999446651,-0.23745815421644423,-0.7960467142121275,-0.836379684004492,-1.0457993692864282,-0.7960467142121275,-0.553880258961016,-0.2542467816194883,-0.4003261807922034,-0.7964293190363666,-0.4388022481407708,-3.4479677266355604,-1.8600889966542127,-0.23540047597193223,-1.6128029906746804,-0.17894295371648694,-1.1009849555537732,-0.5602635669346567,-0.4357620770075659,-0.1528726160312395,-0.6934076795391868,-1.785725187320287,-0.1364941600886899,-0.8815474759236727,-1.0611683815221769,-0.4438333634821682,-0.8695529838231408,-0.6425043845174933,-1.2594037443323391,-0.8156701737069497,-0.7021143764816372,-2.928792689278642,-0.4180327642396016,-0.906306419256192,-0.44705588718425043,-1.0611683815221769,-0.7774081189410417,-0.6216092555983213,-1.7873102054377659,-0.1073770241586387,-1.0736431486844877,-0.7535424319170314,-0.7217518420393703,-0.23548814363968804,-0.25821381891747125,-0.5938368681695249,-1.5905536753548486,-0.7596667018915056,-0.836379684004492,-1.2465191595603695,-0.8156701737069497,-0.5189737902441169,-1.9923720911106604,-0.5614148820866828,-1.0346599430002916,-0.1454557754880039,-0.6820392704609027,-0.16099927734950234,-0.2227985097414326,-1.4306773200347,-0.7424166452081195,-0.22026522082856104,-0.9901184946536982,-0.47340393909531847,-0.3782519334427933
Bile Acid Biosynthesis,-0.7416970925585955,-0.5066323141459794,-0.921635622388708,-0.4439962773901501,-0.7337846576920088,-1.742497962861252,-0.9053633226930501,-1.5115307425745115,-0.6463844398603342,-0.6035268583088137,-0.7355070708647051,-1.364329064506159,-1.1953640581427327,-1.2211793517735796,-1.2969670192246163,-1.1493309382004089,-1.5080257154840577,-0.5506611331549793,-0.7196882816953686,-1.2218693085627417,-0.9953829193402423,-0.6548905381885882,-1.2477526661924627,-0.4515778562898785,-1.3602921933271492,-0.22281562014679318,-1.1489282483647068,-0.7873275631178973,-1.1493309382004089,-0.9800260057049931,-0.8807623203755441,-1.8454849274063982,-0.48809519461207745,-1.1274351547682535,-0.3028895109892856,-0.7427459777606568,-0.6181735579417781,-2.337085837519915,-0.7499860928424303,-1.1723053895208402,-1.0724038871035997,-1.421744332466463,-0.7427459777606568,-0.9141278727432345,-1.1133586195274667,-0.8463407025989131,-0.8429214907908744,-0.6348939970505003,-0.7525449969694286,-1.5429662413872098,-0.8740345263897542,-1.29352838906279,-1.043752204765214,-1.7861413033863736,-1.0160176781348305,-0.8550084632163909,-0.6645099154643711,-0.9102936853985953,-1.057972886940006,-0.8316610693061106,-0.24850540921534528,-0.33313989750323975,-1.660786450711987,-0.8167319238329522,-1.1541921314927701,-0.6633278120564738,-0.8483145511460853,-1.632023548199124,-1.5280884400518413,-0.5894719634821891,-0.8349709121480348,-0.7341926585381632,-1.2466340105319713,-1.3597564550480057,-0.5416741431776436,-0.5034199873965892,-0.8487003165480121,-0.7894208602578197,-2.1355663155033655,-0.9991530480191528,-0.7836605257649188,-0.8867133653674264,-0.677565831009466,-0.8756318616381105,-1.7392951632404525,-0.6937565872399624,-0.7498329664099281,-1.1610235694610085,-1.059237735262872,-0.7952227499390546,-1.1138071737002437,-0.6269569642411218,-1.3011081935280688,-0.5518490060719278,-1.523120394136106,-0.8917669653484469,-0.5498329669621559,-1.5943946238424918,-0.8116636146075995,-0.20742389747242274,-2.008264442265107,-1.1353581439194858,-0.5915638238424752,-0.7715112232014354,-0.8309267295557797,-0.480566751453089
Biotin Metabolism,-0.14392068921400286,-0.25000921733477127,-0.1915782786265743,-0.01405606446475263,-0.048002593992711014,-0.12401764510314316,-0.0015835732474535134,-0.16651587472432,-0.14008462468592633,-0.014873175677969957,-0.08291184390252437,-0.47279596835656695,-0.8261538443759108,-1.116718406361709,-1.3086039326006258,-0.78572518732027,-0.15904272108382234,-0.29280966541767595,-0.10448394994494722,-0.23009341175475484,-0.12401764510314316,-0.04012997089270065,-0.1915782786265743,-0.04361130802634176,-0.2998460935718735,-0.3633907397031572,-0.1579043338478267,-0.05647037907996824,-0.11106813233918827,-0.00999341106048698,-0.04977161673099651,-0.7356463229769649,-0.009589228172033074,-0.2642965084351215,-0.02731799513245335,-0.028582317661212688,-1.1064992411800239,-0.13358633164939512,-0.03969675940329591,-0.2507125283904767,-0.18125912622661064,-0.0071719984709088585,-0.003969812667505292,-0.06694678963035812,-0.032397520661507445,-0.10347980040624959,-0.07626677137003966,-0.012019987214631508,-0.00918542109304638,-0.03883163066720917,-0.14946023475139936,-0.02188140197657464,-0.3134564353949119,-0.6293779864603688,-0.07251474386975608,-0.17353020456422966,-0.019808393353378834,-0.04012997089270065,-0.38971967842538086,-0.9840928410871191,-0.032397520661507445,-0.1872994806472549,-2.739967696759613,-0.07815501122287166,-0.09014623353484506,-0.045801400826020425,-0.28436158417782464,-0.47514987375014545,-0.0035711944833231855,-0.08675518298452693,-0.045362497826016125,-0.14723593036538868,-0.0055679542386080005,-0.016922705116455678,-0.009589228172033074,-0.028160467718270688,-0.06510655602228799,-0.04932868504389744,-0.07065081619413068,-0.6946447179729441,-0.010397970457537844,-0.06786983882410728,-0.08339040536370901,-0.2723595911762138,-0.12349218287134583,-0.13790770543192846,-0.20976799855627065,-0.2570941131509143,-0.053778462515882,-0.08005149668957708,-0.16651587472432,-0.13412415770117617,-0.04712077748218984,-1.4846951916563083,-0.14668162973897225,-0.1653577554195803,-0.04888620463632908,-0.014464427900356593,-0.13412415770117617,-0.15001809543353362,-0.1433706011331523,-0.23685826008798036,-0.024382144866568065,-0.2123377958880919,-0.9840928410871191,-0.041867151135695356
Butyrate Metabolism,-0.9559899673905259,-1.9586820367484878,-1.247148694773358,-0.4205787745605519,-0.5167016792936003,-1.845375952362189,-0.023573058391456576,-2.8847790820977592,-0.7973694435870228,-1.0707926112498123,-0.3500037123763717,-2.603977138683448,-1.832045773493399,-0.4484752155009392,-1.3339726321874037,-1.6767872011001212,-1.5443459566982016,-1.820692269002127,-0.7951439569688161,-1.0407184255336448,-1.7459019806307299,-0.5782719308838565,-1.6246857241359363,-0.7097440010254753,-2.1081052413702,-0.7755955229443564,-2.1689845347556456,-0.6496592139806314,-1.2664121775745405,-0.10035047728741016,-0.5942647537814675,-2.490713520233996,-0.24276608079773326,-3.083123265877209,-0.20337902179146097,-0.16169297435805957,-0.9986698260082852,-0.3618435880788058,-1.1324044732875076,-0.37689670640711886,-2.17900783030273,-0.07201782174158454,-0.03986237260173532,-1.2216504570471596,-1.3181336296197415,-1.1665319307477577,-0.5755593604506234,-0.23353011238095026,-0.1736389962461356,-0.7297552497418962,-1.2749924563613302,-0.35471271757082784,-0.7480992825331345,-0.7393386358420084,-0.6126413215742578,-1.827708389959999,-0.1989187221462436,-0.9274433377286926,-0.41608174977931284,-3.405245322711204,-0.12597854008208245,-1.645887302508262,-1.739967696759614,-0.2701166796555082,-1.048123662904656,-0.7244038500098374,-0.3554012928580304,-2.7111137213590037,-0.806161429699827,-0.6308572998722144,-0.8400442557441707,-1.3342049379735355,-0.4611267547964824,-0.17803571789942482,-0.23420485706969948,-0.0999383518453368,-1.247148694773358,-1.4598204048728944,-0.9055503200483992,-2.917512730850388,-0.16731009674444963,-1.4676825786040189,-1.6919163498649352,-1.444411604164374,-0.30923333119863533,-0.08213940311786792,-2.020188559320167,-2.2698430042327917,-1.383581010078387,-1.3500880339039176,-0.9975369341205238,-0.6605857700250064,-0.6616841873207995,-2.364280193564561,-2.4979215082910877,-1.6755177256832414,-0.3640225961711065,-1.034896952725352,-1.9366450069352834,-1.4407212538360497,-1.4072291874234777,-1.7310762415075756,-0.3588424741857459,-2.2129166793189285,-1.4724160298296407,-0.03983608170131868
Caffeine Metabolism,-1.349153658568963,-0.825440523881816,-0.887865239657863,-0.1482734985490247,-0.30332783717347156,-0.997658161795358,-0.14741407332046824,-1.7073481701098814,-0.6744373945458976,-0.73261227601768,-0.09715586581921763,-1.4060766750385998,-1.605187567520535,-0.7616187073041782,-1.2431609359703752,-1.3568873817812899,-1.1536573152607148,-1.3074328449402879,-0.8248756015613568,-1.1497840535248034,-1.501680330841098,-0.73261227601768,-0.9468470539953558,-0.5935765574644332,-2.0417894783893398,-0.10961178742290113,-1.5765202047940574,-0.6707760983035497,-1.5654600083173074,-0.3101311497606673,-0.32241529899708316,-1.9060625816975936,-0.3278013604249121,-2.307572162336052,-0.4177910887064474,-0.09549690990435732,-0.6219130773723915,-0.4346523428906088,-1.0229111067070993,-1.345194821393082,-1.7073481701098814,-0.08437556547589714,-0.14741407332046824,-1.044353795362187,-0.8966654023838002,-1.206192576902727,-0.35404969164827893,-0.3261737986981602,-0.2448561308127931,-0.6388677248045488,-0.9017970022048399,-0.12708567929834644,-0.5488363510150759,-1.373102556829202,-0.16229453879734163,-0.7447125806268275,-0.16229453879734163,-0.9468470539953558,-0.9468470539956816,-0.6849772584549024,-0.043990891227412794,-1.134445616505029,-0.6966281661313769,-0.4638654902288928,-1.6462248170570632,-0.6390195866570176,-0.1772776799619224,-1.8336287590001143,-0.7350664360234862,-0.7236435528880455,-1.0064241490193475,-1.3491536585686372,-0.4017665455897361,-0.16442866831029043,-0.22778349439859805,-0.9123740045472518,-1.5016803308407727,-1.4444801519672072,-0.6390195866570176,-1.956055736997051,-0.4835615707732275,-1.2061925769024016,-1.18303558216307,-0.8878652396581885,-0.9310550270656429,-0.6337356987452928,-1.1770210703413855,-1.3092877979961637,-1.4298539408087394,-1.345194821393082,-0.9051625812384204,-0.799184916167614,-0.8466984511503214,-1.0420701503753678,-1.7407594827253585,-1.742343050040639,-0.33770583487708705,-1.0976191957192771,-1.2378462025852586,-0.2789083790956417,-1.3801437966946644,-1.1111906304042174,-0.4419188677307904,-0.6454697155694883,-1.7758412132450778,-0.5797574999878736
Cardiolipin Biosynthesis,-1.6660305993415314,-1.276644340137281,-1.6947065053135206,-0.9411790974724966,-1.551229701529338,-0.9053633226930532,-0.1769804995196503,-1.7535688326321517,-0.8725732798035074,-1.6733247718632795,-0.5218466295727622,-1.5580041204803454,-1.1575018895207645,-0.971050211931811,-2.5726135093650084,-1.2664977731026985,-2.0013808786096225,-1.3175824294867773,-1.5196438989072936,-1.885886048403695,-2.754553692708725,-1.3722947761992983,-1.8170437270017903,-0.9031820413894055,-1.6617764089297287,-0.4654005787870691,-2.754553692708725,-1.0243815735938973,-1.4866749551107914,-0.5746385053950056,-1.2313463057237317,-2.5089738935414663,-0.35322010450914376,-1.4524300181678955,-0.47580189913131615,-0.19997277395641122,-1.6947065053135206,-0.5218466295727622,-1.588507909713128,-1.3414997827729451,-2.494492865510596,-0.06166470576517197,-0.1769804995196503,-1.5508465952283021,-1.7535688326321517,-2.6587034825000857,-0.8720794630180486,-0.6800465906874273,-0.06009891302284487,-1.7430353782803585,-0.5569221086490383,-0.12414955944761526,-0.5412541628472048,-2.494492865510596,-0.09818728720098324,-0.9603958226730969,-0.19484581854590877,-1.8170437270017903,-0.9130649402923555,-1.546384748822634,-0.0528134278681839,-1.090880421395651,-2.0119681309078787,-0.413113251426475,-2.862638759292311,-1.6617764089297287,-0.46725836370934154,-1.5406027071862431,-1.4896434405263899,-1.3536243959195335,-1.8054600075075544,-2.6587034825000857,-0.8307610347768474,-0.4373911030712175,-0.5916079544171257,-0.1959823695436636,-2.9865184931875643,-2.862638759292311,-0.532159773807552,-2.693321275857895,-0.47580189913131615,-2.3571178112350846,-2.2391019563002543,-1.0779504091348966,-0.7501799679923605,-0.6184853992141454,-2.0884760799510267,-1.6205595181453933,-1.885886048403695,-2.6587034825000857,-0.8285455790382104,-0.723351577929916,-0.899863367964411,-1.820609559464998,-3.1315879264518554,-2.6587034825000857,-0.4530810932063769,-1.588507909713128,-2.1971883894782276,-0.7300785752828793,-0.6136057721457847,-0.8259767398738449,-0.21025704696234226,-0.43616956310265553,-1.5521851857370037,-0.5189448739090609
Carnitine Synthesis,-0.93312383169117,-1.2268622669567644,-0.82771828491335,-1.1297684058567388,-0.6119988230079203,-0.5550621760677014,-0.1187900143378425,-1.1330633322903714,-0.7953056600906988,-0.9384764817231517,-0.47841448430391714,-1.614320195829276,-1.1548371366595298,-0.8140700269085354,-1.6403191922136406,-1.6177671891632202,-1.2133329253142175,-0.9721036648833128,-0.6771950894183623,-0.47507332623411186,-0.8287384101927576,-0.9904285557883514,-1.0568954200387917,-0.6159151606346,-0.9678901025545692,-0.3311860817582663,-0.9297282044690289,-0.8263720332907626,-0.8287384101927576,-0.5189721403227971,-0.9024732220537688,-2.4553350555070232,-0.15098370286219615,-0.897373060319938,-0.22281832405038127,-0.4268241379496059,-2.1299985539248523,-0.3550282098537708,-0.9384764817231517,-0.5401845032797142,-1.1739278150820769,-0.04893293765525918,-0.17040958319061922,-0.5963430646559568,-0.6374464860591704,-0.865342494697607,-0.7019650910900004,-0.37286368635689165,-0.07823337757652418,-0.5041075012248355,-0.6071093867784921,-0.18820008412587497,-1.1374269850282026,-1.0884806358447547,-0.5919515336758647,-0.9130564478042065,-0.42183687508376877,-0.9055503200483992,-0.7223615269954926,-2.5846697831080556,-0.1187900143378425,-0.6569516905151382,-1.1466198710681768,-0.22255614144731004,-0.683387295436737,-0.865342494697607,-0.8268722095033213,-1.3732764495955916,-0.7400174918884846,-1.2963732297241537,-0.8299382355137896,-0.6458508782361089,-2.1958996524093366,-0.5059467378247117,-1.0095637005634146,-0.4613212102050356,-0.865342494697607,-0.5773202105454405,-0.6672577377314309,-1.1830038334441733,-0.7978843507859883,-0.9055503200483992,-0.8763940427481995,-0.5016614790901246,-0.3324592240725421,-0.5703577031684393,-0.8844700165531472,-1.5816922069992219,-0.6082202673547592,-0.6374464860591704,-0.46982552537368827,-0.6860233656961834,-0.9136387030008802,-1.3021645387367968,-0.7920191650833295,-0.43040246588279857,-0.42183687508376877,-0.5729079331235427,-0.4538716802145856,-0.38306427596165443,-0.9385575643936829,-1.0969088575877457,-0.7301261393726078,-1.5264177552559997,-0.8562769358810469,-0.19593670482461065
Catecholamine Biosynthesis,-0.7894208602578259,-1.1503636238970085,-0.2718089822428805,-1.0739431496133756,-0.5620918936117534,-0.388769296441964,-0.728723275100437,-0.6191993691834992,-0.7423796474564427,-0.88401230137313,-1.2389755209782174,-0.6960130627179737,-2.8642419294310457,-2.3875961350598467,-1.1733574035669685,-2.6424259203360787,-0.3635393424763711,-0.5060749588164,-0.6312339714583758,-0.49174455203746115,-1.0739431496133756,-1.0739431496133756,-1.0000894711607844,-0.4927674518316089,-0.34607192060788344,-0.36664954000904293,-0.8432951726061281,-0.7730632364834182,-0.7729131539493944,-1.298538750859614,-1.0739431496133756,-1.233601278540527,-0.23959364557964585,-0.35679137905174263,-0.47869400437362697,-1.3984752958641806,-0.6050880851644077,-1.438413720427063,-0.88401230137313,-0.8769723049907477,-0.5857382657151032,-0.6522992577122977,-0.7350763202028465,-0.8432951726061281,-0.88401230137313,-1.1103516571792644,-0.8432951726061281,-0.774797682511494,-0.7399910326993244,-0.6964884259229901,-0.38200785916988184,-0.6478934021555252,-2.0924015718080087,-1.3956941853252507,-2.3875961350598467,-0.5800597404711669,-0.5106280524980847,-1.0798945152561539,-1.1503636238970085,-0.73673080109738,-0.7480056979103336,-0.4725402332523147,-1.3679542810288041,-0.7943077594127306,-0.7046597422246956,-1.1103516571792644,-0.4932845810311886,-0.6426628560591191,-0.687853490000213,-1.5400055166421986,-0.7504988743548957,-0.4649563082581715,-1.8368777097676703,-1.3863810753852657,-1.298538750859614,-0.6444638284235343,-1.1103516571792644,-0.8244650293427443,-0.47869400437362697,-1.1103516571792644,-0.8880353718207574,-1.150363623897234,-0.7007270633830697,-0.45861660915341335,-1.7108306283251395,-1.8368777097676703,-0.49174455203746115,-0.8580263047226219,-0.8065324199898609,-0.88401230137313,-0.5990592304938995,-0.8631105347637135,-0.5620918936117534,-1.5372342883142245,-0.5534649136245345,-0.5134962487161655,-1.444480151967206,-0.7279543977573146,-0.2857663825053555,-0.2183055689111416,-0.6420918529486209,-0.6383815336397762,-0.4131316077868001,-0.7504324240978482,-1.3666829065071329,-0.49045749814836437
Citric Acid Cycle,-0.47497745810948583,-3.7861617956184714,-0.7220137329181938,-0.050433364757292334,-0.4646458674923437,-0.9414172983733959,-0.6829397723449566,-1.8391701454759501,-0.41152628612229325,-0.7959376862222967,-0.1813040860200306,-2.893034086606407,-3.027164677026007,-1.9227505918254413,-3.081783241032443,-2.7562019332942693,-1.0528351122968183,-1.5244011988715933,-0.6695838822733471,-1.083515739694282,-1.224707245571564,-0.3070374620409451,-0.8841191926864848,-0.22246049613130775,-2.870028327347682,-2.286084658285441,-1.9087405296127136,-0.4069900897907009,-1.2797273471044242,-0.02623196992791992,-0.7203937895713488,-4.0495592575671635,-0.1374060671442601,-1.1777608351114814,-0.43482628746638613,-0.173970609075608,-1.2519560767315017,-0.3346267698375448,-0.7203937895713488,-0.38948543169708666,-1.636556397209069,-0.02872755928749292,-0.11467253281936962,-0.9255162856780295,-0.8298083250379245,-1.224707245571564,-0.6000945602947124,-0.21807502351136232,-0.4866378606205531,-0.6224751407222289,-0.4152076581160511,-0.14367706249773687,-0.9517454442735622,-1.0385738121127002,-0.15932426225345356,-1.1298944890689313,-0.07201782174158454,-1.185149188350466,-0.8411253690444115,-4.2317615348621125,-0.24383741741090686,-1.9614736095034915,-3.742191566306592,-0.050342723530449246,-1.1002149118315938,-0.6577594095401965,-0.6344003002452624,-4.900058546146269,-0.3790408321119796,-1.019762272411792,-0.8813355041253745,-1.6755177256832414,-0.42660221602822995,-0.06400444105193936,-0.08541502037418593,-0.057561080536061314,-1.224707245571564,-1.4493007479175333,-0.5878904501917767,-4.447234474848707,-0.35249867439460514,-1.1777608351114814,-1.274856136569098,-2.476974278143521,-2.007789896151898,-1.0243815735938973,-1.4599592132009167,-3.047914384973912,-1.04922575908806,-1.3865705648735218,-0.6829397723449566,-0.5868952847475241,-0.8582928545233527,-5.630385777752293,-1.6755177256832414,-1.015637662736145,-0.46687963548880934,-0.981435931807059,-1.4853757195304347,-0.7125369917037895,-1.3978319751041655,-1.3735051899314714,-0.12559586186856264,-2.125575764514309,-3.571574741791721,-0.18770679828959919
Cysteine Metabolism,-0.799954959889792,-0.5294783004722916,-0.6918337003407193,-0.38369591154572846,-0.3456201631624839,-2.0146386911578835,-0.04511035656919612,-0.7377241250940904,-0.5105303042129974,-1.3941193923141555,-0.7492162751295123,-1.4862802097736334,-1.3147464839460856,-1.242419507005035,-2.0425722776859145,-1.3350551536383393,-1.3583779103743672,-2.122220166394186,-1.364790555379068,-0.41875709456450205,-0.734762605889502,-0.5189737902441169,-1.628073693703571,-0.5474550157288866,-1.0154892496415509,-1.6128029906746804,-0.8360306783383027,-1.0736199292198465,-0.8156701737069497,-0.15607524353620966,-1.0521484070898097,-1.9757122755518872,-0.5189737902441169,-0.553880258960942,-0.21649054681296329,-0.25821381891747125,-1.9359934972909283,-0.21595967497031207,-0.5365735214284858,-1.1100344385601406,-1.2197089254306492,-0.05391357714064573,-0.07841098156125484,-0.881425924439139,-0.7601383858581957,-1.311772995010699,-0.795890443033697,-0.19592460695520855,-0.12013548162138665,-0.6852668144081507,-0.3302719035626178,-0.17177148922627028,-0.5572628588593683,-0.7239249266586301,-0.32610151403917764,-1.9864311613931283,-1.1009849555537732,-1.3941193923141555,-0.6124520511156117,-1.7095779236869393,-0.1528726160312395,-1.0249549223227594,-1.785725187320287,-0.37583204266297215,-0.6962751214486084,-0.7165914035115825,-0.6597949172786901,-1.8105343871987833,-0.6820392704609027,-0.836379684004492,-1.2511525650400381,-0.7021143764816372,-0.25642501320348593,-0.1528726160312395,-0.24462382780525038,-0.5960078231174636,-1.0154892496415509,-1.4410976041412438,-0.6383847334369162,-1.3074451737422603,-0.11973283831253743,-1.1884173249065175,-1.0154892496415509,-0.6255777648336603,-0.4657722277660847,-0.2542467816194883,-0.690736908708594,-1.3594944245790062,-0.8815474759236727,-0.7430402994845968,-0.7538483559056677,-0.9112665090804768,-0.6317341226695162,-2.0830724022979625,-0.7739987359671635,-0.9501225693760569,-0.3821861831331184,-1.311772995010699,-0.8223813907219207,-0.9112665090804768,-0.529534955964573,-0.6053895940038665,-0.22026522082856104,-0.6178251972540391,-0.8223813907219207,-0.21271951459358981
