Pathway,Score_AR,Score_ARNTL,Score_ATF1,Score_ATF2,Score_ATF4,Score_BACH1,Score_CDX2,Score_CEBPA,Score_CEBPB,Score_CEBPD,Score_CREB1,Score_CTCF,Score_E2F1,Score_E2F2,Score_E2F3,Score_E2F4,Score_EGR1,Score_ELK1,Score_EPAS1,Score_ERG,Score_ESR1,Score_ESR2,Score_ETS1,Score_ETS2,Score_ETV4,Score_FLI1,Score_FOS,Score_FOSL1,Score_FOSL2,Score_FOXA1,Score_FOXL2,Score_FOXM1,Score_FOXO1,Score_FOXO3,Score_FOXO4,Score_FOXP1,Score_GATA1,Score_GATA2,Score_GATA3,Score_GLI2,Score_HIF1A,Score_HNF1A,Score_HNF4A,Score_IRF1,Score_IRF9,Score_JUN,Score_JUND,Score_KLF4,Score_KMT2A,Score_LEF1,Score_MITF,Score_MYB,Score_MYC,Score_MYCN,Score_NFATC2,Score_NFE2L2,Score_NFIC,Score_NFKB1,Score_NFKB2,Score_NR2F2,Score_NR5A1,Score_PAX6,Score_PAX8,Score_PGR,Score_POU2F1,Score_PPARA,Score_PPARG,Score_PRDM14,Score_RARA,Score_REL,Score_RELA,Score_RELB,Score_REST,Score_RFX5,Score_RUNX1,Score_RXRA,Score_SMAD3,Score_SMAD4,Score_SOX10,Score_SOX2,Score_SOX9,Score_SP1,Score_SP3,Score_SPI1,Score_SREBF1,Score_SREBF2,Score_SRF,Score_STAT1,Score_STAT2,Score_STAT3,Score_STAT5A,Score_STAT5B,Score_STAT6,Score_TAL1,Score_TCF7L2,Score_TFAP2A,Score_TFAP2C,Score_TP53,Score_TP63,Score_TWIST1,Score_USF1,Score_USF2,Score_VDR,Score_WT1,Score_YY1,Score_ZNF263
beta-Alanine Metabolism,-0.18864444918501072,-0.18037491587882717,-0.173970609075608,-2.4539380648507683,-1.2301735135265006,-1.51983823917556,-5.5031652228590655,-0.09112904525591267,-1.3124040025374972,-1.019617498172185,-4.421000982575712,-0.02872755928749292,-0.240220897545802,-0.2996545491855752,-0.3369482459711571,-0.1567311112354742,-0.08650134834262697,-0.18864444918501072,-0.3101058800287752,-0.13428275694800934,-0.10029762182929829,-0.9068176183336164,-0.1010117597803159,-1.2344223906034537,-0.017930226237529132,-3.1880068715701566,-0.057561080536061314,-1.2075343181792848,-0.134928728188774,-4.104210794613933,-0.4455183149899292,-0.240220897545802,-3.316037199664362,-0.20793529559921076,-3.1135680708774367,-3.255787787282938,-0.5476453944188259,-4.7501735079602625,-0.240220897545802,-4.14881548977751,-0.05461516576712445,-5.346057098009169,-4.318676550604181,-0.2847017567428016,-0.19599171151748243,-0.15351285439003384,-0.32933171564587516,-2.918441127759264,-3.4493865142950817,-1.0243815735938973,-0.7842821365286796,-1.274856136569098,-0.5422232049101466,-0.7148251607361814,-2.150389142394185,-2.5173478618611083,-7.719784717648292,-0.173970609075608,-2.6200178474559106,-0.3433987826337427,-5.752057340425793,-0.02548723219835934,-0.3369180251888603,-2.57181066861003,-0.29406798659550537,-1.1002149118312727,-1.5149859818318892,-0.1365946415925146,-0.7611325984156302,-0.20752550273067571,-0.27727068126756577,-0.10798712056425396,-1.100975760348486,-2.811781813557313,-1.197724616560602,-4.602246147801584,-0.19137317286957364,-0.3089467817928746,-0.5438613205748981,-0.1155491560523177,-4.846522739926951,-0.16873653168719324,-0.11342960377095204,-0.1374060671442601,-1.9002604470849906,-4.4429284053399245,-0.1301136377148123,-0.16741263481232185,-0.16664400544430769,-0.11827277073228623,-0.3494492186401795,-0.49501678027528834,-0.6033630069494942,-0.1010117597803159,-0.17297464166121368,-0.12058992062316806,-4.682072559701752,-0.350594640151793,-0.7432944682855462,-2.185042397920056,-0.2996545491855752,-0.1556102586299532,-4.735901570195147,-0.23283196631464423,-0.06478610915824753,-4.257568731856603
Betaine Metabolism,-0.6067537899220221,-0.3566647925818678,-0.7319593725586666,-3.6611971693730303,-3.1617655577772243,-1.6362406140557764,-1.4242939671427093,-0.5089759996375908,-1.4835850780680175,-2.2552305041435825,-0.957255376921896,-0.267925193457029,-0.1949589251341147,-0.3731564185347985,-0.7265788318726315,-0.13860182371581528,-0.4066910006088759,-0.4740758143794742,-0.8007397824281509,-0.7190665125813198,-0.9712809727036079,-1.0249549223227594,-0.44772106370790105,-3.208088460314607,-0.41825780119712014,-1.5093965298141885,-1.1171373970824678,-2.137667837271389,-1.3911815372732346,-2.099100337807983,-1.6564316425203494,-0.21409446914751865,-2.078982062254865,-0.7319593725586666,-2.484328473232533,-1.768201016493371,-0.9611552919875935,-1.329509256404602,-1.60995601846563,-0.41164020661606127,-0.4336950912426624,-1.871254136433405,-1.4979818699254197,-0.7960467142122787,-0.8363796840046432,-1.045799369286447,-0.7960467142122787,-2.515954026050733,-1.4217014334040692,-0.5314803331166906,-0.7964293190362154,-0.8499622099108464,-0.4788932674576191,-0.6588432507877743,-1.1677486849249699,-1.8700007624421735,-1.998589242857515,-1.1009849555539215,-0.799954959889792,-0.36168168422298597,-2.3833647361780197,-0.6934076795391868,-0.2903601921336961,-1.1630307044635262,-1.999738704909236,-2.234484878053513,-0.8753352384844094,-0.6425043845174933,-1.2867234649038164,-1.2594037443322033,-0.8156701737071009,-0.7021143764816989,-2.68977142040246,-2.3390446512393313,-2.4061372427385854,-0.858086230165515,-1.2157601004816139,-1.277035447836658,-0.6216092555983213,-1.7873102054376147,-1.8938115181999038,-1.0736431486845341,-0.7535424319170314,-0.7217518420393703,-1.2104698668614942,-0.8647953545256397,-0.5938368681695249,-0.8632824644766428,-0.931297412619069,-1.1478547055959263,-1.2465191595603695,-1.258490408770848,-0.5710049387122247,-0.5960078231174636,-0.5614148820869419,-1.0346599430003383,-1.8379815188391446,-1.5044638519790507,-1.647428765326549,-1.3359479293294225,-0.638772083904947,-0.15905947885922342,-2.4428272299491165,-0.43579580790045125,-0.4734039390955315,-1.2124301722613693
Bile Acid Biosynthesis,-0.42149703979280945,-0.6834725744211984,-0.5268673013100997,-0.8011323820324584,-2.232998335662402,-2.4510632783065156,-0.9586003545810956,-1.5115307425745115,-1.0696391659964661,-1.0291334779098178,-1.5045954553297314,-1.364329064505912,-0.8578979618576017,-1.2211793517735179,-1.2051916205685629,-0.8167319238329522,-0.401894617024905,-1.1534115236483284,-0.7196882816954118,-0.8327354278832799,-0.995382919340193,-1.6566950795682907,-1.2477526661924137,-0.3727860754243806,-0.926216582952373,-2.2612228362488147,-0.7952227499390053,-1.7161628359017262,-0.6817357010652136,-1.2791769035772576,-1.1514914310887776,-0.6339637122270813,-1.0552657865256887,-1.465569121132795,-2.392762655637811,-0.7427459777609037,-0.9079389277670714,-0.6086421973908993,-1.112279893199796,-0.4903029177179143,-1.0724038871038464,-1.4217443324665247,-1.2772679260132647,-0.5587598743704439,-1.0490166067118036,-0.517297343734228,-0.8429214907906276,-1.311144938193373,-0.7525449969696137,-0.33169965212987423,-0.8740345263898159,-1.2935283890629874,-0.5730423256492587,-1.3939834468458372,-1.0160176781348305,-2.114948844774033,-0.9057826987577773,-0.9102936853983732,-1.3343251902956696,-0.8316610693060983,-1.0333371492725947,-1.014034169116982,-2.597056320525873,-1.1735960327535697,-0.6990018348256162,-0.6633278120565788,-0.8483145511460853,-0.47585934051182527,-0.7808691428915846,-0.5248581358803083,-0.8349709121479731,-0.5238262476730751,-1.24663401053199,-1.142617225397108,-1.1207143368025434,-0.8052416071547155,-0.8487003165481972,-0.7894208602580666,-0.4504988574405233,-0.539501593957574,-0.7836605257649619,-0.8867133653673771,-0.5474739873227197,-0.9803705175179385,-0.7448540525459938,-0.6937565872397153,-0.7498329664099036,-1.0223503891274337,-0.9294824674288025,-0.7952227499390053,-1.2105007469105302,-1.4320130664398434,-0.8379221633821768,-0.5518490060721746,-0.3452182522478755,-0.8867133653673771,-0.5498329669624029,-0.7546668344491892,-1.613585905266646,-1.933375158426486,-0.5755664540653929,-1.0897342254722027,-0.8822480225205179,-0.7892149456801046,-0.6642900192517003,-0.6922943825482122
Biotin Metabolism,-0.24720730773271155,-0.25000921733477127,-0.1915782786265743,-1.1836651959923263,-0.6755097075326992,-0.30221713393930977,-2.040997692423594,-0.19466058029373393,-0.2570941131509143,-1.1601841001428046,-0.4566664680561339,-0.07957659835755225,-0.03324991442229314,-0.01651202472434662,-0.010397970457537844,-0.036676318641024365,-0.21105099648201384,-0.29280966541767595,-0.36705569378950237,-0.23009341175475484,-0.30221713393930977,-0.74874162106711,-0.1915782786265743,-0.7146618314948259,-0.2998460935718735,-0.10549042659885996,-0.21362841936980018,-0.6096339282646153,-0.3437683496638046,-1.3249943487887916,-0.6607864507120413,-0.04143220419821967,-1.3420276880875763,-0.2642965084351215,-0.9074587840533496,-0.8887093480405291,-0.016922705116455678,-0.27458484531123295,-0.7531959624933654,-0.2507125283904767,-0.18125912622661064,-1.4612140958067836,-1.6985750116013874,-0.5413106098052589,-0.8368777097676715,-0.3707518393494627,-0.4895476944507395,-1.2486060029253456,-1.3597564550480088,-0.7622440914708037,-0.23346266435475288,-0.9996050072653521,-0.12035269101689672,-0.053778462515882,-0.5095187753813177,-0.18006107172340763,-1.0409976924235913,-0.74874162106711,-0.09849358625542926,-0.022713383997237647,-0.8368777097676715,-0.1872994806472549,0.0,-0.4798963087745371,-0.4239973513026452,-0.6946447179729441,-0.28436158417782464,-0.07910221875566958,-1.7399676967596127,-0.4389377010956644,-0.6985750116013822,-0.23890843454192218,-1.5638764377039334,-1.1064992411800239,-1.3420276880875763,-0.8948696567453689,-0.5524469759230983,-0.6644207353670404,-0.5198596087195333,-0.045801400826020425,-1.3086039326006258,-0.5358477141036895,-0.454410387751828,-0.2723595911762138,-0.30380504971880834,-0.2628464420400344,-0.20976799855627065,-0.14008462468592633,-0.6293779864603688,-0.4704547525417146,-0.19466058029373393,-0.27310007640550565,-0.6830628454231248,-0.0067704316531093205,-0.2402806141412029,-0.19714226980047056,-0.6680856894535091,-1.1717659726926177,-0.27310007640550565,-0.23211182506376232,-0.24860600292536222,-0.23685826008798036,-0.9546378617488637,-0.15847315446867563,-0.022713383997237647,-0.7313675249976949
Butyrate Metabolism,-0.3339226146885986,-0.29631973606567297,-0.23195660281711028,-0.8820822126108374,-0.9700465128643556,-1.8453759523621829,-3.098705121000222,-0.13550302329903766,-0.7404996654487818,-1.0707926112494575,-1.1113740183178304,-0.06385239682785991,-0.228094306663829,-0.22804210100370198,-0.28476133151833405,-0.14935496336259602,-0.03496526024740596,-0.11321764698006649,-0.3709824753461615,-0.07416553856059496,-0.25692975682026287,-0.7644745405852569,-0.15119551671465453,-0.7999549598897951,-0.02762524446943323,-0.7755955229443625,-0.1803981303887929,-1.2960187610412863,-0.5385406110621774,-3.337992781794485,-0.5234552168855899,-0.07201782174158454,-1.397920020638653,-0.394859917744437,-1.9366450069352834,-2.388123731147379,-0.9986698260086402,-1.618215895381027,-1.017808986666651,-0.6305181823412593,-0.11813483557652645,-2.6240453086212487,-2.490713520233996,-0.3796056403226233,-0.2741891622461033,-0.17840768323516948,-0.3013010384526404,-1.6995134534833163,-0.6523153543139214,-0.5445944377705976,-0.42771651063341837,-0.7669061431192833,-0.526683629832739,-0.6839355060323724,-1.6455060358523144,-1.8277083899599866,-3.526411128049464,-0.43946170048378647,-0.7390259038474764,-0.1970562929618799,-4.937645277587158,-0.14525007002472604,-0.40586748604093237,-1.8639438114635118,-0.2532700675297325,-0.4887540269345598,-0.9958403947166483,-0.04386880767438707,-0.9046139730037579,-0.2677238655443975,-0.39196069173854803,-0.06800897168046116,-2.7465509288240013,-2.1528638282723684,-1.3406550647263087,-2.5490569059569355,-0.3774031412555226,-0.36342746108671714,-0.11490689614142394,-0.08413776213886978,-2.4233199919319635,-0.31895986134916604,-0.1801001636507991,-0.10847958813449453,-1.444411604164374,-1.2648008401176551,-0.1172152614574623,-0.2870401450956555,-0.21664303226647413,-0.21537533805911302,-0.4598316268805429,-0.6605857700250002,-0.3210862124442289,-0.0679853463280337,-0.06797201111370954,-0.160886592743971,-3.045388044825957,-0.5361040908605327,-0.7675329016330014,-0.6958971322188031,-0.2616796131363184,-0.13295861830859138,-2.6646143470033863,-0.17406613695212395,-0.5361040908605327,-3.1319928549061786
Caffeine Metabolism,-1.3491536585686372,-0.20839764182235188,-1.7407594827253585,-1.0967512514469897,-1.464062063565665,-3.4502934552000326,-1.8627394605042422,-0.6740318978651921,-1.2706489722842937,-2.1318470055800627,-1.8255280503668008,-0.3103136369358025,-0.1137796896806895,-0.3997212939536896,-0.20040283707380077,-0.09267004976876518,-1.7407594827253585,-1.0356431010478127,-0.8248756015610312,-2.040997692423595,-1.5016803308407727,-1.6664586466224909,-1.143450156303226,-0.38934520800195516,-2.041789478389665,-2.223549195036927,-0.9017970022048399,-2.609025118129227,-0.8744162744320308,-0.9171352129683668,-1.2668053520635258,-0.06836693253292642,-0.5685686619349607,-0.32241529899708316,-0.7022161268599936,-1.1012459773394334,-0.6219130773722403,-0.4346523428906088,-1.0229111067069234,-0.5739172292099598,-1.0560407537190641,-2.3947266361057427,-2.3810692617890212,-1.0930893966501773,-0.8744162744320308,-1.2061925769024016,-0.3540496916486045,-0.7891658660867958,-0.4191352067858572,-0.9365555384431213,-1.2781331106353504,-0.9705259098610886,-0.5488363510150759,-0.4833987310069839,-1.1894750133357963,-3.59088032642649,-1.1054484665020108,-1.2006503351767914,-0.9468470539953558,-0.40305001454953504,-1.7972601809163633,-1.134445616505205,-0.16671136284148602,-0.5597235156281455,-1.6462248170573885,-0.8232168152116658,-1.2300122970182228,-0.13833603218228335,-1.4998134129937006,-0.9705259098610886,-1.7407594827253585,-1.349153658568963,-0.40176654558988745,-1.431375491381336,-1.8088770140275647,-0.9123740045475018,-1.501680330841098,-1.5654600083173074,-0.6390195866572677,-0.3079627705684157,-0.6224097833714243,-1.2668053520635258,-2.040997692423595,-0.887865239657863,-0.24880098320680485,-0.6337356987455427,-1.17702107034106,-0.15571813943602258,-0.7236435528880455,-1.17702107034106,-0.8488469122015366,-0.39170483978173526,-1.2006503351767914,-0.1471190470682569,-1.3941193923141586,-1.7423430500403134,-1.2886191790139723,-1.0976191957194532,-0.6363728512351694,-1.0318922828077814,-1.3801437966949144,-1.5654600083173074,-0.9136691572054944,-0.5917495543051666,-0.12843067066588176,-1.146998450561774
Cardiolipin Biosynthesis,-0.25704527673320676,-0.09142765573730337,-0.4986417866197978,-0.9411790974724966,-1.9618164463759697,-0.9053633226930532,-1.3029923773421161,-0.271277348871305,-0.8725732798035074,-1.784686545490239,-1.128548413404985,-0.11841797024038396,-0.13659965816620556,-0.9710502119314839,-0.528879989261843,-0.10500105100600404,-0.4941158209954994,-0.10838965843135889,-1.5196438989076206,-1.1979864718698667,-0.8451801740100233,-1.1408874182179207,-0.40340044835398814,-0.4942456352205215,-0.592819802629729,-1.2876360554817567,-0.597109640768347,-1.0243815735938973,-0.38463866583172823,-0.9002735002283933,-1.2313463057237317,-0.08207838926626827,-0.8529822746694076,-0.11280181138744223,-0.47580189913131615,-2.3598620497597893,-1.0243815735938973,-1.1576047730260812,-1.4619531300451518,-1.3414997827729451,-0.3267974759555773,-2.2477030376534657,-1.6592557862156128,-1.5508465952280985,-1.0720275598207538,-0.7714663070742602,-0.8720794630183757,-0.878877972362195,-1.42577586883843,-1.7430353782801824,-0.5569221086490383,-2.1858068915218754,-0.44616459392342284,-1.150139091942916,-1.6353819227921909,-0.9603958226730969,-1.732217312802418,-1.4910844176855664,-1.8170437270017903,-0.3315390632567378,-2.9319512534345007,-0.47730391025574553,-2.0119681309080546,-0.7324534985413825,-1.1006002235372416,-0.5921445311051393,-0.46725836370934154,-0.2544237729069114,-2.544343132600187,-0.7523436493695169,-1.8054600075073015,-0.8706458546749841,-2.138390317196048,-0.8908917523409582,-1.751312103851343,-0.6218304293713615,-1.2164169735928387,-1.3780561334377772,-0.5321597738072495,-0.05344565866320183,-1.1616644883068579,-0.819453125370202,-1.0845945422796908,-0.6045620533199894,-0.6558875582844516,-1.3001738783025503,-0.43740712055564174,-0.26095858849287545,-1.118789132301019,-0.9917085815035953,-0.39169819808876655,-0.3708205911571269,-0.899863367964235,-0.10177256841600081,-0.6632232341567421,-0.6792106504600595,-1.2420441593497256,-0.7263750941345748,-0.7410932432556162,-0.28075825327619824,-0.6136057721455811,-0.2439356850545385,-1.6414711195359608,-0.43616956310265553,-0.0528134278681839,-1.5134903858233164
Carnitine Synthesis,-0.45065296630375123,-0.2991098291691352,-0.47974481626430554,-1.1297684058565969,-1.5081774605087626,-1.380337968240986,-2.5078553900786478,-0.22614305715187788,-1.0668041733105431,-0.9384764817230128,-0.6856248050571982,-0.1796876685074784,-0.15712844955363303,-0.45821197545929493,-0.8263720332907626,-0.14709523546892714,-0.3250731064233259,-0.48916446575864425,-0.6771950894181771,-0.4750733262342754,-0.6012469916706373,-0.9904285557884903,-0.4054091401140718,-0.6159151606346,-0.2969702803713083,-0.41511594631054355,-0.9297282044690413,-1.5895677260201684,-0.2627575233382664,-1.3382875967145522,-0.9024732220539077,-0.08651153010003859,-1.2442553322938548,-0.8973730603197991,-1.4506308221077668,-1.1536809951455151,-0.9173814239336956,-1.2566460373793866,-0.9384764817230128,-0.540184503279529,-0.2512535175293253,-1.8865641518036065,-0.9191655340875052,-0.41721672973462315,-0.5124773473513612,-0.572907933123555,-0.6136470311633759,-1.4894697070254197,-1.4951868765329484,-0.5041075012247028,-0.3984322246614555,-0.8287384101927576,-0.3550338660191182,-0.2704782739685596,-0.46678072329426146,-1.5346363394844178,-1.1013052239426078,-0.829938235513802,-0.9055503200483992,-0.26956833006809006,-2.3317609539791473,-0.6569516905151382,-0.3688140380606255,-1.0000894711607844,-0.44153835111604817,-0.7232683087734941,-0.8268722095033213,-0.4194071235334219,-0.8763940427481995,-0.8223896256525721,-0.829938235513802,-0.6458508782361212,-2.828082767501223,-1.1807500947637735,-1.4266258690199305,-0.6446394341603098,-0.821405795917912,-0.540184503279529,-0.2726008225627977,-0.5622912701427567,-1.6865335460428763,-0.5564178107035047,-0.4673932173531915,-0.5016614790899919,-0.3324592240724094,-0.570357703168572,-0.19593670482461065,-0.5091177538323216,-0.6082202673546264,-0.4697755569904012,-0.349453023929403,-0.5399878560745037,-0.4919511677817245,-0.6920141241294924,-0.23858912389653386,-0.3786763627715558,-1.1878294170319712,-0.572907933123555,-0.6928746418401611,-0.38306427596183956,-0.40594517833661237,-0.22742802549825003,-1.7676076791419106,-0.3525264765623022,-0.3518760884768176,-1.0145636441337735
Catecholamine Biosynthesis,-0.9525048241862175,-1.150363623897234,-0.7395304330003052,-1.2008133801424978,-0.5620918936115281,-0.6655248251004756,-1.0702822502151867,-0.960768651371665,-1.5129708349485032,-0.966092048401211,-1.025589374310167,-0.6960130627181402,-0.9968395771429864,-0.4123261823717664,-0.7730632364834182,-0.45690636189432404,-0.944436863188076,-0.5274365027586203,-0.6312339714583758,-0.4917445520372359,-1.0739431496131504,-1.0739431496131504,-0.6235276704969392,-0.6958095814790052,-0.5620805390997323,-0.6195726280273453,-1.1276787636894927,-0.9332157598318351,-0.5687702145591154,-1.5918377487400976,-1.2212647301309492,-0.9135052655481221,-1.8005938692352115,-1.1272648027152437,-0.6733029533450928,-1.5918377487400976,-0.4642180910701926,-1.1651293198997212,-2.455045123735465,-0.32627378250518524,-0.6063194821563768,-2.4871922510542244,-1.0702822502151867,-0.8432951726059027,-0.8840123013729048,-1.110351657179039,-0.8432951726059027,-0.9358800257615953,-0.8467206478061252,-0.44640220356088145,-0.6566131983013377,-0.5894241005449556,-0.2727451859203629,-0.23296719450456818,-0.8065324199898609,-0.5800597404709417,-0.510628052497696,-1.0798945152563204,-1.150363623897234,-0.4696785767348366,-1.0000894711607844,-0.5017168327058369,-0.32627378250518524,-0.37320035496804166,-0.7046597422247882,-1.675777435535215,-0.4932845810311886,-0.6764097193020551,-1.3832860052064135,-1.548343667034822,-0.7504988743549821,-0.9050779607234675,-1.5443814792054307,-0.8303407320506144,-2.594748123741247,-0.4850097708460483,-1.312723151485152,-1.549362493524954,-0.47869400437362697,-1.110351657179039,-0.8880353718211215,-1.1503636238970085,-1.1915479588289046,-0.6889585877754817,-0.13939040246804882,-0.38200785916988184,-0.9170997924302261,-0.8580263047227082,-0.9590088324623453,-1.2433514835414494,-0.5990592304936743,-0.8631105347634882,-1.2117180334452988,-1.2716240807257666,-0.6007273702868798,-0.523853505815678,-1.7403655516269834,-1.9767825521805835,-0.8956121347583648,-0.9092202203813013,-0.6420918529487135,-0.6383815336399429,-0.5314423744340948,-0.7504324240980148,-1.5372342883142245,-0.47919148617742285
Citric Acid Cycle,-0.4749774581092328,-0.2032455955116096,-0.8841191926864848,-3.087490717644437,-1.5027527165701322,-1.0528351122968183,-5.799510733612447,-0.3367310364656581,-1.22904077850081,-3.9871008345586674,-3.428996799581442,-0.31799619351307395,-0.31799619351307395,-0.240220897545802,-0.07201782174158454,-0.04313102583238386,-0.15861274036419712,-0.28804362216483564,-0.6695838822733965,-0.5118204088174112,-0.6545548129273095,-2.9063975854301862,-0.3824468504532697,-2.779118711955037,-0.23957125528604145,-2.2860846582855707,-0.4581209658051513,-0.9806373596434483,-1.2797273471043933,-4.884965445496745,-0.7307757964622875,-0.08809615116544316,-4.517781430254631,-0.596994397261462,-4.098711498431616,-4.291456673662773,-0.6206881459293562,-2.7186589979410343,-0.9357407249143401,-0.9551066854928103,-0.21359225385635486,-5.11857740315212,-4.8863658666869165,-0.7885118490657015,-0.8298083250379552,-0.7833293076779163,-0.6159335083123304,-2.865000117677566,-2.6683846743087156,-2.3402903504478036,-1.124339131634189,-2.1831066363496525,-0.9517454442735622,-0.5210050256920811,-3.141179735368207,-1.274856136569098,-7.719784717648292,-1.1851491883505214,-0.8841191926864848,-0.11491939849891694,-7.200350130482577,-0.4196834293444206,-0.3346267698375448,-2.820482267681459,-1.149668568238667,-1.1965538028578069,-1.6513484858903318,-0.1082770785407948,-2.2024057501119447,-1.0197622724119588,-1.2745256366826796,-0.5633466390638489,-3.8770534325591353,-4.742266201458899,-3.0702295562638335,-3.2594367462514393,-0.660107426721603,-1.1397158924386295,-0.5878904501917767,-0.21748442466360368,-3.8686795407576797,-0.9684402918600384,-0.5118204088174112,-0.5691310225065158,-2.4147890862239834,-2.5653259916470295,-0.49665557527739307,-0.1010117597803159,-1.0249165221111254,-1.1916695763872773,-0.8049474808278217,-0.8031365480945123,-1.0640653971349414,-0.011471274954837752,-0.5868952847475241,-0.572506802170647,-4.826804855849116,-1.0861435595425268,-0.7079799016620306,-1.1173477227912454,-0.8152965154696538,-0.6492102427578633,-5.664899437245494,-0.8152965154696538,-0.05461516576712445,-4.6918321340337075
Cysteine Metabolism,-0.6350619086708714,-0.285017951711337,-0.6918337003406453,-1.8013441390682012,-0.9214015848293318,-1.9372706097197576,-1.878311485070463,-0.7377241250941088,-0.551764524758964,-1.91094526551124,-0.7492162751295123,-0.17720490877601752,-0.14987897026860042,-0.18296516068942034,-0.055324763205073534,-0.1403704729863344,-0.6394315249615505,-0.319974888945118,-0.8664631710761864,-0.4187570945645638,-0.638772083904947,-0.9360021372321158,-0.5104667392312258,-0.547455015728868,-0.30200714937063344,-1.6942930892575507,-0.6289579248951398,-1.0736199292199824,-0.8156701737071009,-1.513131992643571,-1.0521484070900196,-0.12328932505891768,-2.078982062254865,-0.553880258961016,-1.6307272467525382,-0.911996393074646,-0.8156701737069497,-0.9405818294014059,-1.0154892496415509,-1.1100344385600664,-0.5795816652451353,-3.0267814831535307,-1.36495732028102,-0.881425924439398,-0.6000571263042751,-0.9879959234692852,-0.7782564413436897,-1.1427081492697655,-0.912207690520805,-1.5564090806826403,-0.9258966854916787,-1.7934517790885995,-0.24366041913798325,-0.2542467816194883,-0.6660954593958544,-1.4441213476345287,-2.2392927221536447,-1.5289980450897112,-0.6124520511155501,-0.03289007744312573,-2.350428581184378,-1.0249549223226113,-0.43693336784508346,-0.8937097381343462,-1.3988217259644338,-0.7165914035115639,-0.659794917278616,-0.1901694072614699,-1.3768800839602047,-0.8363796840046432,-1.6031893717487562,-0.7021143764816989,-1.8029696156583612,-2.2590357787977102,-2.3058931000365614,-1.8510809496666765,-0.9222335096476011,-1.4410976041414536,-0.6383847334369162,-0.41380356061810847,-1.2867234649038164,-1.1015571297821225,-0.5322465380736832,-0.4338357884007776,-1.6591695130642548,-1.5131503015264711,-0.49753801518544155,-0.3057045301230607,-0.8815474759238239,-0.7430402994846584,-0.36858327465950846,-0.5142892462661954,-0.6123758160554523,-0.14993251560499823,-0.7739987359672252,-0.8646652454106272,-2.069953786969818,-1.064312205980445,-0.7258787253732163,-0.8410865845668216,-0.5338738994202352,-0.4604605198816661,-2.7188777092865317,-0.37274444040652777,-0.16599942351132566,-2.0860532342098996
