,Alanine Metabolism,Alpha Linolenic Acid and Linoleic Acid Metabolism,Amino Sugar Metabolism,Ammonia Recycling,Androgen and Estrogen Metabolism,Androstenedione Metabolism,Arachidonic Acid Metabolism,Arginine and Proline Metabolism,Aspartate Metabolism,Beta Oxidation of Very Long Chain Fatty Acids,beta-Alanine Metabolism,Betaine Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Butyrate Metabolism,Caffeine Metabolism,Cardiolipin Biosynthesis,Carnitine Synthesis,Catecholamine Biosynthesis,Citric Acid Cycle,Cysteine Metabolism,D-Arginine and D-Ornithine Metabolism,De Novo Triacylglycerol Biosynthesis,Estrone Metabolism,Ethanol Degradation,Fatty Acid Biosynthesis,Fatty Acid Elongation in Mitochondria,Fatty Acid Metabolism,Folate Metabolism,Fructose and Mannose Degradation,Galactose Metabolism,Gluconeogenesis,Glucose-Alanine Cycle,Glutamate Metabolism,Glutathione Metabolism,Glycerol Phosphate Shuttle,Glycerolipid Metabolism,Glycine and Serine Metabolism,Glycolysis,Histidine Metabolism,Homocysteine Degradation,Inositol Metabolism,Inositol Phosphate Metabolism,Ketone Body Metabolism,Lactose Degradation,Lactose Synthesis,Lysine Degradation,Malate-Aspartate Shuttle,Methionine Metabolism,Methylhistidine Metabolism,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,Mitochondrial Electron Transport Chain,Nicotinate and Nicotinamide Metabolism,Nucleotide Sugars Metabolism,Oxidation of Branched-Chain Fatty Acids,Pantothenate and CoA Biosynthesis,Pentose Phosphate Pathway,Phenylacetate Metabolism,Phenylalanine and Tyrosine Metabolism,Phosphatidylcholine Biosynthesis,Phosphatidylethanolamine Biosynthesis,Phosphatidylinositol Phosphate Metabolism,Phospholipid Biosynthesis,Phytanic Acid Peroxisomal Oxidation,Plasmalogen Synthesis,Porphyrin Metabolism,Propanoate Metabolism,Pterine Biosynthesis,Purine Metabolism,Pyrimidine Metabolism,Pyruvaldehyde Degradation,Pyruvate Metabolism,Retinol Metabolism,Riboflavin Metabolism,Selenoamino Acid Metabolism,Spermidine and Spermine Biosynthesis,Sphingolipid Metabolism,Starch and Sucrose Metabolism,Steroid Biosynthesis,Steroidogenesis,Sulfate_Sulfite Metabolism,Taurine and Hypotaurine Metabolism,Thiamine Metabolism,Threonine and 2-Oxobutanoate Degradation,Thyroid Hormone Synthesis,Transfer of Acetyl Groups into Mitochondria,Trehalose Degradation,Tryptophan Metabolism,Tyrosine Metabolism,Ubiquinone Biosynthesis,Urea Cycle,"Valine, Leucine, and Isoleucine Degradation",Vitamin B6 Metabolism,Vitamin K Metabolism,Warburg Effect
BMS-509744,0.16370209106611536,0.5728992540405522,-0.2092936224466393,-0.1785998504616376,1.5449522717320807,1.3797057036455584,-0.4498056442320529,-0.25956278048609793,-0.5447723567305052,-2.06579329148057,-0.6636966619469418,-0.22543891199762744,-1.9467202609001963,-1.2743682938214504,-0.5452640958802897,-1.602293813143027,0.4150550045165969,-0.009434577409397939,-0.32075045693076387,-0.7290832001822591,0.013153035581907916,-0.418600377786915,0.18503386061775676,1.433578672232762,-0.7528109239354186,-0.10472519329945185,-0.5612428709502956,-1.3708588484639719,0.06522708295935219,-0.16217889954021772,0.554381224006134,0.15416572001557424,0.8542120778947327,-0.3916157010255935,-0.8666968126117298,-0.4349946128954881,-0.3690364698921178,0.017930401674158058,0.5884059566329162,-0.1199914294503709,-0.06910891012253008,-0.4913881368873715,-0.31323754642227475,0.13964347016736348,-0.6742090952129637,-0.1566642306446354,-0.7587517923721363,0.40723446687113607,-0.11414368784247043,-0.3378142889059032,-1.4068734018797606,-1.719922960121294,-1.5434879800105654,-0.278864125274564,-0.32402820906560537,0.2736696284624292,-2.105598965996934,-0.8362528170693738,-0.7853343784794365,-0.902551455832559,-1.7752076154743135,0.3276668124178139,0.1133765338592384,-0.9495574701354775,-1.37294496222645,-1.0927116296173278,-0.5948450875195096,-0.03459406332526405,-0.3692246123929243,0.18666286967483883,-0.8306258097166324,-0.4842651117954754,-0.6537574492287862,-0.49570136863626496,0.06276744897643119,-2.5696257124994384,-0.12504284949657377,-0.8129493444390282,-0.5595970939075843,0.4851781403139088,-1.4685285140799147,0.5143716776460705,-0.4931648038823284,-2.3563300356143824,-1.324814513386342,-0.8038024451660256,-1.7741452385285732,-0.45853281557785325,-0.25616214451185,-0.7104211308325191,-0.3502613704956213,0.09123058417094272,-0.0890508979941145,-0.8145023541169084,-0.7784463563859553,0.42659810371394524,-0.36124324173052413
Pyrimethamine,1.20313051727191,0.785422465713499,0.44216818340371944,0.3712148228813995,1.035050583482956,1.7879808553452148,-1.4830186110222765,0.5481699411919223,0.36830805354428214,-1.5679798972379924,0.0160948643103054,0.6289941261708981,-1.5559511484732689,-0.08719730411321532,1.0249608221179902,-0.14752180316840346,1.5665113230355272,1.2195108355264082,-0.6054590386507869,0.6605625363565062,1.0421965539966171,-0.3312545463394108,1.2724606494827402,0.9732015158808818,0.15792342868381315,-2.247947617966516,0.15747417049625942,-0.5722421530664827,0.9978615982252537,1.254785662508423,1.4172576220052961,1.4170338034522407,1.8181645513246685,0.761683769836046,0.5503215398146915,1.817798718275688,0.7121801002467374,0.9216769630028777,1.6955328353628283,0.5443523241852382,0.35132401224514487,0.7451257520924088,1.1782532585881993,1.7895615433957466,0.8332722996041149,1.0777354693079682,0.32868718812958425,1.536836741591469,0.30713284712691186,0.32897632359689577,-0.5160531870929819,-0.30738414121810653,-0.1444739664766005,1.7321916243107878,0.9618131209511588,1.427318539615255,-1.8150591261616302,-0.6887437207672581,0.08216869516733202,-0.9009976422117285,-0.3052354589869587,1.9788408313409762,1.751546446520522,0.32396991758568244,0.8515334796889215,-0.3652145186786198,1.4885759488309367,1.1429315333328962,1.0753379067380464,-0.4553734374895233,0.05543000157186145,0.43648308454351703,0.8998558008523657,0.7701842643496126,1.0000561393110436,-0.898061426345212,0.5922122609062778,0.07195185514820827,1.1539202529210575,1.6958150230059772,-0.5278800226723789,-1.6792679311233976,1.631884754860838,-0.9419708033594028,-0.05471091246838195,0.6744622828029962,-0.434233058508181,0.897965857600811,1.0161704987242675,-0.5415529674939732,-0.46568329443663253,1.452429417847503,0.6109945499654389,0.43634348843209225,-0.7881771702723589,2.3091280630265745,0.9610939895107741
GW843682X,0.21669395913169961,0.5461945445480791,0.5619115349598862,-0.3178389453492051,2.4623702119041138,2.0639682204386047,-0.8573558764096028,-0.09088680280832562,-0.4830829698050956,-0.949327075137379,-0.5688382741641503,0.42726493958552275,-1.1944495102243922,-0.17580245709735726,-0.2796580064905762,-0.9337105952206443,1.6229511980381404,0.7618285076407073,1.6822837905184882,-0.3383361655668296,0.09039680876214012,-1.0611002298708476,0.938393371542525,2.224846743971116,-0.05197879626559426,-0.533643377647316,0.26841407599392286,-0.43968036362507246,0.7523361836590085,0.7404843278438363,1.3229933930048425,0.9116906506315725,0.8480870990835492,-0.20039707154699168,-0.5652281255440361,0.5197607556992084,0.8340265078190925,-0.1974058058170666,1.2656766334969018,0.05497181245629067,-1.0578507793521519,0.6666752761021458,0.587607475208224,-0.2616212956098041,0.2394095633989604,1.0242470186449106,-0.3976068817405984,0.7883650695802834,-0.3168668105989408,0.282295326492513,-0.2632529751938812,-0.5663044488417796,-0.7388091692252513,0.46411430002783954,0.6364024033394706,1.2760944253910322,-0.9608916675073327,-0.2644997706673852,0.504601658907075,-0.8298418522313402,-1.2631312714223848,2.1355159581514953,1.639631878440548,0.2930536441241379,-0.4529379276889466,0.09371183195681908,1.236415415519676,-0.15257410189479556,-0.33085037675390827,1.2354623145149037,-0.40491429221681496,0.010743553272180243,-0.6700038606100512,-0.115744615199462,1.0443926269505088,-0.986189866703225,-0.6765835763443305,-0.6266865615852445,0.9853379007579921,1.422090633043834,-1.1881552958138042,1.1239109175563229,0.012573226759303533,-2.594741838961758,0.06945468522109433,-0.4201136880003703,-1.7249629755907547,0.38499519262022425,0.7790593754776252,-0.2936130947976792,0.3797782026277643,1.5610937351142673,-0.32548247029092525,-0.43076462781915403,-1.9123212515547552,-0.10048508429145725,0.29127604817373637
MS-275,1.5908667663331575,-1.3747357331532626,0.5071789700323451,1.1054186877555912,-0.6392485403579293,0.8259381424985907,-1.8077898968353576,1.3019882335802186,1.4971895215644038,0.1873601161352212,0.7409795971761572,1.2743289835806932,0.5864596821501894,0.8973828484861806,0.9472690821904444,0.5659533602488755,0.16960229256807483,1.2182970023196844,0.11706421786960501,0.9784053981494293,0.7273474184777158,1.1973379177512604,0.3340860804268493,-0.4287639331570936,0.5325467523166797,-2.1447815800935817,-0.3726458631838758,0.2716296483563784,1.1001577402430143,1.1557160498436831,1.4104616310009563,0.9803917405377176,0.8424746842704184,1.1239116722390192,1.1901782071017077,1.625247617970799,-0.18175491370668628,1.2205629441840438,1.0459066705899405,1.1795550670469759,1.3218394722885227,1.2971768774366832,1.4487262176607845,1.2111686571453812,2.123486135093478,1.3933534431119403,1.0777552539152289,1.033868058079306,1.1435207176343867,1.3605781096807306,0.323119154024823,0.4438950566766078,0.6481383272953966,1.087763608323974,1.5359064502506568,0.9415200119675654,-0.48014462410552394,-0.14683773910580109,0.4857428755453674,0.6391498407559734,1.0646631989933903,0.7210529190885798,0.8847059260072578,0.6646024064886078,0.4035165331534371,-0.5029152828699106,-0.042817397798467445,1.663901940753545,1.3013403185685883,-0.706219219567764,0.8307273362829728,0.9784137091932229,1.1885868713958598,1.1715297599259742,0.08194613828185907,1.0569463376022352,1.3548367617350914,1.916614283110544,1.1683664973769372,1.5686336321607124,0.5847408351830821,-2.2905669302615155,2.8830809393301515,0.6079577600764453,0.9798959940571295,1.1205072868921244,1.1684404601734608,1.1341798386362998,1.7640169735638211,0.24376588447879372,0.48549779182150876,1.2072030408252372,1.634077648967285,1.069846557978899,1.2318576623868656,1.3932724870917663,1.052505959885405
TGX221,-0.06297074144891428,-4.460723284475448,1.0551659181787418,0.9524779008654369,1.0453538939559197,0.483009701431063,1.9086828764502564,1.0053733301491707,1.175197428691616,2.2841146216148225,0.9787776045101791,1.208655932774345,1.313182151364738,1.1284376179209918,-1.020795676699714,-0.15188879190605148,-0.6378474117341403,-0.5637807456384918,3.648260973552375,-0.20384568906499104,-0.6328533857407511,2.166002323254264,-1.1119923812726102,1.3079442103677417,0.7678695747563916,2.714230113853996,0.34130446458858854,1.2856471953595427,0.38551695392719354,-0.20424105024866845,0.354370493252726,-0.35516280116926147,-1.1252307560681205,0.19874642697450517,-0.17620750979868585,-2.349039780154337,-0.25228792189911436,0.04399462568345252,-0.44296319214214414,0.925097598757961,0.01618431965970228,1.2074400857127818,0.5806043859664218,-2.245405374103136,0.27244685295609694,0.7473653790083443,0.9369439163243478,-0.7399407194208657,1.211466584059789,1.918007873255363,1.2468521801837806,0.5842455897030994,0.5179088255322268,-2.366685319521386,0.5959441995368279,-0.0022730012853922925,1.5620730819131534,1.8147888772599654,1.4863850194127366,2.800046551960875,1.0860982919181206,-0.06144938769083692,0.12177226207866228,0.6582700549081886,-1.5794444243209929,-0.11962416243292416,-0.37667524265820024,0.13614141287510284,-0.9435964328720733,1.9586274817716052,1.1442320970142634,1.0587029438321687,-0.9392544772180659,-0.10817019373198,-0.2933426976466888,0.8810964233010469,0.16516201432359234,1.893941269718579,-0.3381962595445755,0.1289386030100661,1.134065676369996,2.2165092786938656,-0.972793477684268,0.06567092117315179,0.733022810299705,-0.6174528038028363,0.4894515670458547,0.27890502388306687,0.6482623975585334,2.112122027699151,3.4466153847338994,-0.11191199195728847,1.0598636552059215,0.14572710148337317,2.133568179164624,-3.833749413650697,0.01107456917048234
Sunitinib,0.33810801171134247,0.14950513130218643,0.02927941986048919,-0.3234498059869353,1.007641499468045,1.6930706190206615,-1.5655674966860338,-0.12280721396848346,-0.4940218136986225,-2.0351238997050527,-0.6475030211026588,0.0077632770907084024,-2.2382974798962914,-0.47041098939682263,-0.10400365042387427,-1.054727282595417,0.6282368410281058,0.28050834106711225,-0.34899792008927844,-0.3239315817588155,0.08425194281135442,-0.6907268482975476,0.1755956762472391,0.8113709142279999,-0.46337477079017525,-1.4871472482021557,-0.4973367555899166,-1.2541172365130102,0.13653839123728176,0.3003139336058086,0.882010109507805,0.6864549202433995,0.7799599019822561,-0.09675855512733655,-0.38625755965427805,0.6989193235442337,0.015302915656884387,-0.021078450481207087,1.1547301015790952,-0.10899514072625587,-0.49692371921803496,0.079955959526971,0.1815225242751639,0.2624988885328729,-0.16258241178511926,0.6714178597737545,-0.36265550857065443,0.812211519278173,-0.4139721369778358,-0.5178218061943298,-1.1414052940410382,-0.9642069793855587,-0.9155888881335632,0.47886937531714846,0.4397891369989635,0.9672865622456984,-2.1075749168102345,-1.2601906656209871,-0.23872651494255887,-1.1142916998414878,-1.0602094317408695,0.878869384658761,0.7342287031574453,-0.47868203747487603,-0.8378156933031115,-1.0447813116078826,0.3182649635501761,0.2550085725346982,-0.17911679759342558,-0.2051854206237231,-0.6021248880038661,-0.18843360241797985,-0.3977359209654353,-0.1531835694824722,0.35202964851793644,-1.634770312425445,-0.4051900033099943,-0.28820849824518946,0.047898312039290215,1.1235225593386564,-1.192913326537828,-0.11176328079520012,0.39597731145025866,-2.2157367927959832,-0.7187637881202364,-0.38710842689001723,-1.4325426567932726,0.061506027783043975,0.33410726599890594,-1.0806952310031994,-0.5306828714128445,0.6863211073154755,0.001021718060341301,-0.5355580552704535,-1.4917166351406106,1.102258787970092,0.2568182702897983
Z-LLNle-CHO,1.3823004440970554,-0.9173436018492085,1.5196862311221355,0.5634400294796582,1.0891280921734312,2.175875166609475,0.04980070644566668,1.5052369564518802,1.0641315413924213,0.18360804720543233,0.9838422970580027,1.3453696358850786,-0.39295127946660074,1.8622307845463841,1.7143483623835676,0.8263692858198808,1.7437913391468058,1.5058035158586607,0.6439453143634853,1.678265522466926,1.46448176341714,0.4893536941008248,1.1435972286813347,1.1408622109696225,1.6204083651230043,-2.5406329539742902,1.6410251637486035,0.9211377332760745,1.3048403441932646,1.4582470887707775,1.5076064715994537,1.849896396865472,1.2449229017876176,1.7181891597379728,1.632221891334651,1.6762422560874155,2.3015068464957533,1.0517889142664982,1.6470985408516363,1.2063864815728427,-0.18060369059368925,1.3777449541050895,1.1200427787633906,1.3222755143837344,0.17516395988508268,1.87621896826044,1.3343245126047407,2.1329850776519783,0.4951610359566313,0.49854192575992645,1.1009643418194885,1.7001811930507917,1.5673455130190541,1.9312544287836213,2.1481788581524732,2.3818094374892698,0.18247669192699198,0.6016531677463304,1.7061666131278108,0.062133749707275594,1.70320604327701,1.6691040473085907,1.7404676602503235,1.240936126793192,1.551182117803742,0.8181276996858377,1.864175099850052,1.7813045985699518,1.3155492462007592,0.8378994284863531,1.3361076984735478,1.6408108256159148,1.4058760630999736,1.692295366106946,1.7797513249399592,0.8458389333230861,0.2996387758389637,1.2172084757461106,0.759417074256211,1.7882102351850135,1.129108914810462,-0.8215277514213246,1.2850480622426217,-0.3224828507308439,1.1670699675038887,1.3909051928203946,0.769566680514253,1.6914302044858747,0.7697515187221555,0.7274106258759891,0.813111050778514,1.667451636469268,0.9876198395125639,1.4773765041024436,-0.7707380259108784,1.983377370139711,1.852265468050837
CGP-60474,2.505707426257576,-2.056008055727734,2.611933294663294,2.037467197312664,3.216393998524425,3.4737223809923985,1.6112752242995552,2.603706641658691,2.597083975649613,1.582654253333171,1.9110005784118775,2.677061184470739,1.0384646527815082,2.1134760913284616,1.8091289270017115,0.7189951874199927,2.5862375698370377,2.3115049899180735,3.1468842407612794,2.162347738664683,2.085247554195172,1.697582797368985,1.8854649972811106,3.47191293812426,2.2946273872571297,-1.0967328657615438,2.2723345546543374,1.976516432135896,2.637185980256425,2.289860101480689,2.732833618713229,2.4449164577259506,2.1417178199414257,2.48042699672466,1.8853004707729168,0.8181830992983543,2.6395293383479324,2.1050317703449273,2.108762754666246,2.4308670192713047,1.0348478874198697,2.4871480591414405,2.323077165069393,1.443386114020509,1.483139276358105,2.6484212158854734,2.0716861115410787,2.732456529631284,2.1159726336248927,2.581190436018873,2.0093002347188746,1.6716300980873233,1.6406757191646455,1.4335131748144951,2.7227975543465384,2.811188450553007,0.9423785868733363,2.122457964045718,2.4360405530012788,1.9294410214308968,1.9628427671317685,2.8851380372900333,2.8625728254551297,2.160667039807732,1.725963053793154,1.3959037046479084,2.1392103448380713,2.597903008310174,1.871724595491087,2.1251368264206016,2.3384227856839788,2.55898452242691,1.7368054604969423,2.3064387380379716,2.5232234145618975,0.9186325196430728,1.7227191172927168,2.1657870791205673,1.4738856671296305,2.5319654530177114,1.7389725153209696,-0.01784092798786628,1.6775499976251893,-0.05698948330226192,1.9599980894742162,1.690004029356485,0.9031449071180785,2.5335547920555825,2.060260941076096,2.545404332155293,3.3138241588926283,2.3999298569641723,2.343312247014239,2.1658809267422527,1.2590179877121468,0.45716205847002706,2.186067077644668
CGP-082996,3.5246127098123807,-2.759190714442997,3.0973485476508795,2.7991349155765994,2.353203138540608,3.02039546208617,2.1553784051079643,3.457673485964643,3.8405677446800954,2.7046287390127297,2.7792882988439547,3.383184453686217,2.1774866967107385,2.854928909839306,2.672783962799441,1.8329361971421507,2.869037040688606,3.0350533058144307,3.0689421088696753,3.182482015319832,2.9633875905824913,2.5182279139879142,2.5205252440156434,2.878430447074705,3.0151858335023154,-1.8744163869053394,2.6123938287052075,2.7653556204465795,3.3671997439148007,2.929583303921824,3.1856814630848986,2.9438584546235997,2.805768465360141,3.5557027173626135,3.0451143050976963,1.3368517196229999,2.8736676161624786,2.9375232007812486,2.322653779558973,3.1562351248525022,1.9116298293647886,3.1830396324289914,3.1404657083342884,2.301178643412821,2.545721339401295,3.146047684628956,3.311505904420687,3.391302377659176,2.917290326134382,3.470326300835169,2.762997350189885,2.520173548807578,2.67749413181563,2.113655456052292,3.554632734953554,3.082208826873104,1.9857697259018978,2.8533842091171384,3.157315426835667,2.7350701497300536,3.394495114460212,2.900644105244906,2.964488919958986,2.86381570768122,2.7209464648174992,2.0710187007552117,2.484501900149649,3.3198859091708632,2.9211189479718014,1.582889866476478,3.414779612183463,3.377439401331958,2.9256485451685728,3.2312525099001084,2.7287519747938025,1.9484552880379404,2.622136380201021,3.111586864918607,1.8514542750288594,2.8306257871949594,2.8052999559295415,-1.0711892542410468,2.9959977806578975,1.660329251595347,2.838554613089474,2.604785835379794,2.060593097522946,3.4300442536398803,2.9066864098226186,3.2821536742643453,4.038903147912171,2.7247026162120633,3.288912347988821,3.1995152409941556,2.5575625059384333,0.9796490367713145,2.9608741692079965
WZ-1-84,-0.9226849108085906,0.44160615033911027,-0.7744532288613721,-1.2250383307964565,-0.663502246753127,-0.10970138432636173,-1.523843431975291,-0.9697646073574865,-1.4376449455939984,-2.170110334637711,-0.8358852876813083,-0.9159420607009386,-2.8511114927422527,-0.742208397179521,0.11015301144080286,-0.06862391423311041,-0.2393566502359861,-0.5293139255252735,-2.2471415894850417,-0.37941570750785536,-0.388394786737465,-1.0864173824620684,-0.2959761478155812,-1.0386399225685075,-0.6955067638070705,-1.2246279775608024,-0.17183977995698688,-1.082951081930343,-1.198821764471419,-0.5945862213084196,-0.8096500306607545,-0.0041926787340230195,-0.15850994319499853,-0.602367370619668,-0.5646257951273623,0.8030292542443489,-0.028716203286940703,-0.5854262902874028,0.3984104505863224,-1.0360083381412595,-1.1392142739628388,-0.9457888532382706,-0.8454159794527701,0.5691039574967568,-1.5704678921921447,-0.5351837560499163,-0.5276683618164218,-0.3051251578292969,-1.3289964250527628,-1.6749609526282676,-1.0382396172647816,-0.46358007274816815,-0.33057172824825815,0.6493700123438613,-0.6635755944902594,0.03939204626185342,-1.6078686022016762,-1.7771634959775395,-0.7262093415041272,-1.7350921544219993,-0.6081789620340161,-0.7720427946574674,-0.8783173092750415,-1.1761044140495507,-0.4424874986254437,-0.8635125561004833,0.8823376271879791,-0.389760878895001,-0.3785302801586982,-1.406992834764162,-0.8536962922540898,-0.8346148600586945,-0.20381655775552365,-0.524639704298762,-0.03568301874769582,-1.3017547626559394,-0.9573793124807619,-1.035003621401211,-0.7695830193073736,-0.22660211696931415,-0.7865622919414412,-0.5473852302202245,-0.13230641945668373,-0.3138158594785258,-1.3617453664311652,-0.3679809946226589,-0.48956417295541477,-0.568469116625062,-1.118489625953243,-1.6920558187368548,-2.0119633676721946,-0.3799628562693378,-1.0520708323129544,-0.8664440595305204,-1.9925313818284012,2.067949104286412,-0.012418510784202471
BMS-536924.1,-2.132814181451461,-0.8304256671734372,-2.2529666530360504,-1.2802704916405898,-0.6104288327434098,-0.7313807289834043,-1.3772541849959323,-2.0307432558108744,-2.2980223612608053,-3.594165353122072,-2.0903903637779555,-2.1600035747672686,-3.4153672427922745,-3.078329969822498,-3.3298188829222277,-3.5501980543788902,-3.0831413317914476,-3.2641062255389195,-1.660230895232315,-3.379242754647718,-2.6401991881530766,-0.15260020766325938,-3.0835450479270974,-0.8598287158415248,-2.967857449420349,2.6480855590951236,-3.340360752424309,-3.5663128325534226,-2.435450065328449,-2.800557917681455,-1.6638807186254345,-2.567768144107982,-1.9039034080094013,-2.8190959808896006,-3.189892118512736,-3.0956123672996227,-3.820684975318411,-1.808791989606157,-1.5772858038626036,-1.755262342458065,-0.500737362823785,-2.5183462016998486,-2.419116172262294,-2.623291085391918,-2.264594471099751,-2.259676613418871,-2.592366425230207,-2.632044057338376,-1.1526446414267686,-1.987567082041007,-3.722512710658043,-3.972002656003673,-3.700874449130836,-3.783614980699666,-2.7489170270792025,-2.4381032234643514,-3.918962003948441,-2.5211029125667515,-2.9273541395023903,-0.9444543708197736,-3.676807731989137,-2.840296483394277,-2.621379980056772,-3.350849803954273,-5.063505875321674,-4.070741399276421,-4.162199022152421,-1.9374412748889185,-3.0037063341799337,-0.7729556301453354,-2.799794666698583,-2.4182563680480866,-3.345106988335007,-3.0650630507516556,-2.94042375556913,-4.2703346068712325,-1.34022553485698,-1.3078575823008347,-2.8764914285461396,-1.7170811521891842,-3.0004666369175435,1.598074541381552,-2.983000731544845,-3.523556005384687,-3.678565270924893,-3.2433773560732417,-2.9402860589519526,-3.1477627770640324,-2.0274877271337624,-2.265823280483391,-1.4724879595720912,-2.8720154494065064,-1.1932653237716266,-3.1677193981526233,-0.23831825082525174,-2.4013568200735143,-2.741962576923406
